task_id,lat,lon,price,completed,nearest_member_km,members_within_3km,members_within_5km,quota_within_3km,credit_within_3km,credit_within_5km,task_density_1km,supply_score,predicted_completion_prob
A0376,23.0309814250994,113.315793623072,65.0,1,0.2540894342771479,29,39,319.0,15179.506,15502.4036,3,5.98297981379677,0.37014301827463947
A0377,22.9798450837371,113.32124534938,66.0,1,0.23104580734108765,7,24,20.0,195.60500000000002,1340.654,1,2.967568505154042,0.4961989576978765
A0378,23.1320667530002,113.274983579513,65.0,0,0.28386292910907096,69,117,346.0,8423.6414,22694.762799999997,2,5.918445582758684,0.06311499306217996
A0379,23.129749076947,113.27520379821,65.0,1,0.27783043952414327,71,117,348.0,8426.1207,22540.563399999995,2,5.926353682368977,0.05695803901682878
A0380,22.9626785886346,113.44558975742,66.0,1,1.5118608678339711,4,10,12.0,43.8308,187.27730000000003,3,2.036674669719647,0.6029062475223391
A0381,23.1285800369406,113.301162220558,65.5,1,0.4761697405382682,49,124,299.0,14275.0011,23498.039899999996,3,5.822623087467807,0.15891966379715514
A0382,23.1424679663343,113.300500023872,65.0,0,0.09305260391946477,36,107,221.0,10744.8423,26135.685399999995,5,5.585005816500467,0.2567979461931635
A0383,23.1824607136605,113.349796552716,66.0,0,0.07110553057218719,23,55,405.0,51314.1723,56683.10139999999,0,7.007749669901467,0.35905363367648824
A0384,22.7766539600848,113.593355832336,75.0,1,3.1659418414479594,0,2,0.0,0.0,458.8064,0,-1.1080796445067858,0.7436272561021137
A0385,22.6494630437426,113.61298488569,75.0,1,11.942999930496349,0,0,0.0,0.0,0.0,0,-4.180049975673722,0.9031835509679049
A0386,23.1389117583799,113.327461284846,65.0,0,0.22175033647845618,33,87,203.0,10210.973,19931.129699999998,3,5.4447268360767564,0.2625113000637373
A0387,23.123828970428,113.329808547261,65.5,1,0.21671279845943237,37,100,144.0,2306.1710000000003,16212.584899999998,1,4.9470076829597724,0.19515911812256964
A0388,22.8083933706056,113.553916809104,72.0,1,1.7011934229863457,2,2,72.0,476.7372,476.7372,4,3.7045764871031697,0.7428699929622491
A0389,23.1441611874437,113.293760883836,65.5,1,0.17800080253105763,38,115,230.0,10878.7778,25996.706599999994,3,5.5976929856359225,0.22582577401614312
A0390,22.8277143535964,113.521871138538,74.0,1,3.5498791574380077,0,1,0.0,0.0,19.9231,1,-1.2424577051033026,0.7553043004685582
A0391,23.1356204334411,113.304810722521,65.0,0,0.2888086549844807,41,115,234.0,10870.116,26345.139299999995,5,5.57590480489959,0.21653118218405687
A0392,23.127426434224,113.258166227795,65.0,1,0.08583750673007845,59,114,314.0,7575.1217,10564.9254,1,5.874031945470106,0.09185518478163596
A0393,23.4466609971413,113.220175512121,75.0,1,2.410639185923007,2,11,38.0,151.9839,473.09680000000003,0,2.8228776090565937,0.7250276078053978
A0394,23.0806820394645,113.275790383623,66.0,1,0.63712034678038,31,72,132.0,1864.7398,6672.7928999999995,0,4.704651802848621,0.25325769238109
A0395,23.4743092941471,113.163008025374,75.0,0,0.36731744167397556,5,9,47.0,87.6617,363.169,5,3.744393140322,0.6980471712806429
A0396,23.120114010906,113.253472000303,65.5,1,0.4478287483211379,52,107,292.0,7487.7416,9648.3795,1,5.67318737910467,0.13202671387060663
A0397,23.4418427444799,113.328650207459,72.0,1,0.12499335361570478,2,5,13.0,99.6156,676.4110000000001,1,2.597301967849762,0.6248658667703123
A0398,23.378032945333,113.256925866412,75.0,1,1.0067344901888515,3,18,59.0,435.0432,752.1097,0,3.750688354656002,0.6864861640336852
A0399,23.4422022951455,113.330027902687,72.0,0,0.2434879809333975,2,5,13.0,99.6156,676.4110000000001,1,2.555828848288569,0.6285554507116736
A0400,23.4032988937471,113.239851353182,75.0,1,0.5596640624541244,11,18,89.0,278.623,784.4292,0,4.309499708471321,0.5884675659894922
A0401,23.4311596868872,113.425450543792,75.0,1,6.4141161806295255,0,0,0.0,0.0,0.0,0,-2.244940663220334,0.817161011991388
A0402,23.0303004946802,113.314598833626,65.0,1,0.275906926150626,25,38,300.0,15015.614,15462.5573,3,5.910855120596156,0.41260614260913947
A0403,22.9747908619712,113.329363505152,66.0,1,1.2225037655702446,8,25,18.0,179.6742,1225.8599,2,2.5201561452168546,0.5276312907559201
A0404,23.0133503923012,113.395322940947,68.0,1,0.38435070949266686,1,14,3.0,19.9231,128.0727,2,1.2521700747974571,0.60920249057427
A0405,22.889927928137,113.461447492481,72.0,1,2.408739420401524,1,1,1.0,0.3693,0.3693,2,-0.149904230580588,0.7086035630488643
A0406,22.842244770478,113.34507674867,73.0,1,4.139333325901048,0,1,0.0,0.0,1.9923,1,-1.4487666640653667,0.7613012026342967
A0407,23.4644497271334,113.17289253005,75.0,0,1.1403966138954347,6,8,61.0,127.508,341.2536,1,3.7305457301816896,0.6675645113914602
A0408,23.0276837498034,113.317861522355,65.0,1,0.207635076540594,28,40,316.0,15159.5829,15522.3267,3,5.989421155088072,0.3800987378560105
A0409,22.9755619199802,113.497229597034,75.0,1,1.3389159055788276,2,4,11.0,39.8462,81.68480000000001,0,2.0170830068354104,0.6784678497894816
A0410,22.8399689196883,113.349896587119,73.5,0,3.6112605126222213,0,1,0.0,0.0,1.9923,1,-1.2639411794177773,0.7525778203342114
A0411,22.9122911460487,113.350763623513,75.0,1,1.574374549278808,4,12,16.0,99.97919999999999,896.0761,0,2.284181835808633,0.6634391023925007
A0412,23.0274921446275,113.320897653944,65.0,1,0.09783352513656589,29,40,319.0,15179.506,15524.176,3,6.037669381995974,0.3653076473354399
A0413,22.9505863015384,113.360998992846,65.5,1,0.5821155334381397,18,27,62.0,1045.9511,1670.7684,5,3.960313311688184,0.43078223134076055
A0414,22.9728433412892,113.33540875269,65.5,1,0.6634715690113937,11,27,37.0,679.3508999999999,1221.3528,1,3.418958128572398,0.458987090115214
A0415,22.9609932512206,113.442775215343,72.0,1,1.2771421428162917,3,10,7.0,23.907700000000002,187.27730000000003,3,1.6329199456941337,0.6686559097932676
A0416,22.9628339452883,113.406359711981,65.5,1,0.5397997258025045,10,15,21.0,183.73340000000002,936.0925,2,2.9057872173274393,0.47298360770273984
A0417,22.9537741327476,113.406340583464,65.5,1,0.6408240554297265,11,19,38.0,876.2302,979.9232999999999,1,3.456797830729242,0.45831270169073396
A0418,23.5419698533912,113.597955232004,75.0,1,0.6318383728500788,7,7,112.0,233.011,233.011,3,4.510904608214813,0.6971440004649513
A0419,22.9429413696911,113.406527119341,65.0,1,0.3750640458132875,8,21,31.0,834.3917,1040.0563,2,3.3511513207650756,0.4956028014145785
A0420,22.8944532099976,113.409663520219,70.0,1,0.1704227714257166,2,4,16.0,77.3539,81.3385,0,2.7751124520572157,0.5932898276815456
A0421,23.0161960097444,113.331499140264,65.5,1,0.15165218754518955,23,39,293.0,14638.840699999999,15365.614300000001,1,5.923278315697865,0.41058434810084893
A0422,23.156559482763,113.214927947664,66.5,1,0.9168926266615609,15,41,110.0,1744.7042999999999,2665.5967,0,4.423511867980788,0.45748611267566064
A0423,22.9564903004594,113.37569955141,65.5,1,0.3458295359943272,14,29,51.0,950.4137000000001,1656.8222,1,3.849211654983413,0.415762054838856
A0424,23.5536667149567,113.595113187405,75.0,1,0.150341795830322,6,8,98.0,213.0879,233.3732,8,4.5467619795939775,0.7446586766612585
A0425,23.2988137457814,113.362942086053,65.5,1,0.44901075658386974,6,10,38.0,313.1458,375.9105,2,3.512670797325292,0.5392109332680844
A0426,23.4545743426997,113.498304440238,80.0,1,9.680613247285828,0,0,0.0,0.0,0.0,0,-3.38821463655004,0.896660600089083
A0427,23.2516148006236,113.292355934019,66.0,1,1.2543847992043196,23,43,243.0,31631.8197,38897.0744,0,5.690769939571691,0.3488520641212793
A0428,23.2811907548296,113.237639583208,75.0,1,1.288493381093351,7,14,35.0,163.36960000000002,247.9581,0,3.1358136470734372,0.6284917828312278
A0429,23.5532427964904,113.595383667194,75.0,1,0.1572916217216602,6,8,98.0,213.0879,233.3732,8,4.544329540532009,0.7448345187073108
A0430,23.2584006380005,113.299976259658,66.0,1,0.6272264289585606,19,44,257.0,32534.1,38797.10139999999,0,5.984112334786121,0.38913895384364217
A0431,23.5538084332656,113.595332846458,75.0,1,0.17770901144324477,6,8,98.0,213.0879,233.3732,9,4.537183454129455,0.7559860551663035
A0432,23.2071763291842,113.264351529246,65.0,1,0.23691244957762309,25,62,214.0,9660.741999999998,10443.7264,2,5.480933510775494,0.3562189439007657
A0433,23.2205046444513,113.282637918591,65.5,1,0.6239189867914008,25,51,146.0,5948.7067,16400.6767,6,4.891035075401746,0.39241031921078223
A0434,23.2177287604034,113.273663975906,65.5,1,0.9422372446526444,27,59,157.0,6039.9893999999995,10543.523099999999,3,4.853611785398542,0.3432758789736687
A0435,23.4580336555592,113.186915348548,75.0,0,0.7256119442619263,4,8,51.0,173.8993,341.2536,2,3.7007575240897532,0.686307862046301
A0436,23.3754397964086,113.213463779751,75.0,0,0.2379867844081857,11,19,74.0,209.5735,804.3523,2,4.238384208993446,0.5952115907335976
A0437,23.474842874825,113.190817204106,75.0,0,0.6446604103650421,5,9,61.0,183.2928,361.1767,0,3.9051690974173265,0.65264713205378
A0438,23.472901888906,113.17009429132,75.0,0,0.8503825700951946,6,8,61.0,127.508,341.2536,3,3.8320506455117735,0.6840075654690831
A0439,23.4684162918268,113.161180117391,75.0,0,0.1883778651834856,5,9,47.0,87.6617,363.169,5,3.8070219920936714,0.6930036749048925
A0440,22.5261987627598,113.989221103445,69.5,0,1.7895723699506192,6,23,17.0,121.89890000000001,12803.947899999997,0,2.266459406413448,0.5852567697964566
A0441,22.5552812580573,114.116091331883,67.0,0,0.2883854653500984,47,67,194.0,4793.3793,5486.599099999999,0,5.267932231691212,0.13531392250889523
A0442,22.7228646081948,114.244500689134,69.0,0,1.4786632229498484,11,30,67.0,573.7089,3852.4919,0,3.7134497551436603,0.5342393029300173
A0443,22.5677825311535,114.178127474059,73.0,0,0.11105434298034168,5,18,9.0,80.4,973.2794999999999,0,2.2653240729509263,0.577794005134915
A0444,22.5638244435893,113.990763435615,66.5,0,1.8806343295044152,12,30,224.0,39395.061799999996,51499.609599999996,2,5.545779622877874,0.5157994748588571
A0445,22.6315777017323,114.123302633871,72.0,1,0.37238607072004287,28,65,107.0,1179.5207,7389.707399999999,1,4.575386516372205,0.3367960570867526
A0446,22.6815574126063,113.946203836112,72.0,0,0.13522102009048714,24,34,80.0,808.8261,955.8008,2,4.363298319640769,0.3780469545864879
A0447,22.5470051749444,114.111156285752,66.5,0,0.3396731970079055,45,67,168.0,4049.1029999999996,5531.6026,1,5.091995155970307,0.14613825905618413
A0448,22.5493806296082,114.0502176654,67.0,0,0.4669615473163151,28,55,100.0,1841.1485,4610.960099999999,0,4.48850694528055,0.2729115261938599
A0449,22.5342988046997,114.031744934255,66.0,0,0.45859029258832534,12,34,40.0,611.6410999999999,2600.0339999999997,0,3.565298286298394,0.43219301959295414
A0450,22.5787279784552,114.493609587007,85.0,0,1.3649482958267198,1,1,1.0,19.9231,19.9231,0,0.21581373902059342,0.7738701049761237
A0451,22.6404087152961,114.043871991263,66.0,0,0.10007981328203265,42,87,183.0,5686.6383,14007.884299999998,1,5.293640588960274,0.1641855017518035
A0452,22.7338322090264,113.831527301883,65.5,0,0.6423602067088181,22,53,65.0,1174.2048,3561.7022,2,3.9883127656783386,0.3402096584392004
A0453,22.7856717283286,113.900408872501,65.5,0,0.08038481446196967,20,32,58.0,1025.3748,1306.5837,1,4.06991025484403,0.3321716907859611
A0454,22.7724830477487,113.853852033528,66.0,0,0.42210024283174974,7,46,18.0,121.5386,2352.937,1,2.799134666175328,0.5012844671912543
A0455,22.7404093434381,113.78907951532901,72.0,0,0.9540807047050045,11,40,24.0,284.9005,2409.8536,0,2.890645588221449,0.5202876491491182
A0456,22.6614932964768,114.027289854554,65.0,0,0.04995047039095626,51,81,177.0,6618.6218,9689.8907,3,5.29667332165525,0.10814095906564322
A0457,23.4663327934283,113.159491967779,72.0,0,0.4597479266517421,5,8,47.0,87.6617,261.561,5,3.7120424705797817,0.6710897334265423
A0458,22.5819774592918,113.887926800664,66.5,0,0.19960335298318,20,38,98.0,1093.7773,9294.0407,1,4.547134222590477,0.3727039790400383
A0459,22.8051790039117,113.562851527771,72.0,0,1.8294418041309268,2,2,72.0,476.7372,476.7372,3,3.659689553702566,0.7352020850589251
A0460,22.7052890344912,114.140315372427,85.0,0,1.7232075356180734,2,19,6.0,31.283900000000003,519.0017,0,1.3434131895889876,0.7754223215942283
A0461,23.1909642166212,113.333153377047,65.5,1,0.26663108026343635,26,43,491.0,55832.471699999995,56549.9772,2,7.221807272400105,0.3902169519373161
A0462,22.5239495360594,113.943441614942,65.5,1,0.35562155360098335,28,48,149.0,1808.7241,14447.505099999998,4,4.922342232335911,0.3333862374737888
A0463,23.0978520176137,113.30579152751,65.0,0,0.17748781496619828,42,102,214.0,5624.468699999999,8594.1709,2,5.421006666889493,0.1801662348620907
A0464,22.5271284915562,114.053908802739,65.5,0,0.11674278632212277,21,47,68.0,934.0968,3159.3813999999993,1,4.211928465384517,0.3273885208653174
A0465,22.5466030450199,114.104955103158,67.0,0,0.3224732526662663,38,68,138.0,3313.7192999999997,5591.371999999999,1,4.887882680697498,0.19429513013515728
A0466,22.5751764354803,114.144938591563,67.0,0,0.5863796405783,28,68,115.0,3233.6564,6079.398599999999,1,4.613030444903959,0.29269331286333045
A0467,22.5684783990602,113.900111175851,65.5,0,0.14807226183283212,21,44,228.0,9000.6921,10054.066200000001,2,5.561910553912749,0.42484177990414446
A0468,22.5382641984622,114.065868116464,80.0,0,0.08921972584727919,30,58,107.0,1878.0407,3682.5188,0,4.688465137077672,0.3705455300281189
A0469,23.1387561070194,113.328810272924,65.0,0,0.10519389196699638,32,86,193.0,10095.4188,34776.6066,3,5.43294867287488,0.26525259468379797
A0470,23.1433909799207,113.601178905529,75.0,1,1.7455846498934642,5,10,28.0,81.6847,143.53760000000003,0,2.757974896523762,0.6639516267274111
A0471,23.1200324874268,113.28906062063,80.0,0,0.5484628478841008,63,122,307.0,8003.3692999999985,23582.616499999996,0,5.698205172214139,0.13530837860333933
A0472,23.1354253191953,113.30376769101,65.0,0,0.33866221321145484,42,116,234.0,10863.719299999999,26470.512099999993,5,5.558328125520149,0.20811131024433624
A0473,23.1643204372819,113.243143347333,66.0,1,0.2047537309936954,32,84,226.0,5715.133499999999,12962.6168,0,5.46758888163361,0.27384143892836
A0474,23.1258531131285,113.412053885556,65.0,1,0.16310062289352906,41,66,162.0,5842.718699999999,23592.175700000003,4,5.153519356794027,0.18238239097667824
A0475,23.1260611995584,113.332338938238,65.5,1,0.4895793685782882,34,100,127.0,1163.8071,31138.751099999998,1,4.703953626917216,0.22387103269059802
A0476,23.1526315749439,113.331979797491,65.0,1,0.1715844029624521,27,71,235.0,13204.676599999999,80318.42629999999,0,5.667870795988753,0.30672166239068804
A0477,23.1284220021568,113.411186844672,80.0,0,0.26225347523428466,42,68,165.0,5862.3074,23614.091100000005,4,5.137445220024545,0.2994925338624634
A0478,23.188455969486,113.271628398553,80.0,0,0.17868203903900484,24,61,146.0,4371.3476,10576.1691,1,5.015320825115085,0.49025092833449174
A0479,22.9429569540966,113.393421646793,66.0,1,0.9674477615136975,14,23,47.0,918.0687,1060.3544,0,3.550955668378097,0.424877501191313
A0480,23.0945011126069,113.266406830693,66.5,1,0.21411956688027284,40,100,156.0,2024.7452999999996,9480.849999999999,1,5.021798862940212,0.18183497034632712
A0481,23.1967696624656,113.270313368219,80.0,1,0.23878100127320978,28,58,160.0,4514.7942,10377.272699999998,1,5.08812689853884,0.4450839245678824
A0482,23.005695836616,113.124366095163,65.5,0,0.17229599139988255,12,33,187.0,1584.3584,4345.3469000000005,3,5.207825533839991,0.5627774547548702
A0483,23.0449075056443,113.788434186424,65.5,1,0.22791549869487102,24,42,659.0,21002.2581,22621.5834,0,6.832514572477266,0.6241095462675323
A0484,23.0327255181001,113.120130016956,65.5,0,0.5465768897298459,21,48,296.0,3399.9483999999998,5419.7970000000005,2,5.570429195397254,0.505778272117223
A0485,23.0062112801321,113.124130949323,65.5,0,0.18679663173550515,13,35,195.0,1604.2815,4460.6789,3,5.2448214681230905,0.5548397463223271
A0486,22.7775913935574,113.751681280112,70.0,1,0.06219049751816035,10,30,20.0,232.16520000000003,2855.1515999999997,0,3.027399067592067,0.4791893532069476
A0487,22.7210375151079,114.179051768446,70.5,1,0.721260528159371,6,11,26.0,93.0455,155.07440000000003,0,3.0452565911485494,0.5684653417546882
A0488,22.8123049141894,114.172988181103,72.0,1,1.2474432830949436,6,11,32.0,64.1252,108.42670000000001,0,3.06118491638325,0.6064878543348138
A0489,22.801073004636,113.761810573039,66.5,1,0.6526363601941993,18,34,51.0,2610.7500999999997,2938.2738999999997,0,3.7750359945134577,0.36325383010269274
A0490,23.0312231929567,113.120797190255,65.5,0,0.7266188845587302,21,46,306.0,3432.4067999999997,5379.9508000000005,3,5.5411792739916415,0.5330584713574215
A0491,23.0559517080781,113.871321006181,70.5,1,0.23597599923326748,4,8,31.0,61.9183,124.5845,0,3.3843826690680827,0.5843221023919785
A0492,22.9169247082038,113.643302609506,71.5,1,1.4901319216656976,11,16,39.0,131.957,2290.9069,0,3.169972421530942,0.5440193846421566
A0493,22.8773995767733,114.127590783255,70.0,1,0.920974910274095,3,7,20.0,81.6926,141.17360000000002,0,2.7238150711274898,0.6064858211051377
A0494,23.0648320643372,113.797148630807,66.5,1,0.8533104588305163,16,36,158.0,475.61240000000004,21626.1105,1,4.779757789629551,0.4944224675426663
A0495,23.0102541618787,113.681719877102,69.0,1,2.261136654421326,2,9,8.0,20.015800000000002,376.9896,1,1.4062270642887555,0.6553424435638731
A0496,23.061598763352,113.662638304127,67.5,1,1.2674653320157239,1,2,171.0,9495.8126,9515.7357,1,4.893797862607949,0.7005800304989949
A0497,23.0416214033427,113.711922278254,68.5,1,0.4147725637167568,5,20,26.0,209.64290000000003,1012.8662999999999,0,3.1548593267034644,0.5495430948791893
A0498,23.0854273134241,113.693671167163,70.0,1,1.1933703479017366,1,4,7.0,19.9231,61.7693,0,1.662160381914228,0.6325577184887172
A0499,22.8552256842654,114.153499810477,70.0,1,0.7090230616981242,4,11,22.0,80.1555,185.3758,1,2.8889392543348063,0.601134365691566
A0500,22.8054401830895,113.823866505784,67.5,1,0.7102516259227782,16,34,36.0,402.38750000000005,2981.831,0,3.3703775935712517,0.39935859066828333
A0501,22.822327887882,113.742463672955,70.0,1,0.719731798599357,12,27,30.0,724.3618,3394.3877,0,3.1965683109753713,0.47838951330066953
A0502,22.8509409792328,114.166906113819,70.0,1,0.586621665373417,4,12,15.0,42.301500000000004,167.8325,3,2.568117169359085,0.6193328701655261
A0503,22.8503093107703,114.17089092789,70.0,1,0.38901383230224634,4,11,15.0,42.301500000000004,165.8325,4,2.637279910933995,0.6265037498233732
A0504,23.005676034913,113.707651898251,70.0,1,0.4446827387200354,6,16,52.0,308.57750000000004,591.7302000000001,0,3.8208245050001093,0.5720375336085309
A0505,23.0620925439786,113.826672991858,68.0,1,0.7439796390436126,4,19,18.0,25.152099999999997,886.3528,2,2.684549147501176,0.5911697239660203
A0506,22.8447841362007,113.645469398751,69.5,1,0.7427014733971606,2,8,4.0,21.9154,107.5925,0,1.3499307047450941,0.5970276363332581
A0507,22.8517147667039,113.631544853978,67.5,1,0.43348268648888716,2,5,4.0,21.9154,101.6079,0,1.4581572801629898,0.5647524325097575
A0508,22.8613970561248,113.853997648851,72.5,1,0.9020439755392115,1,6,1.0,1.9923,161.37720000000002,0,0.3774716351212212,0.6450289215776278
A0509,22.8196359913028,113.803729101343,65.0,1,0.6168629326854895,10,27,18.0,166.80700000000002,2881.976,4,2.731873092726519,0.495996109777738
A0510,22.7956613516103,114.156533919082,70.0,1,0.347252460804408,4,10,14.0,24.279000000000003,90.02520000000001,1,2.5869974198206673,0.5837897119589834
A0511,22.8056751375083,113.790786495221,67.0,1,0.8641575396719998,14,37,43.0,2542.7877000000003,3076.4115999999995,0,3.532590249033061,0.424420458216338
A0512,23.0006485235747,113.615440171139,67.0,1,3.6672883924247768,0,2,0.0,0.0,91.6562,1,-1.2835509373486718,0.6947876125599348
A0513,22.7824964256032,113.763894855302,66.0,1,0.5130051168170444,15,34,45.0,2550.9885,2863.7889,1,3.7001093756031294,0.40334067859710165
A0514,22.9599826103358,113.047410471082,72.5,1,0.26918540970239935,1,10,1.0,19.9231,472.6828,0,0.5993307491641056,0.625458874614736
A0515,23.0147858347414,113.685852854091,68.5,1,2.2208765313194148,3,10,10.0,22.008100000000002,548.1149,1,1.6210286488365755,0.6373068456856876
A0516,22.7813971598431,113.767262814975,66.0,1,0.20717626693914568,15,36,45.0,2550.9885,2851.2801999999997,1,3.807149473060394,0.39358448191380446
A0517,23.0517083437427,113.842971110415,69.5,1,1.3338620350415165,4,15,11.0,6.8891,7196.201,0,2.0181927195234697,0.59407419053495
A0518,22.9914280505848,113.772501843648,67.5,1,1.7288039450709847,7,15,92.0,866.6069,1133.4283000000003,1,3.944850250378412,0.6121008721227739
A0519,23.0782913463907,113.798738433932,69.0,1,0.890514907736095,9,31,117.0,664.1508,21516.627399999998,0,4.472287422758032,0.5787987010801287
A0520,23.0628645421618,113.798758391046,66.5,1,0.8315734720400287,18,36,168.0,495.89910000000003,21626.110499999995,1,4.848765981709064,0.4723839715744587
A0521,23.0553868990725,113.770091056211,65.5,1,0.1339819918046679,26,41,692.0,21321.4763,22477.2887,2,6.920565828058269,0.6422364764669842
A0522,22.8001634735636,114.062761463402,70.0,1,0.9814932976101276,4,13,28.0,99.61560000000001,256.8894,1,3.0257654878229294,0.6140216783359593
A0523,23.0484554136479,113.549906052461,75.0,1,0.7953103576947976,1,3,2.0,19.9231,129.0232,0,0.8206521254749306,0.6684817116639095
A0524,22.8210452694299,113.809035656989,65.0,1,0.9765877172703743,9,26,17.0,164.80700000000002,2879.9836999999998,4,2.551862196851533,0.521462890747656
A0525,22.7958978994958,113.797833496682,68.0,1,0.1656329751103837,16,43,46.0,2564.7031,3220.3625,0,3.8434701224214245,0.3875867909343816
A0526,23.0606086523514,113.737400338018,66.5,1,0.8504682580321965,10,29,290.0,10629.062399999999,21596.0186,2,5.588240624860224,0.6505986893681703
A0527,23.0178395430925,113.823368605583,69.0,1,0.669192328853511,4,18,126.0,7011.472699999999,7196.6035999999995,0,4.750199225359863,0.625712296115942
A0528,23.0582848424311,113.814796412968,67.0,1,0.5960532914813041,10,31,76.0,206.6515,11473.535199999998,1,4.139319799835228,0.5183618398677626
A0529,22.9693645389803,113.896613801214,69.5,1,1.1388283747885066,11,24,113.0,785.6516999999999,1010.7905000000001,0,4.353321551218518,0.5612690873520082
A0530,23.0146520620935,113.768067630237,65.5,1,0.10544928493231581,8,34,118.0,1031.7579,22184.6882,1,4.76285140138522,0.5411856903320288
A0531,22.9952256500461,113.800023321624,71.0,1,1.8927269709417824,1,18,10.0,19.9231,7996.5444,0,1.7358392949687471,0.6663441478242574
A0532,23.0586652539435,113.832168844729,68.0,1,1.3423081786118136,3,20,8.0,4.8968,906.2682000000001,2,1.7275146508220849,0.6164581913022779
A0533,22.9874480584181,113.725147041239,68.0,1,0.5047200747756124,7,19,61.0,340.0571,1391.3596,1,3.957283500873627,0.5578629945387381
A0534,22.9931322469322,113.732371574368,67.0,1,0.9159596776374246,7,21,56.0,322.1263,1550.141,1,3.7289079066614517,0.556517977738615
A0535,23.0287129725023,113.804578898355,66.0,1,0.9144624799014256,11,33,95.0,325.61670000000004,18671.583899999998,1,4.250798657502337,0.5167356768106264
A0536,22.9741748502627,113.734588322874,67.5,1,0.219870839617884,6,17,36.0,151.001,647.4042999999999,1,3.536983138777965,0.5393099800054741
A0537,22.9413278534327,113.676795108485,66.0,1,0.46080498552802884,14,24,269.0,71100.6909,71353.38279999999,3,6.859154032063564,0.3762386922806869
A0538,22.8433968694871,113.255757350605,66.0,0,0.7005687044520552,8,10,115.0,227.52980000000002,267.37600000000003,3,4.512941740548145,0.5946019778124181
A0539,23.0616798513549,113.810219858108,67.0,1,0.9419985456983115,11,33,118.0,636.9988,11495.450600000002,1,4.46216397811712,0.544678998640871
A0540,23.1793488547003,112.899403058306,70.0,1,1.0903334974998453,4,8,26.0,322.89879999999994,406.58359999999993,0,2.9206781178793833,0.6017775752119678
A0541,23.1745526562453,113.068851324902,75.0,1,2.972401429918483,1,4,2.0,1.9923,43.8308,0,0.05831163419664076,0.7293513070537078
A0542,23.176777556242,112.87840230232,70.0,1,1.3677680221211486,7,10,30.0,364.74499999999995,426.64969999999994,1,2.9625632967427444,0.5858485806003924
A0543,23.1694339716979,112.907385715472,70.0,1,1.1647220478045452,3,7,24.0,320.90649999999994,386.66049999999996,2,2.81764123813661,0.6427963292970507
A0544,23.2615298960726,113.024751811431,75.0,1,0.6117990201642465,1,1,2.0,1.9923,1.9923,1,0.8845224776106235,0.6756768854260801
A0545,23.1686518599911,112.893812550085,70.0,1,0.27348300774257583,3,8,24.0,320.90649999999994,406.58359999999993,1,3.129574902158299,0.6015841589991489
A0546,23.1632181205162,112.914899704195,70.0,1,1.46083795521489,2,4,21.0,313.31399999999996,322.89879999999994,0,2.5860154490331047,0.636772799164711
A0547,23.0705795085387,112.84454078101,75.0,1,0.7586583542895775,1,2,1.0,0.365,2127.37,0,0.4276240565585932,0.6665295469083466
A0548,22.9042229182472,112.901982569526,75.0,1,0.45596436049392974,3,7,25.0,25.907700000000002,206.82829999999996,1,3.099027165848607,0.6619591177092611
A0549,23.038668502773,113.2034172001,70.0,1,0.8915375504005835,6,19,31.0,101.6078,1467.6232,2,3.155729916159522,0.5996253281111319
A0550,23.2030049778886,113.171393135087,69.5,1,0.9211806768178666,4,9,19.0,61.7616,112.0139,1,2.6745542686677375,0.6002989364575314
A0551,23.1701889270547,112.906063634338,70.0,1,1.0276513345000005,3,7,24.0,320.90649999999994,386.66049999999996,2,2.8656159877932006,0.6385965785170623
A0552,22.8779429180473,113.226557750351,70.5,1,2.4021692603542792,1,9,6.0,1.9923,449.7934,1,1.1051907539313155,0.6858353559113838
A0553,23.1882857509082,113.205158375788,68.0,1,0.029420679932146306,11,34,71.0,1487.1413,2086.9673000000003,0,4.296111707039803,0.47449311164883273
A0554,23.1176526030152,113.177420842311,66.5,1,0.9894861550012449,8,22,29.0,91.49040000000001,756.1089000000001,1,3.05670703541172,0.5200036341129214
A0555,23.1465983899744,113.110448529325,67.5,1,0.0792058093416307,4,8,15.0,24.755200000000002,341.4758,4,2.7453617929702103,0.5895043344273082
A0556,23.1223276296192,113.191485208337,67.0,1,0.15051555268067082,9,25,34.0,111.41350000000001,505.8159,0,3.5048958880511787,0.47302768767230874
A0557,23.1673058447853,112.902415982172,70.0,1,0.7223741267996501,3,7,24.0,320.90649999999994,386.66049999999996,3,2.9724630104883234,0.6423266466508818
A0558,23.1043540831342,113.199121080051,66.5,1,1.098973295151627,9,29,37.0,129.3529,561.3183,0,3.255532564423316,0.501013058327886
A0559,23.1858571842096,113.092755151871,75.0,1,0.5422922518973075,3,8,13.0,23.907700000000002,124.3631,0,2.4497331954512007,0.6433922794091004
A0560,23.0667704175712,113.142195274851,66.5,1,1.0203605092459955,6,37,48.0,222.66490000000002,4037.4574000000002,1,3.539147417874528,0.5628965886946571
A0561,23.0440368254211,112.921450878294,71.5,1,1.1834373987054412,3,4,19.0,79.69250000000001,99.61560000000001,1,2.5831230340070865,0.6433452407280831
A0562,22.8366157391784,113.000031758026,73.0,1,1.8893585481845085,2,4,4.0,21.9154,43.8308,0,0.9486007285695225,0.6694678308224987
A0563,23.0070736517263,113.008964017539,73.5,1,3.1364085834602387,0,2,0.0,0.0,123.6331,0,-1.0977430042110834,0.7295570883581075
