time_s,handle,x_m,y_m,speed_m_s,theta_rad
24,龙头前把手,17.048261,20.88565,1.0,99.64475
24,第1节龙身前把手,19.183086,18.984476,1.0,99.75077
24,第51节龙身前把手,-17.051731,-21.960883,1.0,102.761982
24,第101节龙身前把手,12.285483,25.821498,1.0,105.687443
24,第151节龙身前把手,-4.363274,-29.039382,1.0,108.534085
24,第201节龙身前把手,-6.530555,29.399266,1.0,111.307955
24,龙尾后把手,25.284875,16.949401,1.0,112.506796
25,龙头前把手,16.255867,21.495565,1.0,99.607653
25,第1节龙身前把手,18.459704,19.674841,1.0,99.713713
25,第51节龙身前把手,-16.245225,-22.552018,1.0,102.726011
25,第101节龙身前把手,11.371278,26.226623,1.0,105.652467
25,第151节龙身前把手,-3.370864,-29.161962,1.0,108.500027
25,第201节龙身前把手,-7.500848,29.157523,1.0,111.274746
25,龙尾后把手,24.707244,17.765643,1.0,112.473941
26,龙头前把手,15.44139,22.075662,1.0,99.570543
26,第1节龙身前把手,17.711234,20.337924,1.0,99.676642
26,第51节龙身前把手,-15.417976,-23.113757,1.0,102.690028
26,第101节龙身前把手,10.443462,26.599525,1.0,105.617481
26,第151节龙身前把手,-2.374855,-29.25067,1.0,108.465959
26,第201节龙身前把手,-8.462577,28.88369,1.0,111.241528
26,龙尾后把手,24.103106,18.562467,1.0,112.441077
27,龙头前把手,14.605946,22.625133,1.0,99.533418
27,第1节龙身前把手,16.938696,20.972802,1.0,99.639557
27,第51节龙身前把手,-14.571048,-23.645363,1.0,102.654031
27,第101节龙身前把手,9.503167,26.939735,1.0,105.582482
27,第151节龙身前把手,-1.376402,-29.305393,1.0,108.43188
27,第201节龙身前把手,-9.414679,28.578059,1.0,111.208299
27,龙尾后把手,23.473106,19.339004,1.0,112.408203
28,龙头前把手,13.750678,23.143208,1.0,99.49628
28,第1节龙身前把手,16.143144,21.578592,1.0,99.602459
28,第51节龙身前把手,-13.705532,-24.146137,1.0,102.618022
28,第101节龙身前把手,8.551541,27.246827,1.0,105.547472
28,第151节龙身前把手,-0.376664,-29.326056,1.0,108.39779
28,第201节龙身前把手,-10.356099,28.240959,1.0,111.175061
28,龙尾后把手,22.817918,20.09441,1.0,112.375319
29,龙头前把手,12.876758,23.62916,1.0,99.459128
29,第1节龙身前把手,15.325664,22.15445,1.0,99.565346
29,第51节龙身前把手,-12.822544,-24.615418,1.0,102.582001
29,第101节龙身前把手,7.589746,27.520412,1.0,105.512451
29,第151节龙身前把手,0.623197,-29.312625,1.0,108.363689
29,第201节龙身前把手,-11.285793,27.872752,1.0,111.141812
29,龙尾后把手,22.138242,20.827861,1.0,112.342426
30,龙头前把手,11.985387,24.082307,1.0,99.421962
30,第1节龙身前把手,14.487375,22.699571,1.0,99.52822
30,第51节龙身前把手,-11.923225,-25.052585,1.0,102.545966
30,第101节龙身前把手,6.61896,27.760144,1.0,105.477418
30,第151节龙身前把手,1.622019,-29.265104,1.0,108.329578
30,第201节龙身前把手,-12.20273,27.473837,1.0,111.108554
30,龙尾后把手,21.434808,21.538558,1.0,112.309523
31,龙头前把手,11.077789,24.50201,1.0,99.384782
31,第1节龙身前把手,13.629425,23.213191,1.0,99.49108
31,第51节龙身前把手,-11.008735,-25.457061,1.0,102.509919
31,第101节龙身前把手,5.64037,27.965717,1.0,105.442373
31,第151节龙身前把手,2.618638,-29.183538,1.0,108.295456
31,第201节龙身前把手,-13.105893,27.044645,1.0,111.075286
31,龙尾后把手,20.708369,22.225724,1.0,112.276611
32,龙头前把手,10.155213,24.887677,1.0,99.347588
32,第1节龙身前把手,12.752989,23.694591,1.0,99.453926
32,第51节龙身前把手,-10.080259,-25.828308,1.0,102.47386
32,第101节龙身前把手,4.655177,28.136868,1.0,105.407316
32,第151节龙身前把手,3.611894,-29.068011,1.0,108.261324
32,第201节龙身前把手,-13.994276,26.585642,1.0,111.042007
32,龙尾后把手,19.959707,22.888607,1.0,112.243688
33,龙头前把手,9.218931,25.23876,1.0,99.310381
33,第1节龙身前把手,11.859272,24.143093,1.0,99.416758
33,第51节龙身前把手,-9.139,-26.165831,1.0,102.437788
33,第101节龙身前把手,3.66459,28.273374,1.0,105.372248
33,第151节龙身前把手,4.600627,-28.918647,1.0,108.22718
33,第201节龙身前把手,-14.866891,26.097329,1.0,111.008719
33,龙尾后把手,19.189626,23.526483,1.0,112.210757
34,龙头前把手,8.270233,25.554762,1.0,99.273159
34,第1节龙身前把手,10.949501,24.558065,1.0,99.379576
34,第51节龙身前把手,-8.186177,-26.469179,1.0,102.401703
34,第101节龙身前把手,2.669825,28.375057,1.0,105.337168
34,第151节龙身前把手,5.583684,-28.73561,1.0,108.193026
34,第201节龙身前把手,-15.722767,25.580237,1.0,110.975421
34,龙尾后把手,18.398956,24.138651,1.0,112.177815
35,龙头前把手,7.31043,25.83523,1.0,99.235923
35,第1节龙身前把手,10.024929,24.938922,1.0,99.34238
35,第51节龙身前把手,-7.223028,-26.737945,1.0,102.365605
35,第101节龙身前把手,1.672104,28.441779,1.0,105.302077
35,第151节龙身前把手,6.559915,-28.519103,1.0,108.158861
35,第201节龙身前把手,-16.560949,25.034931,1.0,110.942113
35,龙尾后把手,17.588548,24.72444,1.0,112.144864
36,龙头前把手,6.340849,26.079763,1.0,99.198674
36,第1节龙身前把手,9.086831,25.285123,1.0,99.30517
36,第51节龙身前把手,-6.250804,-26.971766,1.0,102.329494
36,第101节龙身前把手,0.672657,28.473446,1.0,105.266974
36,第151节龙身前把手,7.528179,-28.269367,1.0,108.124685
36,第201节龙身前把手,-17.380502,24.462009,1.0,110.908794
36,龙尾后把手,16.759277,25.283205,1.0,112.111903
37,龙头前把手,5.362831,26.288008,1.0,99.16141
37,第1节龙身前把手,8.136499,25.596176,1.0,99.267947
37,第51节龙身前把手,-5.270771,-27.170326,1.0,102.293371
37,第101节龙身前把手,-0.327285,28.470009,1.0,105.231859
37,第151节龙身前把手,8.487341,-27.986685,1.0,108.090498
37,第201节龙身前把手,-18.18051,23.862097,1.0,110.875466
37,龙尾后把手,15.912038,25.814333,1.0,112.078933
38,龙头前把手,4.377732,26.459661,1.0,99.124133
38,第1节龙身前把手,7.175247,25.871637,1.0,99.230709
38,第51节龙身前把手,-4.284204,-27.333352,1.0,102.257235
38,第101节龙身前把手,-1.326491,28.431458,1.0,105.196732
38,第151节龙身前把手,9.436279,-27.671376,1.0,108.056301
38,第201节龙身前把手,-18.960079,23.235854,1.0,110.842128
38,龙尾后把手,15.047748,26.317236,1.0,112.045952
39,龙头前把手,3.386919,26.594471,1.0,99.086841
39,第1节龙身前把手,6.204403,26.11111,1.0,99.193458
39,第51节龙身前把手,-3.29239,-27.460619,1.0,102.221087
39,第101节龙身前把手,-2.323725,28.357831,1.0,105.161594
39,第151节龙身前把手,10.373878,-27.323798,1.0,108.022093
39,第201节龙身前把手,-19.718336,22.583969,1.0,110.808779
39,龙尾后把手,14.167341,26.79136,1.0,112.012963
40,龙头前把手,2.391768,26.692236,1.0,99.049535
40,第1节龙身前把手,5.225312,26.314248,1.0,99.156192
40,第51节龙身前把手,-2.296624,-27.551948,1.0,102.184925
40,第101节龙身前把手,-3.317756,28.249207,1.0,105.126443
40,第151节龙身前把手,11.299038,-26.944349,1.0,107.987874
40,第201节龙身前把手,-20.45443,21.907158,1.0,110.775421
40,龙尾后把手,13.271772,27.23618,1.0,111.979963
41,龙头前把手,1.393662,26.752806,1.0,99.012216
41,第1节龙身前把手,4.239331,26.480758,1.0,99.118913
41,第51节龙身前把手,-1.298207,-27.607207,1.0,102.148751
41,第101节龙身前把手,-4.307354,28.105708,1.0,105.091282
41,第151节龙身前把手,12.210671,-26.533462,1.0,107.953644
41,第201节龙身前把手,-21.167536,21.206169,1.0,110.742053
41,龙尾后把手,12.362011,27.651202,1.0,111.946953
42,龙头前把手,0.393991,26.776082,1.0,98.974882
42,第1节龙身前把手,3.247828,26.610392,1.0,99.081619
42,第51节龙身前把手,-0.298444,-27.626311,1.0,102.112564
42,第101节龙身前把手,-5.291295,27.927499,1.0,105.056108
42,第151节龙身前把手,13.107704,-26.091609,1.0,107.919403
42,第201节龙身前把手,-21.856854,20.481773,1.0,110.708674
42,龙尾后把手,11.439045,28.035967,1.0,111.913934
43,龙头前把手,-0.605852,26.762019,1.0,98.937534
43,第1节龙身前把手,2.252179,26.702958,1.0,99.044311
43,第51节龙身前把手,0.701355,-27.609222,1.0,102.076364
43,第101节龙身前把手,-6.268357,27.71479,1.0,105.020923
43,第151节龙身前把手,13.989081,-25.619299,1.0,107.885151
43,第201节龙身前把手,-22.521606,19.734772,1.0,110.675286
43,龙尾后把手,10.503878,28.390045,1.0,111.880906
44,龙头前把手,-1.604472,26.710621,1.0,98.900172
44,第1节龙身前把手,1.253771,26.758311,1.0,99.00699
44,第51节龙身前把手,1.699881,-27.555949,1.0,102.040151
44,第101节龙身前把手,-7.237331,27.467833,1.0,104.985725
44,第151节龙身前把手,14.853763,-25.117076,1.0,107.850889
44,第201节龙身前把手,-23.161046,18.965991,1.0,110.641887
44,龙尾后把手,9.557525,28.71304,1.0,111.847867
45,龙头前把手,-2.600474,26.621947,1.0,98.862796
45,第1节龙身前把手,0.253992,26.776362,1.0,98.969654
45,第51节龙身前把手,2.695822,-27.46655,1.0,102.003925
45,第101节龙身前把手,-8.19701,27.186922,1.0,104.950516
45,第151节龙身前把手,15.700728,-24.58552,1.0,107.816615
45,第201节龙身前把手,-23.774452,18.176282,1.0,110.608479
45,龙尾后把手,8.601018,29.004592,1.0,111.814819
46,龙头前把手,-3.592466,26.496106,1.0,98.825406
46,第1节龙身前把手,-0.745764,26.75707,1.0,98.932304
46,第51节龙身前把手,3.68787,-27.341129,1.0,101.967687
46,第101节龙身前把手,-9.146204,26.872394,1.0,104.915296
46,第151节龙身前把手,16.528977,-24.025247,1.0,107.782331
46,第201节龙身前把手,-24.36113,17.36652,1.0,110.57506
46,龙尾后把手,7.635397,29.264372,1.0,111.78176
47,龙头前把手,-4.579058,26.333259,1.0,98.788001
47,第1节龙身前把手,-1.744102,26.700449,1.0,98.89494
47,第51节龙身前把手,4.674721,-27.179838,1.0,101.931435
47,第101节龙身前把手,-10.08373,26.524628,1.0,104.880063
47,第151节龙身前把手,17.337529,-23.436906,1.0,107.748036
47,第201节龙身前把手,-24.920419,16.537603,1.0,110.541631
47,龙尾后把手,6.661716,29.492087,1.0,111.748692
48,龙头前把手,-5.558868,26.133622,1.0,98.750583
48,第1节龙身前把手,-2.739626,26.606563,1.0,98.857562
48,第51节龙身前把手,5.655077,-26.982876,1.0,101.895171
48,第101节龙身前把手,-11.008421,26.144044,1.0,104.844818
48,第151节龙身前把手,18.125427,-22.82118,1.0,107.713729
48,第201节龙身前把手,-25.451683,15.690452,1.0,110.508192
48,龙尾后把手,5.681037,29.687478,1.0,111.715615
49,龙头前把手,-6.530522,25.897459,1.0,98.71315
49,第1节龙身前把手,-3.730945,26.47553,1.0,98.82017
49,第51节龙身前把手,6.627644,-26.750491,1.0,101.858894
49,第101节龙身前把手,-11.919123,25.731105,1.0,104.809562
49,第151节龙身前把手,18.891737,-22.178786,1.0,107.679412
49,第201节龙身前把手,-25.954322,14.826009,1.0,110.474743
49,龙尾后把手,4.694432,29.850323,1.0,111.682527
50,龙头前把手,-7.492653,25.625089,1.0,98.675703
50,第1节龙身前把手,-4.716671,26.307519,1.0,98.782764
50,第51节龙身前把手,7.59114,-26.482974,1.0,101.822604
50,第101节龙身前把手,-12.814699,25.286314,1.0,104.774294
50,第151节龙身前把手,19.63555,-21.510471,1.0,107.645084
50,第201节龙身前把手,-26.427763,13.945236,1.0,110.441284
50,龙尾后把手,3.702978,29.980432,1.0,111.64943
51,龙头前把手,-8.44391,25.316878,1.0,98.638242
51,第1节龙身前把手,-5.695422,26.102751,1.0,98.745343
51,第51节龙身前把手,8.544293,-26.180666,1.0,101.786301
51,第101节龙身前把手,-13.69403,24.810212,1.0,104.739014
51,第151节龙身前把手,20.355981,-20.817015,1.0,107.610745
51,第201节龙身前把手,-26.871467,13.049115,1.0,110.407814
51,龙尾后把手,2.707761,30.077654,1.0,111.616323
52,龙头前把手,-9.382952,24.973246,1.0,98.600767
52,第1节龙身前把手,-6.665824,25.861499,1.0,98.707908
52,第51节龙身前把手,9.485842,-25.843953,1.0,101.749985
52,第101节龙身前把手,-14.556016,24.303382,1.0,104.703722
52,第151节龙身前把手,21.052173,-20.099228,1.0,107.576395
52,第201节龙身前把手,-27.284929,12.138645,1.0,110.374335
52,龙尾后把手,1.709871,30.141873,1.0,111.583206
53,龙头前把手,-10.308456,24.594663,1.0,98.563277
53,第1节龙身前把手,-7.626515,25.584088,1.0,98.670459
53,第51节龙身前把手,10.414541,-25.473267,1.0,101.713656
53,第101节龙身前把手,-15.399577,23.766445,1.0,104.668418
53,第151节龙身前把手,21.723297,-19.35795,1.0,107.542035
53,第201节龙身前把手,-27.667675,11.214842,1.0,110.340845
53,龙尾后把手,0.710402,30.173007,1.0,111.550079
54,龙头前把手,-11.219116,24.181647,1.0,98.525773
54,第1节龙身前把手,-8.576142,25.270892,1.0,98.632996
54,第51节龙身前把手,11.32916,-25.069085,1.0,101.677314
54,第101节龙身前把手,-16.223655,23.20006,1.0,104.633102
54,第151节龙身前把手,22.368553,-18.594047,1.0,107.507663
54,第201节龙身前把手,-28.019268,10.278739,1.0,110.307345
54,龙尾后把手,-0.28955,30.171014,1.0,111.516943
55,龙头前把手,-12.113644,23.734767,1.0,98.488255
55,第1节龙身前把手,-9.513368,24.922337,1.0,98.595519
55,第51节龙身前把手,12.228484,-24.63193,1.0,101.640959
55,第101节龙身前把手,-17.027215,22.604924,1.0,104.597774
55,第151节龙身前把手,22.987169,-17.808417,1.0,107.47328
55,第201节龙身前把手,-28.339302,9.331382,1.0,110.273835
55,龙尾后把手,-1.288887,30.135886,1.0,111.483796
56,龙头前把手,-12.990775,23.254638,1.0,98.450723
56,第1节龙身前把手,-10.436872,24.538901,1.0,98.558027
56,第51节龙身前把手,13.111321,-24.162367,1.0,101.604591
56,第101节龙身前把手,-17.809248,21.981771,1.0,104.562435
56,第151节龙身前把手,23.578406,-17.00198,1.0,107.438886
56,第201节龙身前把手,-28.627409,8.373833,1.0,110.240315
56,龙尾后把手,-2.286511,30.06765,1.0,111.45064
57,龙头前把手,-13.849266,22.741925,1.0,98.413176
57,第1节龙身前把手,-11.34535,24.121109,1.0,98.520522
57,第51节龙身前把手,13.976495,-23.661006,1.0,101.56821
57,第101节龙身前把手,-18.568769,21.331368,1.0,104.527083
57,第151节龙身前把手,24.141555,-16.175684,1.0,107.404481
57,第201节龙身前把手,-28.883255,7.407164,1.0,110.206785
57,龙尾后把手,-3.281323,29.966373,1.0,111.417474
58,龙头前把手,-14.687901,22.197338,1.0,98.375615
58,第1节龙身前把手,-12.237518,23.669536,1.0,98.483001
58,第51节龙身前把手,14.822856,-23.128499,1.0,101.531816
58,第101节龙身前把手,-19.304822,20.654521,1.0,104.49172
58,第151节龙身前把手,24.675941,-15.330502,1.0,107.370065
58,第201节龙身前把手,-29.106543,6.43246,1.0,110.173244
58,龙尾后把手,-4.272229,29.832157,1.0,111.384298
59,龙头前把手,-15.505486,21.621633,1.0,98.338039
59,第1节龙身前把手,-13.112114,23.184804,1.0,98.445467
59,第51节龙身前把手,15.649274,-22.565541,1.0,101.495409
59,第101节龙身前把手,-20.016477,19.952066,1.0,104.456344
59,第151节龙身前把手,25.180921,-14.467428,1.0,107.335638
59,第201节龙身前把手,-29.297012,5.450814,1.0,110.139693
59,龙尾后把手,-5.258136,29.665138,1.0,111.351112
60,龙头前把手,-16.300861,21.015612,1.0,98.30045
60,第1节龙身前把手,-13.967898,22.667585,1.0,98.407918
60,第51节龙身前把手,16.454648,-21.972867,1.0,101.458989
60,第101节龙身前把手,-20.702835,19.224874,1.0,104.420957
60,第151节龙身前把手,25.655887,-13.58748,1.0,107.3012
60,第201节龙身前把手,-29.454437,4.463331,1.0,110.106132
60,龙尾后把手,-6.237957,29.465492,1.0,111.317916
61,龙头前把手,-17.072892,20.38012,1.0,98.262845
61,第1节龙身前把手,-14.803657,22.118595,1.0,98.370355
61,第51节龙身前把手,17.237901,-21.351252,1.0,101.422556
61,第101节龙身前把手,-21.363029,18.473848,1.0,104.385557
61,第151节龙身前把手,26.100266,-12.691696,1.0,107.266751
61,第201节龙身前把手,-29.578631,3.47112,1.0,110.072561
61,龙尾后把手,-7.21061,29.233428,1.0,111.28471
62,龙头前把手,-17.820478,19.716044,1.0,98.225227
62,第1节龙身前把手,-15.618202,21.538596,1.0,98.332778
62,第51节龙身前把手,17.997985,-20.701513,1.0,101.386109
62,第101节龙身前把手,-21.996221,17.699921,1.0,104.350146
62,第151节龙身前把手,26.513521,-11.781135,1.0,107.232291
62,第201节龙身前把手,-29.669444,2.475299,1.0,110.038979
62,龙尾后把手,-8.175021,28.969193,1.0,111.251494
63,龙头前把手,-18.542552,19.024313,1.0,98.187594
63,第1节龙身前把手,-16.410376,20.928398,1.0,98.295186
63,第51节龙身前把手,18.733882,-20.024501,1.0,101.34965
63,第101节龙身前把手,-22.601609,16.904056,1.0,104.314722
63,第151节龙身前把手,26.89515,-10.856874,1.0,107.19782
63,第201节龙身前把手,-29.726762,1.47699,1.0,110.005388
63,龙尾后把手,-9.130122,28.673069,1.0,111.218269
64,龙头前把手,-19.238081,18.305897,1.0,98.149946
64,第1节龙身前把手,-17.17905,20.288849,1.0,98.25758
64,第51节龙身前把手,19.444605,-19.321108,1.0,101.313177
64,第101节龙身前把手,-23.178423,16.087245,1.0,104.279287
64,第151节龙身前把手,27.244691,-9.920005,1.0,107.163338
64,第201节龙身前把手,-29.750512,0.47732,1.0,109.971786
64,龙尾后把手,-10.074857,28.345373,1.0,111.185033
65,龙头前把手,-19.906069,17.561804,1.0,98.112285
65,第1节龙身前把手,-17.923128,19.620845,1.0,98.219959
65,第51节龙身前把手,20.129199,-18.59226,1.0,101.276692
65,第101节龙身前把手,-23.725929,15.250506,1.0,104.243839
65,第151节龙身前把手,27.561717,-8.971641,1.0,107.128844
65,第201节龙身前把手,-29.740655,-0.522585,1.0,109.938173
65,龙尾后把手,-11.008178,27.986458,1.0,111.151788
66,龙头前把手,-20.545557,16.79308,1.0,98.074608
66,第1节龙身前把手,-18.641547,18.925319,1.0,98.182324
66,第51节龙身前把手,20.786744,-17.838918,1.0,101.240193
66,第101节龙身前把手,-24.243429,14.394884,1.0,104.208379
66,第151节龙身前把手,27.845841,-8.012905,1.0,107.09434
66,第201节龙身前把手,-29.697194,-1.521593,1.0,109.904551
66,龙尾后把手,-11.92905,27.596711,1.0,111.118532
67,龙头前把手,-21.155626,16.000807,1.0,98.036917
67,第1节龙身前把手,-19.333279,18.203247,1.0,98.144675
67,第51节龙身前把手,21.416352,-17.062077,1.0,101.203681
67,第101节龙身前把手,-24.730262,13.521449,1.0,104.172908
67,第151节龙身前把手,28.096713,-7.044936,1.0,107.059824
67,第201节龙身前把手,-29.620166,-2.518574,1.0,109.870918
67,龙尾后把手,-12.83645,27.176554,1.0,111.085267
68,龙头前把手,-21.735399,15.186102,1.0,97.999212
68,第1节龙身前把手,-19.997334,17.455642,1.0,98.107011
68,第51节龙身前把手,22.017175,-16.262764,1.0,101.167156
68,第101节龙身前把手,-25.185805,12.631294,1.0,104.137424
68,第151节龙身前把手,28.314024,-6.068884,1.0,107.025297
68,第201节龙身前把手,-29.509649,-3.512401,1.0,109.837275
68,龙尾后把手,-13.729372,26.726444,1.0,111.051992
69,龙头前把手,-22.284039,14.350114,1.0,97.961492
69,第1节龙身前把手,-20.632758,16.683555,1.0,98.069332
69,第51节龙身前把手,22.588401,-15.442039,1.0,101.130618
69,第101节龙身前把手,-25.609473,11.725534,1.0,104.101928
69,第151节龙身前把手,28.497503,-5.085911,1.0,106.990759
69,第201节龙身前把手,-29.365758,-4.501947,1.0,109.803621
69,龙尾后把手,-14.60682,26.24687,1.0,111.018707
70,龙头前把手,-22.800753,13.494025,1.0,97.923758
70,第1节龙身前把手,-21.238638,15.888073,1.0,98.03164
70,第51节龙身前把手,23.129255,-14.600989,1.0,101.094066
70,第101节龙身前把手,-26.000721,10.805306,1.0,104.06642
70,第151节龙身前把手,28.646922,-4.097188,1.0,106.95621
70,第201节龙身前把手,-29.188645,-5.486089,1.0,109.769957
70,龙尾后把手,-15.467819,25.738353,1.0,110.985411
71,龙头前把手,-23.284793,12.619047,1.0,97.886009
71,第1节龙身前把手,-21.814101,15.070318,1.0,97.993932
71,第51节龙身前把手,23.639004,-13.74073,1.0,101.057501
71,第101节龙身前把手,-26.359046,9.871765,1.0,104.0309
71,第151节龙身前把手,28.76209,-3.103892,1.0,106.92165
71,第201节龙身前把手,-28.9785,-6.463712,1.0,109.736283
71,龙尾后把手,-16.311408,25.20145,1.0,110.952106
72,龙头前把手,-23.735457,11.72642,1.0,97.848246
72,第1节龙身前把手,-22.358318,14.231444,1.0,97.95621
72,第51节龙身前把手,24.116956,-12.862408,1.0,101.020923
72,第101节龙身前把手,-26.683983,8.926085,1.0,103.995368
72,第151节龙身前把手,28.84286,-2.107209,1.0,106.887079
72,第201节龙身前把手,-28.735553,-7.433702,1.0,109.702599
72,龙尾后把手,-17.136647,24.636748,1.0,110.918791
73,龙头前把手,-24.152089,10.81741,1.0,97.810468
73,第1节龙身前把手,-22.870502,13.372637,1.0,97.918474
73,第51节龙身前把手,24.562459,-11.967189,1.0,100.984332
73,第101节龙身前把手,-26.975111,7.969456,1.0,103.959823
73,第151节龙身前把手,28.889122,-1.10833,1.0,106.852496
73,第201节龙身前把手,-28.460069,-8.394959,1.0,109.668904
73,龙尾后把手,-17.942614,24.044865,1.0,110.885466
74,龙头前把手,-24.53408,9.893309,1.0,97.772675
74,第1节龙身前把手,-23.349911,12.495113,1.0,97.880723
74,第51节龙身前把手,24.974904,-11.056268,1.0,100.947728
74,第101节龙身前把手,-27.23205,7.003083,1.0,103.924267
74,第151节龙身前把手,28.900812,-0.108448,1.0,106.817903
74,第201节龙身前把手,-28.15235,-9.346386,1.0,109.635199
74,龙尾后把手,-18.728407,23.426451,1.0,110.85213
75,龙头前把手,-24.880873,8.95543,1.0,97.734868
75,第1节龙身前把手,-23.795849,11.600116,1.0,97.842958
75,第51节龙身前把手,25.353727,-10.13086,1.0,100.91111
75,第101节龙身前把手,-27.454464,6.028185,1.0,103.888698
75,第151节龙身前把手,28.877903,0.89124,1.0,106.783298
75,第201节龙身前把手,-27.812736,-10.286901,1.0,109.601484
75,龙尾后把手,-19.493147,22.782185,1.0,110.818785
76,龙头前把手,-25.191956,8.005111,1.0,97.697046
76,第1节龙身前把手,-24.207666,10.688915,1.0,97.805178
76,第51节龙身前把手,25.698408,-9.192199,1.0,100.874479
76,第101节龙身前把手,-27.64206,5.045993,1.0,103.853117
76,第151节龙身前把手,28.820412,1.889536,1.0,106.748682
76,第201节龙身前把手,-27.441605,-11.21543,1.0,109.567758
76,龙尾后把手,-20.235978,22.112775,1.0,110.78543
77,龙头前把手,-25.466872,7.043704,1.0,97.65921
77,第1节龙身前把手,-24.584762,9.762805,1.0,97.767383
77,第51节龙身前把手,26.008471,-8.241542,1.0,100.837834
77,第101节龙身前把手,-27.794588,4.057747,1.0,103.817524
77,第151节龙身前把手,28.728396,2.885243,1.0,106.714054
77,第201节龙身前把手,-27.039367,-12.130914,1.0,109.534021
77,龙尾后把手,-20.956066,21.418959,1.0,110.752064
78,龙头前把手,-25.705213,6.072584,1.0,97.621358
78,第1节龙身前把手,-24.926585,8.823104,1.0,97.729574
78,第51节龙身前把手,26.283488,-7.280161,1.0,100.801177
78,第101节龙身前把手,-27.911842,3.064698,1.0,103.781919
78,第151节龙身前把手,28.601955,3.877167,1.0,106.679415
78,第201节龙身前把手,-26.606472,-13.032305,1.0,109.500275
78,龙尾后把手,-21.652603,20.701502,1.0,110.718689
79,龙头前把手,-25.906623,5.093138,1.0,97.583493
79,第1节龙身前把手,-25.232632,7.87115,1.0,97.69175
79,第51节龙身前把手,26.523076,-6.309344,1.0,100.764506
79,第101节龙身前把手,-27.993663,2.068104,1.0,103.746301
79,第151节龙身前把手,28.44123,4.864115,1.0,106.644766
79,第201节龙身前把手,-26.143403,-13.918574,1.0,109.466518
79,龙尾后把手,-22.324805,19.961197,1.0,110.685303
80,龙头前把手,-26.070798,4.106768,1.0,97.545612
80,第1节龙身前把手,-25.502451,6.908301,1.0,97.653911
80,第51节龙身前把手,26.7269,-5.330394,1.0,100.727821
80,第101节龙身前把手,-28.039934,1.069228,1.0,103.710671
80,第151节龙身前把手,28.246401,5.844902,1.0,106.610104
80,第201节龙身前把手,-25.650679,-14.788705,1.0,109.43275
80,龙尾后把手,-22.971915,19.198862,1.0,110.651908
81,龙头前把手,-26.197489,3.114886,1.0,97.507717
81,第1节龙身前把手,-25.735641,5.935931,1.0,97.616058
81,第51节龙身前把手,26.894673,-4.344625,1.0,100.691124
81,第101节龙身前把手,-28.050583,0.069338,1.0,103.675029
81,第151节龙身前把手,28.017693,6.818345,1.0,106.575432
81,第201节龙身前把手,-25.128852,-15.641701,1.0,109.398972
81,龙尾后把手,-23.593205,18.415341,1.0,110.618502
82,龙头前把手,-26.2865,2.118915,1.0,97.469807
82,第1节龙身前把手,-25.931855,4.955431,1.0,97.57819
82,第51节龙身前把手,27.026155,-3.353363,1.0,100.654412
82,第101节龙身前把手,-28.025586,-0.930297,1.0,103.639375
82,第151节龙身前把手,27.755369,7.783273,1.0,106.540748
82,第201节龙身前把手,-24.57851,-16.476583,1.0,109.365184
82,龙尾后把手,-24.187973,17.611501,1.0,110.585086
83,龙头前把手,-26.337686,1.120286,1.0,97.431882
83,第1节龙身前把手,-26.090797,3.968204,1.0,97.540308
83,第51节龙身前把手,27.121156,-2.357943,1.0,100.617688
83,第101节龙身前把手,-27.964962,-1.928404,1.0,103.603709
83,第151节龙身前把手,27.459734,8.738522,1.0,106.506053
83,第201节龙身前把手,-24.000271,-17.292392,1.0,109.331385
83,龙尾后把手,-24.755546,16.788235,1.0,110.551661
84,龙头前把手,-26.350961,0.120434,1.0,97.393943
84,第1节龙身前把手,-26.212223,2.975663,1.0,97.50241
84,第51节龙身前把手,27.179535,-1.359704,1.0,100.58095
84,第101节龙身前把手,-27.868775,-2.923714,1.0,103.56803
84,第151节龙身前把手,27.131133,9.682937,1.0,106.471347
84,第201节龙身前把手,-23.394787,-18.08819,1.0,109.297576
84,龙尾后把手,-25.295283,15.946456,1.0,110.518225
85,龙头前把手,-26.326291,-0.879201,1.0,97.355988
85,第1节龙身前把手,-26.295945,1.979234,1.0,97.464498
85,第51节龙身前把手,27.201198,-0.359995,1.0,100.544199
85,第101节龙身前把手,-27.737136,-3.914959,1.0,103.532339
85,第151节龙身前把手,26.769951,10.615379,1.0,106.436629
85,第201节龙身前把手,-22.762744,-18.863061,1.0,109.263756
85,龙尾后把手,-25.806571,15.0871,1.0,110.484779
86,龙头前把手,-26.263695,-1.87718,1.0,97.318019
86,第1节龙身前把手,-26.341829,0.980348,1.0,97.426571
86,第51节龙身前把手,27.186105,0.639834,1.0,100.507434
86,第101节龙身前把手,-27.570201,-4.900872,1.0,103.496635
86,第151节龙身前把手,26.376613,11.534718,1.0,106.4019
86,第201节龙身前把手,-22.104855,-19.616113,1.0,109.229926
86,龙尾后把手,-26.288829,14.211125,1.0,110.451322
87,龙头前把手,-26.16325,-2.872062,1.0,97.280035
87,第1节龙身前把手,-26.349792,-0.019561,1.0,97.38863
87,第51节龙身前把手,27.134261,1.638433,1.0,100.470656
87,第101节龙身前把手,-27.368169,-5.880197,1.0,103.46092
87,第151节龙身前把手,25.951583,12.439842,1.0,106.36716
87,第201节龙身前把手,-21.421865,-20.346476,1.0,109.196086
