week,supplier_id,material,order_volume_m3,expected_supply_m3,expected_received_m3,product_equivalent_m3
14,S091,A,0.287672,0.166667,0.166667,0.277778
14,S255,A,0.055556,0.041667,0.041667,0.069445
14,S116,A,0.096666,0.083333,0.083333,0.138888
14,S056,A,0.067402,0.034314,0.034314,0.05719
14,S381,A,0.306548,0.299107,0.299107,0.498512
14,S196,A,0.061459,0.041667,0.041667,0.069445
14,S217,A,0.809952,0.583333,0.583333,0.972222
14,S038,A,0.178031,0.068182,0.068182,0.113637
14,S332,A,0.347826,0.276268,0.276268,0.460447
14,S317,A,0.476191,0.166667,0.166667,0.277778
14,S341,A,0.178571,0.0625,0.0625,0.104167
14,S145,A,0.267857,0.09375,0.09375,0.15625
14,S205,A,0.238094,0.083333,0.083333,0.138888
14,S278,A,0.14194,0.049679,0.049679,0.082798
14,S082,A,0.07716,0.044753,0.044753,0.074588
14,S243,A,0.171957,0.083333,0.083333,0.138888
14,S109,A,0.112783,0.039474,0.039474,0.06579
14,S242,A,0.178571,0.0625,0.0625,0.104167
14,S159,A,0.112145,0.095301,0.095301,0.158835
14,S163,A,0.652174,0.228261,0.228261,0.380435
14,S083,A,0.119049,0.041667,0.041667,0.069445
14,S187,A,0.135135,0.0625,0.0625,0.104167
14,S396,A,0.090477,0.031667,0.031667,0.052778
14,S185,A,0.29762,0.104167,0.104167,0.173612
14,S184,A,0.178571,0.0625,0.0625,0.104167
14,S043,A,0.128969,0.045139,0.045139,0.075232
14,S302,A,0.280951,0.098333,0.098333,0.163888
14,S130,A,0.357143,0.125,0.125,0.208333
14,S158,A,0.11012,0.038542,0.038542,0.064237
14,S198,A,0.146103,0.051136,0.051136,0.085227
14,S226,A,0.305147,0.245098,0.245098,0.408497
14,S096,A,0.155186,0.054315,0.054315,0.090525
14,S101,A,0.133334,0.046667,0.046667,0.077778
14,S354,A,0.147514,0.05163,0.05163,0.08605
14,S071,A,1.538394,0.895833,0.895833,1.493055
14,S148,A,0.390211,0.136574,0.136574,0.227623
14,S372,A,0.178571,0.0625,0.0625,0.104167
14,S394,A,1.714286,0.6,0.6,1.0
14,S051,A,0.11508,0.040278,0.040278,0.06713
14,S144,A,1.265626,0.5625,0.5625,0.9375
14,S104,A,2.142857,0.75,0.75,1.25
14,S119,A,0.575397,0.201389,0.201389,0.335648
14,S108,B,1131.020578,1003.958333,1003.958333,1521.148989
14,S340,B,832.879318,830.1,830.1,1257.727273
14,S131,B,685.542439,676.35,676.35,1024.772727
14,S140,B,2046.758476,1285.0,1285.0,1946.969697
14,S308,B,776.15851,570.825,570.825,864.886364
14,S330,B,720.750257,569.383333,569.383333,862.70202
14,S031,B,176.704701,179.55,179.55,272.045455
14,S346,B,105.262039,99.0,99.0,150.0
14,S040,B,134.833392,132.9375,132.9375,201.420455
14,S139,B,767.380997,655.625,655.604447,993.340071
14,S367,B,155.543847,148.2,148.193776,224.536024
14,S364,B,122.144193,121.020833,121.01575,183.357197
14,S055,B,133.979126,100.170833,100.166626,151.767615
14,S397,B,0.192308,0.166667,0.16666,0.252515
14,S180,B,0.244391,0.208333,0.208324,0.315643
14,S098,B,1.612591,2.0,1.999916,3.030176
14,S366,B,0.241071,0.1875,0.187492,0.284079
14,S338,B,179.8682,141.875,141.869041,214.953093
14,S224,B,1.13426,0.416667,0.416649,0.631287
14,S260,B,2.857143,1.0,0.999958,1.515088
14,S176,B,0.357143,0.125,0.124995,0.189386
14,S138,B,4.428571,1.55,1.549935,2.348386
14,S214,B,0.357143,0.125,0.124995,0.189386
14,S092,B,1.61809,2.0,1.999916,3.030176
14,S392,B,2.461165,3.0,2.999874,4.545264
14,S175,B,1.486339,2.0,1.999916,3.030176
14,S360,B,2.138271,2.0,1.999916,3.030176
14,S174,B,1.481481,2.0,1.999916,3.030176
14,S172,B,1.041992,1.27474,1.274686,1.931343
14,S216,B,2.689411,3.0,2.999874,4.545264
14,S256,B,1.456979,1.601118,1.601051,2.425834
14,S202,B,5.714286,2.0,1.999916,3.030176
14,S258,B,2.975845,2.0,1.999916,3.030176
14,S088,B,2.701177,2.0,1.999916,3.030176
14,S324,B,1.599057,2.0,1.999916,3.030176
14,S169,B,1.896519,2.55,2.549893,3.863474
14,S376,B,4.184354,2.0,1.999916,3.030176
14,S141,B,2.076429,2.55,2.549893,3.863474
14,S310,B,1.630542,2.0,1.999916,3.030176
14,S191,B,5.714286,2.0,1.999916,3.030176
14,S197,B,3.316387,2.0,1.999916,3.030176
14,S388,B,1.54762,0.541667,0.541644,0.820673
14,S146,B,3.728797,1.648915,1.648846,2.498251
14,S333,B,5.714286,2.0,1.999916,3.030176
14,S054,B,1.843657,1.522861,1.522797,2.307268
14,S036,B,0.382653,0.47449,0.47447,0.718894
14,S069,B,0.666072,0.301786,0.301773,0.457232
14,S353,B,0.09038,0.104167,0.104163,0.157822
14,S050,B,0.080493,0.104167,0.104163,0.157822
14,S280,B,1.713491,0.599722,0.599697,0.908632
14,S233,B,0.807749,0.65424,0.654213,0.991231
14,S193,B,0.07,0.084167,0.084163,0.12752
14,S117,B,1.680329,0.588115,0.58809,0.891046
14,S386,B,0.055894,0.060467,0.060464,0.091613
14,S316,B,0.063406,0.0625,0.062497,0.094693
14,S286,B,0.041667,0.046528,0.046526,0.070494
14,S259,B,0.109723,0.046528,0.046526,0.070494
14,S230,B,0.178571,0.0625,0.062497,0.094693
14,S024,B,0.157929,0.083333,0.08333,0.126257
14,S389,B,0.238094,0.083333,0.08333,0.126257
14,S399,B,0.178571,0.0625,0.062497,0.094693
14,S322,B,0.267241,0.097701,0.097697,0.148026
14,S261,B,0.357143,0.125,0.124995,0.189386
14,S120,B,0.057292,0.042969,0.042967,0.065102
14,S321,B,0.340909,0.375,0.374984,0.568158
14,S249,B,0.29762,0.104167,0.104163,0.157822
14,S401,B,0.13752,0.048132,0.04813,0.072924
14,S048,B,0.074519,0.052083,0.052081,0.07891
14,S018,B,0.075941,0.044355,0.044353,0.067202
14,S311,B,0.124809,0.043683,0.043681,0.066184
14,S029,B,0.178571,0.0625,0.062497,0.094693
14,S235,B,0.413978,0.254032,0.254021,0.384881
14,S319,B,0.253457,0.08871,0.088706,0.134403
14,S134,B,0.147391,0.051587,0.051585,0.078159
14,S047,B,0.140306,0.049107,0.049105,0.074401
14,S248,B,0.136906,0.047917,0.047915,0.072598
14,S057,B,0.343749,0.142045,0.142039,0.215211
14,S004,B,0.11544,0.040404,0.040402,0.061216
14,S001,B,0.233334,0.081667,0.081664,0.123733
14,S385,B,0.394346,0.138021,0.138015,0.209114
14,S028,B,0.640351,0.464912,0.464892,0.704383
14,S166,B,0.119049,0.041667,0.041665,0.063129
14,S200,B,0.178571,0.0625,0.062497,0.094693
14,S118,B,0.238094,0.083333,0.08333,0.126257
14,S125,B,0.182291,0.063802,0.063799,0.096666
14,S045,B,0.092263,0.032292,0.032291,0.048925
14,S276,B,0.162909,0.057018,0.057016,0.086387
14,S371,B,0.267857,0.09375,0.093746,0.142039
14,S137,B,0.103383,0.036184,0.036182,0.054822
14,S335,B,0.165343,0.05787,0.057868,0.087678
14,S105,B,0.1475,0.1,0.099996,0.151509
14,S179,B,0.131803,0.046131,0.046129,0.069893
14,S240,B,1.190476,0.583333,0.583309,0.883801
14,S077,B,1.385417,0.666667,0.666639,1.010059
14,S153,B,2.403846,0.841346,0.841311,1.274713
14,S361,C,1512.567462,1488.2,1488.137496,2066.857633
14,S268,C,539.041443,540.775,540.752287,751.044844
14,S306,C,545.295073,547.1,547.077022,759.829197
14,S194,C,425.162924,425.1,425.082146,590.391869
14,S151,C,1110.458721,810.408333,810.374296,1125.519855
14,S356,C,786.928389,773.25,773.217523,1073.913227
14,S247,C,238.576384,241.55,241.539855,335.472021
14,S365,C,170.666639,173.4625,173.160333,240.500462
14,S294,C,78.373394,81.0,80.588115,111.927938
14,S284,C,189.645905,194.154167,193.166893,268.287351
14,S218,C,80.064204,84.1,83.672351,116.211599
14,S244,C,87.150078,84.1,83.672351,116.211599
14,S080,C,119.245193,121.5,120.882172,167.891906
14,S067,C,0.830128,1.062747,1.057343,1.468532
14,S314,C,12.910175,7.0,6.964405,9.672785
14,S003,C,54.511915,50.155977,49.900934,69.306853
14,S213,C,0.764826,1.006135,1.001019,1.390304
14,S076,C,1.481481,2.0,1.98983,2.763653
14,S374,C,965.407461,977.541667,972.570868,1350.792872
14,S037,C,260.434251,195.049628,194.057801,269.524723
14,S239,C,1.882183,1.54454,1.536686,2.134286
14,S339,C,0.416666,0.145833,0.145091,0.201516
14,S362,C,0.338164,0.384662,0.382706,0.531536
14,S086,C,147.25552,87.708333,87.262336,121.197689
14,S025,C,1.648,2.0,1.98983,2.763653
14,S351,C,0.153716,0.173423,0.172541,0.23964
14,S113,C,1.182705,1.46412,1.456675,2.02316
14,S110,C,1.99061,2.0,1.98983,2.763653
14,S263,C,2.210773,2.0,1.98983,2.763653
14,S186,C,5.714286,2.0,1.98983,2.763653
14,S059,C,0.476191,0.166667,0.165819,0.230305
14,S129,C,11.602707,7.354167,7.316771,10.162182
14,S074,C,103.385559,41.340887,41.130669,57.125929
14,S270,C,0.294181,0.297414,0.295902,0.410975
14,S234,C,0.714286,0.25,0.248729,0.345457
14,S245,C,2.289473,1.534265,1.526463,2.120088
14,S126,C,242.279944,87.069597,86.626848,120.315067
14,S210,C,248.551777,112.729167,112.155939,155.772138
14,S267,C,0.9447,0.330645,0.328964,0.456894
14,S253,C,0.708946,0.888174,0.883658,1.227302
14,S149,C,1.003902,1.229167,1.222917,1.698495
14,S331,C,0.833334,0.291667,0.290184,0.403033
14,S023,C,16.788846,5.876096,5.846216,8.119745
14,S342,C,0.327381,0.416667,0.414548,0.575761
14,S301,C,0.056452,0.059812,0.059508,0.08265
14,S070,C,0.149038,0.073718,0.073343,0.101865
14,S133,C,0.053697,0.0625,0.062182,0.086364
14,S349,C,0.086957,0.076087,0.0757,0.105139
14,S236,C,0.041666,0.036458,0.036273,0.050379
14,S379,C,0.126736,0.144097,0.143364,0.199117
14,S359,C,0.116793,0.054293,0.054017,0.075024
14,S060,C,0.370833,0.358333,0.356511,0.495154
14,S279,C,0.178571,0.0625,0.062182,0.086364
14,S011,C,0.144117,0.145833,0.145091,0.201516
14,S357,C,0.238426,0.25463,0.253335,0.351854
14,S094,C,0.203374,0.071181,0.070819,0.09836
14,S013,C,0.045833,0.045833,0.0456,0.063333
14,S032,C,0.067362,0.049306,0.049055,0.068132
14,S271,C,1.501276,1.155187,1.149313,1.596268
14,S041,C,0.178571,0.0625,0.062182,0.086364
14,S398,C,0.152529,0.053385,0.053114,0.073769
14,S171,C,0.143678,0.103448,0.102922,0.142947
14,S020,C,0.115531,0.045455,0.045224,0.062811
14,S107,C,0.238094,0.083333,0.082909,0.115152
14,S220,C,0.148809,0.052083,0.051818,0.07197
14,S085,C,0.09058,0.041667,0.041455,0.057577
14,S325,C,0.178571,0.0625,0.062182,0.086364
14,S061,C,0.178571,0.0625,0.062182,0.086364
14,S207,C,0.208334,0.072917,0.072546,0.100759
14,S063,C,0.238094,0.083333,0.082909,0.115152
14,S391,C,0.134409,0.047043,0.046804,0.065005
14,S313,C,1.117326,0.421053,0.418912,0.581822
14,S380,C,0.20238,0.070833,0.070473,0.097879
14,S334,C,1.761906,0.616667,0.613531,0.852127
14,S326,C,0.325397,0.113889,0.11331,0.157375
14,S177,C,0.13322,0.046627,0.04639,0.06443
14,S006,C,0.137363,0.048077,0.047833,0.066434
14,S164,C,0.29762,0.104167,0.103637,0.143941
14,S084,C,1.071429,0.375,0.373093,0.518185
14,S347,C,0.159226,0.122024,0.121404,0.168616
14,S384,C,0.117325,0.097588,0.097092,0.13485
14,S246,C,0.773809,0.270833,0.269456,0.374244
14,S160,C,0.133929,0.046875,0.046637,0.064773
14,S135,C,0.969828,1.041667,1.03637,1.439403
14,S183,C,0.119049,0.041667,0.041455,0.057577
14,S161,C,0.29762,0.104167,0.103637,0.143941
15,S229,A,1596.725321,1574.55,1574.433483,2624.055806
15,S275,A,706.948695,708.75,708.697553,1181.162588
15,S329,A,675.27408,676.0,675.949976,1126.583293
15,S282,A,989.798965,994.55,994.476403,1657.460672
15,S352,A,527.18789,525.6,525.561106,875.935176
15,S143,A,495.142814,433.45,433.417925,722.363208
15,S266,A,23.750737,27.55,27.547961,45.913269
15,S123,A,26.528139,28.0,27.997928,46.663213
15,S348,A,628.094603,347.372745,347.347039,578.911732
15,S189,A,2.399833,2.453642,2.45346,4.089101
15,S307,A,488.095937,374.25,374.222306,623.703843
15,S395,A,296.835735,213.521959,213.506158,355.843597
15,S005,A,74.725408,79.0,78.994154,131.656923
15,S007,A,28.595529,29.583333,29.577486,49.29581
15,S114,A,61.027872,45.744723,45.729902,76.216503
15,S046,A,1.126904,1.0,0.999676,1.666127
15,S269,A,2.857143,1.0,0.999676,1.666127
15,S211,A,0.895063,0.313272,0.31317,0.521951
15,S295,A,0.476191,0.166667,0.166613,0.277688
15,S291,A,61.104918,36.229167,36.217429,60.362381
15,S150,A,21.5,7.525,7.522562,12.537603
15,S066,A,4.850519,2.0,1.999352,3.332253
15,S273,A,158.14877,139.55,139.504786,232.507976
15,S221,A,1.505102,2.0,1.999352,3.332253
15,S064,A,5.714286,2.0,1.999352,3.332253
15,S078,A,31.364471,26.46349,26.454916,44.091526
15,S299,A,0.595237,0.208333,0.208266,0.347109
15,S152,A,2.721106,3.0,2.999028,4.99838
15,S237,A,1.542683,2.0,1.999352,3.332253
15,S115,A,3.974871,2.0,1.999352,3.332253
15,S292,A,47.500583,39.333333,39.320589,65.534315
15,S157,A,5.714286,2.0,1.999352,3.332253
15,S075,A,1.68718,2.0,1.999352,3.332253
15,S304,A,0.809659,0.369318,0.369198,0.615331
15,S165,A,0.708617,0.248016,0.247936,0.413226
15,S154,A,187.498159,140.0,139.95464,233.257733
15,S106,A,0.034347,0.043356,0.043342,0.072237
15,S053,A,0.040322,0.051747,0.05173,0.086217
15,S203,A,0.09838,0.104167,0.104133,0.173555
15,S318,A,3.150589,3.645833,3.644652,6.07442
15,S065,A,0.690477,0.604167,0.603971,1.006619
15,S219,A,0.342857,0.12,0.119961,0.199935
15,S016,A,0.046568,0.045343,0.045328,0.075547
15,S021,A,0.119049,0.041667,0.041653,0.069422
15,S178,A,0.888803,1.1875,1.187115,1.978525
15,S337,A,0.041667,0.041667,0.041653,0.069422
15,S265,A,2.276029,0.79661,0.796352,1.327253
15,S296,A,0.084596,0.078283,0.078258,0.130429
15,S128,A,0.051471,0.05433,0.054312,0.090521
15,S014,A,0.041666,0.036458,0.036446,0.060744
15,S274,A,0.193722,0.083333,0.083306,0.138843
15,S027,A,0.085391,0.083333,0.083306,0.138843
15,S052,A,0.105,0.09,0.089971,0.149951
15,S132,A,0.14881,0.125,0.12496,0.208266
15,S122,A,0.046371,0.049059,0.049043,0.081739
15,S087,A,0.066358,0.049383,0.049367,0.082278
15,S309,A,0.122354,0.042824,0.04281,0.07135
15,S035,A,1.198485,0.763636,0.763389,1.272314
15,S312,A,0.173176,0.10026,0.100228,0.167046
15,S102,A,0.311906,0.109167,0.109132,0.181886
15,S002,A,1.697802,1.5,1.499514,2.49919
15,S049,A,0.116228,0.083333,0.083306,0.138843
15,S091,A,0.287672,0.166667,0.166613,0.277688
15,S255,A,0.055556,0.041667,0.041653,0.069422
15,S116,A,0.096666,0.083333,0.083306,0.138843
15,S056,A,0.067402,0.034314,0.034303,0.057171
15,S381,A,0.306548,0.299107,0.29901,0.49835
15,S196,A,0.061459,0.041667,0.041653,0.069422
15,S217,A,0.809952,0.583333,0.583144,0.971907
15,S038,A,0.178031,0.068182,0.06816,0.1136
15,S332,A,0.347826,0.276268,0.276178,0.460297
15,S317,A,0.476191,0.166667,0.166613,0.277688
15,S341,A,0.178571,0.0625,0.06248,0.104133
15,S145,A,0.267857,0.09375,0.09372,0.156199
15,S205,A,0.238094,0.083333,0.083306,0.138843
15,S278,A,0.14194,0.049679,0.049663,0.082772
15,S082,A,0.07716,0.044753,0.044739,0.074564
15,S243,A,0.171957,0.083333,0.083306,0.138843
15,S109,A,0.112783,0.039474,0.039461,0.065769
15,S242,A,0.178571,0.0625,0.06248,0.104133
15,S159,A,0.112145,0.095301,0.09527,0.158784
15,S163,A,0.652174,0.228261,0.228187,0.380312
15,S083,A,0.119049,0.041667,0.041653,0.069422
15,S187,A,0.135135,0.0625,0.06248,0.104133
15,S396,A,0.090477,0.031667,0.031657,0.052761
15,S185,A,0.29762,0.104167,0.104133,0.173555
15,S184,A,0.178571,0.0625,0.06248,0.104133
15,S043,A,0.128969,0.045139,0.045124,0.075207
15,S302,A,0.280951,0.098333,0.098301,0.163835
15,S130,A,0.357143,0.125,0.12496,0.208266
15,S158,A,0.11012,0.038542,0.03853,0.064216
15,S198,A,0.146103,0.051136,0.051119,0.085199
15,S226,A,0.305147,0.245098,0.245019,0.408364
15,S096,A,0.155186,0.054315,0.054297,0.090496
15,S101,A,0.133334,0.046667,0.046652,0.077753
15,S354,A,0.147514,0.05163,0.051613,0.086022
15,S071,A,1.538394,0.895833,0.895543,1.492571
15,S148,A,0.390211,0.136574,0.13653,0.22755
15,S372,A,0.178571,0.0625,0.06248,0.104133
15,S394,A,1.714286,0.6,0.599806,0.999676
15,S051,A,0.11508,0.040278,0.040265,0.067108
15,S144,A,1.265626,0.5625,0.562318,0.937196
15,S104,A,2.142857,0.75,0.749757,1.249595
15,S119,A,0.575397,0.201389,0.201324,0.33554
15,S108,B,1131.020578,1003.958333,1003.633051,1520.656137
15,S340,B,832.879318,830.1,829.831048,1257.319769
15,S131,B,685.542439,676.35,676.130863,1024.440701
15,S140,B,2046.758476,1285.0,1284.58366,1946.338879
15,S308,B,776.15851,570.825,570.640053,864.60614
15,S330,B,720.750257,569.383333,569.198853,862.422504
15,S031,B,176.704701,179.55,179.491826,271.957312
15,S346,B,105.262039,99.0,98.967924,149.9514
15,S040,B,134.833392,132.9375,132.894428,201.355194
15,S139,B,767.380997,655.625,655.278494,992.846204
15,S367,B,155.543847,148.2,148.111376,224.411176
15,S364,B,122.144193,121.020833,120.948463,183.255246
15,S055,B,133.979126,100.170833,100.110931,151.683229
15,S397,B,0.192308,0.166667,0.166567,0.252375
15,S180,B,0.244391,0.208333,0.208208,0.315467
15,S098,B,1.612591,2.0,1.998804,3.028491
15,S366,B,0.241071,0.1875,0.187388,0.283921
15,S338,B,179.8682,141.875,141.790159,214.833574
15,S224,B,1.13426,0.416667,0.416418,0.630936
15,S260,B,2.857143,1.0,0.999402,1.514245
15,S176,B,0.357143,0.125,0.124925,0.189281
15,S138,B,4.428571,1.55,1.549073,2.34708
15,S214,B,0.357143,0.125,0.124925,0.189281
15,S092,B,1.61809,2.0,1.998804,3.028491
15,S392,B,2.461165,3.0,2.998206,4.542736
15,S175,B,1.486339,2.0,1.998804,3.028491
15,S360,B,2.138271,2.0,1.998804,3.028491
15,S174,B,1.481481,2.0,1.998804,3.028491
15,S172,B,1.041992,1.27474,1.273978,1.930269
15,S216,B,2.689411,3.0,2.998206,4.542736
15,S256,B,1.456979,1.601118,1.600161,2.424486
15,S202,B,5.714286,2.0,1.998804,3.028491
15,S258,B,2.975845,2.0,1.998804,3.028491
15,S088,B,2.701177,2.0,1.998804,3.028491
15,S324,B,1.599057,2.0,1.998804,3.028491
15,S169,B,1.896519,2.55,2.548475,3.861326
15,S376,B,4.184354,2.0,1.998804,3.028491
15,S141,B,2.076429,2.55,2.548475,3.861326
15,S310,B,1.630542,2.0,1.998804,3.028491
15,S191,B,5.714286,2.0,1.998804,3.028491
15,S197,B,3.316387,2.0,1.998804,3.028491
15,S388,B,1.54762,0.541667,0.541343,0.820217
15,S146,B,3.728797,1.648915,1.647929,2.496862
15,S333,B,5.714286,2.0,1.998804,3.028491
15,S054,B,1.843657,1.522861,1.52195,2.305985
15,S036,B,0.382653,0.47449,0.474206,0.718494
15,S069,B,0.666072,0.301786,0.301606,0.456978
15,S353,B,0.09038,0.104167,0.104105,0.157734
15,S050,B,0.080493,0.104167,0.104105,0.157734
15,S280,B,1.713491,0.599722,0.599363,0.908126
15,S233,B,0.807749,0.65424,0.653849,0.99068
15,S193,B,0.07,0.084167,0.084117,0.127449
15,S117,B,1.680329,0.588115,0.587763,0.89055
15,S386,B,0.055894,0.060467,0.060431,0.091562
15,S316,B,0.063406,0.0625,0.062463,0.09464
15,S286,B,0.041667,0.046528,0.0465,0.070455
15,S259,B,0.109723,0.046528,0.0465,0.070455
15,S230,B,0.178571,0.0625,0.062463,0.09464
15,S024,B,0.157929,0.083333,0.083283,0.126187
15,S389,B,0.238094,0.083333,0.083283,0.126187
15,S399,B,0.178571,0.0625,0.062463,0.09464
15,S322,B,0.267241,0.097701,0.097643,0.147943
15,S261,B,0.357143,0.125,0.124925,0.189281
15,S120,B,0.057292,0.042969,0.042943,0.065066
15,S321,B,0.340909,0.375,0.374776,0.567842
15,S249,B,0.29762,0.104167,0.104105,0.157734
15,S401,B,0.13752,0.048132,0.048103,0.072884
15,S048,B,0.074519,0.052083,0.052052,0.078866
15,S018,B,0.075941,0.044355,0.044328,0.067164
15,S311,B,0.124809,0.043683,0.043657,0.066147
15,S029,B,0.178571,0.0625,0.062463,0.09464
15,S235,B,0.413978,0.254032,0.25388,0.384667
15,S319,B,0.253457,0.08871,0.088657,0.134329
15,S134,B,0.147391,0.051587,0.051556,0.078115
15,S047,B,0.140306,0.049107,0.049078,0.07436
15,S248,B,0.136906,0.047917,0.047888,0.072558
15,S057,B,0.343749,0.142045,0.14196,0.215091
15,S004,B,0.11544,0.040404,0.04038,0.061182
15,S001,B,0.233334,0.081667,0.081618,0.123664
15,S385,B,0.394346,0.138021,0.137938,0.208998
15,S028,B,0.640351,0.464912,0.464634,0.703991
15,S166,B,0.119049,0.041667,0.041642,0.063094
15,S200,B,0.178571,0.0625,0.062463,0.09464
15,S118,B,0.238094,0.083333,0.083283,0.126187
15,S125,B,0.182291,0.063802,0.063764,0.096612
15,S045,B,0.092263,0.032292,0.032273,0.048898
15,S276,B,0.162909,0.057018,0.056984,0.086339
15,S371,B,0.267857,0.09375,0.093694,0.141961
15,S137,B,0.103383,0.036184,0.036162,0.054791
15,S335,B,0.165343,0.05787,0.057835,0.087629
15,S105,B,0.1475,0.1,0.09994,0.151425
15,S179,B,0.131803,0.046131,0.046103,0.069854
15,S240,B,1.190476,0.583333,0.582984,0.883309
15,S077,B,1.385417,0.666667,0.666268,1.009497
15,S153,B,2.403846,0.841346,0.840843,1.274004
15,S361,C,1512.567462,1488.2,1487.310056,2065.708412
15,S268,C,539.041443,540.775,540.451617,750.627245
15,S306,C,545.295073,547.1,546.772834,759.406714
15,S194,C,425.162924,425.1,424.84579,590.063598
15,S151,C,1110.458721,810.408333,809.923709,1124.89404
15,S356,C,786.928389,773.25,772.787597,1073.316106
15,S247,C,238.576384,241.55,241.405553,335.28549
15,S365,C,170.666639,173.4625,173.294624,240.686978
15,S294,C,78.373394,81.0,80.862705,112.309313
15,S284,C,189.645905,194.154167,193.825076,269.201494
15,S218,C,80.064204,84.1,83.95745,116.60757
15,S244,C,87.150078,84.1,83.95745,116.60757
15,S080,C,119.245193,121.5,121.294057,168.463969
15,S067,C,0.830128,1.062747,1.060946,1.473536
15,S314,C,12.910175,7.0,6.988135,9.705743
15,S003,C,54.511915,50.155977,50.070963,69.543004
15,S213,C,0.764826,1.006135,1.00443,1.395041
15,S076,C,1.481481,2.0,1.99661,2.773069
15,S374,C,965.407461,977.541667,975.884734,1355.395464
15,S037,C,260.434251,195.049628,194.719019,270.443082
15,S239,C,1.882183,1.54454,1.541922,2.141558
15,S339,C,0.416666,0.145833,0.145586,0.202203
15,S362,C,0.338164,0.384662,0.38401,0.533347
15,S086,C,147.25552,87.708333,87.559667,121.610649
15,S025,C,1.648,2.0,1.99661,2.773069
15,S351,C,0.153716,0.173423,0.173129,0.240457
15,S113,C,1.182705,1.46412,1.461638,2.030053
15,S110,C,1.99061,2.0,1.99661,2.773069
15,S263,C,2.210773,2.0,1.99661,2.773069
15,S186,C,5.714286,2.0,1.99661,2.773069
15,S059,C,0.476191,0.166667,0.166384,0.23109
15,S129,C,11.602707,7.354167,7.341702,10.196808
15,S074,C,103.385559,41.340887,41.270814,57.320575
15,S270,C,0.294181,0.297414,0.29691,0.412375
15,S234,C,0.714286,0.25,0.249576,0.346634
15,S245,C,2.289473,1.534265,1.531664,2.127312
15,S126,C,242.279944,87.069597,86.922014,120.725019
15,S210,C,248.551777,112.729167,112.538091,156.302904
15,S267,C,0.9447,0.330645,0.330085,0.458451
15,S253,C,0.708946,0.888174,0.886669,1.231484
15,S149,C,1.003902,1.229167,1.227084,1.704283
15,S331,C,0.833334,0.291667,0.291173,0.404406
15,S023,C,16.788846,5.876096,5.866136,8.147411
15,S342,C,0.327381,0.416667,0.415961,0.577723
15,S301,C,0.056452,0.059812,0.059711,0.082931
15,S070,C,0.149038,0.073718,0.073593,0.102213
15,S133,C,0.053697,0.0625,0.062394,0.086658
15,S349,C,0.086957,0.076087,0.075958,0.105497
15,S236,C,0.041666,0.036458,0.036396,0.05055
15,S379,C,0.126736,0.144097,0.143853,0.199795
15,S359,C,0.116793,0.054293,0.054201,0.075279
15,S060,C,0.370833,0.358333,0.357726,0.496841
15,S279,C,0.178571,0.0625,0.062394,0.086658
15,S011,C,0.144117,0.145833,0.145586,0.202203
15,S357,C,0.238426,0.25463,0.254198,0.353053
15,S094,C,0.203374,0.071181,0.07106,0.098695
15,S013,C,0.045833,0.045833,0.045755,0.063549
15,S032,C,0.067362,0.049306,0.049222,0.068364
15,S271,C,1.501276,1.155187,1.153229,1.601707
15,S041,C,0.178571,0.0625,0.062394,0.086658
15,S398,C,0.152529,0.053385,0.053295,0.07402
15,S171,C,0.143678,0.103448,0.103273,0.143434
15,S020,C,0.115531,0.045455,0.045378,0.063025
15,S107,C,0.238094,0.083333,0.083192,0.115544
15,S220,C,0.148809,0.052083,0.051995,0.072215
15,S085,C,0.09058,0.041667,0.041596,0.057773
15,S325,C,0.178571,0.0625,0.062394,0.086658
15,S061,C,0.178571,0.0625,0.062394,0.086658
15,S207,C,0.208334,0.072917,0.072793,0.101102
15,S063,C,0.238094,0.083333,0.083192,0.115544
15,S391,C,0.134409,0.047043,0.046963,0.065227
15,S313,C,1.117326,0.421053,0.420339,0.583805
15,S380,C,0.20238,0.070833,0.070713,0.098212
15,S334,C,1.761906,0.616667,0.615622,0.85503
15,S326,C,0.325397,0.113889,0.113696,0.157911
15,S177,C,0.13322,0.046627,0.046548,0.06465
15,S006,C,0.137363,0.048077,0.047996,0.06666
15,S164,C,0.29762,0.104167,0.10399,0.144431
15,S084,C,1.071429,0.375,0.374364,0.519951
15,S347,C,0.159226,0.122024,0.121817,0.169191
15,S384,C,0.117325,0.097588,0.097423,0.135309
15,S246,C,0.773809,0.270833,0.270374,0.375519
15,S160,C,0.133929,0.046875,0.046796,0.064994
15,S135,C,0.969828,1.041667,1.039901,1.444307
15,S183,C,0.119049,0.041667,0.041596,0.057773
15,S161,C,0.29762,0.104167,0.10399,0.144431
16,S229,A,1596.725321,1574.55,1574.55,2624.25
16,S275,A,706.948695,708.75,708.75,1181.25
16,S329,A,675.27408,676.0,676.0,1126.666667
16,S282,A,989.798965,994.55,994.55,1657.583333
16,S352,A,527.18789,525.6,525.6,876.0
16,S143,A,495.142814,433.45,433.45,722.416667
16,S266,A,23.750737,27.55,27.55,45.916667
16,S123,A,26.528139,28.0,28.0,46.666667
16,S348,A,628.094603,347.372745,347.372745,578.954575
16,S189,A,2.399833,2.453642,2.453642,4.089403
16,S307,A,488.095937,374.25,374.25,623.75
16,S395,A,296.835735,213.521959,213.521959,355.869932
16,S005,A,74.725408,79.0,79.0,131.666667
