week,supplier_id,material,transporter,transport_volume_m3,loss_rate_pct,expected_received_m3
12,S279,C,T8,0.0625,0.678,0.062076
12,S011,C,T8,0.145833,0.678,0.144844
12,S357,C,T8,0.25463,0.678,0.252904
12,S094,C,T8,0.071181,0.678,0.070698
12,S013,C,T8,0.045833,0.678,0.045522
12,S032,C,T8,0.049306,0.678,0.048972
12,S271,C,T8,1.155187,0.678,1.147355
12,S041,C,T8,0.0625,0.678,0.062076
12,S398,C,T8,0.053385,0.678,0.053023
12,S171,C,T8,0.103448,0.678,0.102747
12,S020,C,T8,0.045455,0.678,0.045147
12,S107,C,T8,0.083333,0.678,0.082768
12,S220,C,T8,0.052083,0.678,0.05173
12,S085,C,T8,0.041667,0.678,0.041384
12,S325,C,T8,0.0625,0.678,0.062076
12,S061,C,T8,0.0625,0.678,0.062076
12,S207,C,T8,0.072917,0.678,0.072423
12,S063,C,T8,0.083333,0.678,0.082768
12,S391,C,T8,0.047043,0.678,0.046724
12,S313,C,T8,0.421053,0.678,0.418198
12,S380,C,T8,0.070833,0.678,0.070353
12,S334,C,T8,0.616667,0.678,0.612486
12,S326,C,T8,0.113889,0.678,0.113117
12,S177,C,T8,0.046627,0.678,0.046311
12,S006,C,T8,0.048077,0.678,0.047751
12,S164,C,T8,0.104167,0.678,0.103461
12,S084,C,T8,0.375,0.678,0.372457
12,S347,C,T8,0.122024,0.678,0.121197
12,S384,C,T8,0.097588,0.678,0.096926
12,S246,C,T8,0.270833,0.678,0.268997
12,S160,C,T8,0.046875,0.678,0.046557
12,S135,C,T8,1.041667,0.678,1.034604
12,S183,C,T8,0.041667,0.678,0.041384
12,S161,C,T8,0.104167,0.678,0.103461
13,S229,A,T4,1574.55,0.0,1574.55
13,S275,A,T4,708.75,0.0,708.75
13,S329,A,T4,676.0,0.0,676.0
13,S282,A,T4,994.55,0.0,994.55
13,S352,A,T4,525.6,0.0,525.6
13,S143,A,T4,433.45,0.0,433.45
13,S266,A,T4,27.55,0.0,27.55
13,S123,A,T4,28.0,0.0,28.0
13,S348,A,T4,347.372745,0.0,347.372745
13,S189,A,T4,2.453642,0.0,2.453642
13,S307,A,T4,374.25,0.0,374.25
13,S395,A,T4,213.521959,0.0,213.521959
13,S005,A,T4,79.0,0.0,79.0
13,S007,A,T4,14.951654,0.0,14.951654
13,S007,A,T5,14.631679,0.0,14.631679
13,S114,A,T5,45.744723,0.0,45.744723
13,S046,A,T5,1.0,0.0,1.0
13,S269,A,T5,1.0,0.0,1.0
13,S211,A,T5,0.313272,0.0,0.313272
13,S295,A,T5,0.166667,0.0,0.166667
13,S291,A,T5,36.229167,0.0,36.229167
13,S150,A,T5,7.525,0.0,7.525
13,S066,A,T5,2.0,0.0,2.0
13,S273,A,T5,139.55,0.0,139.55
13,S221,A,T5,2.0,0.0,2.0
13,S064,A,T5,2.0,0.0,2.0
13,S078,A,T5,26.46349,0.0,26.46349
13,S299,A,T5,0.208333,0.0,0.208333
13,S152,A,T5,3.0,0.0,3.0
13,S237,A,T5,2.0,0.0,2.0
13,S115,A,T5,2.0,0.0,2.0
13,S292,A,T5,39.333333,0.0,39.333333
13,S157,A,T5,2.0,0.0,2.0
13,S075,A,T5,2.0,0.0,2.0
13,S304,A,T5,0.369318,0.0,0.369318
13,S165,A,T5,0.248016,0.0,0.248016
13,S154,A,T5,140.0,0.0,140.0
13,S106,A,T5,0.043356,0.0,0.043356
13,S053,A,T5,0.051747,0.0,0.051747
13,S203,A,T5,0.104167,0.0,0.104167
13,S318,A,T5,3.645833,0.0,3.645833
13,S065,A,T5,0.604167,0.0,0.604167
13,S219,A,T5,0.12,0.0,0.12
13,S016,A,T5,0.045343,0.0,0.045343
13,S021,A,T5,0.041667,0.0,0.041667
13,S178,A,T5,1.1875,0.0,1.1875
13,S337,A,T5,0.041667,0.0,0.041667
13,S265,A,T5,0.79661,0.0,0.79661
13,S296,A,T5,0.078283,0.0,0.078283
13,S128,A,T5,0.05433,0.0,0.05433
13,S014,A,T5,0.036458,0.0,0.036458
13,S274,A,T5,0.083333,0.0,0.083333
13,S027,A,T5,0.083333,0.0,0.083333
13,S052,A,T5,0.09,0.0,0.09
13,S132,A,T5,0.125,0.0,0.125
13,S122,A,T5,0.049059,0.0,0.049059
13,S087,A,T5,0.049383,0.0,0.049383
13,S309,A,T5,0.042824,0.0,0.042824
13,S035,A,T5,0.763636,0.0,0.763636
13,S312,A,T5,0.10026,0.0,0.10026
13,S102,A,T5,0.109167,0.0,0.109167
13,S002,A,T5,1.5,0.0,1.5
13,S049,A,T5,0.083333,0.0,0.083333
13,S091,A,T5,0.166667,0.0,0.166667
13,S255,A,T5,0.041667,0.0,0.041667
13,S116,A,T5,0.083333,0.0,0.083333
13,S056,A,T5,0.034314,0.0,0.034314
13,S381,A,T5,0.299107,0.0,0.299107
13,S196,A,T5,0.041667,0.0,0.041667
13,S217,A,T5,0.583333,0.0,0.583333
13,S038,A,T5,0.068182,0.0,0.068182
13,S332,A,T5,0.276268,0.0,0.276268
13,S317,A,T5,0.166667,0.0,0.166667
13,S341,A,T5,0.0625,0.0,0.0625
13,S145,A,T5,0.09375,0.0,0.09375
13,S205,A,T5,0.083333,0.0,0.083333
13,S278,A,T5,0.049679,0.0,0.049679
13,S082,A,T5,0.044753,0.0,0.044753
13,S243,A,T5,0.083333,0.0,0.083333
13,S109,A,T5,0.039474,0.0,0.039474
13,S242,A,T5,0.0625,0.0,0.0625
13,S159,A,T5,0.095301,0.0,0.095301
13,S163,A,T5,0.228261,0.0,0.228261
13,S083,A,T5,0.041667,0.0,0.041667
13,S187,A,T5,0.0625,0.0,0.0625
13,S396,A,T5,0.031667,0.0,0.031667
13,S185,A,T5,0.104167,0.0,0.104167
13,S184,A,T5,0.0625,0.0,0.0625
13,S043,A,T5,0.045139,0.0,0.045139
13,S302,A,T5,0.098333,0.0,0.098333
13,S130,A,T5,0.125,0.0,0.125
13,S158,A,T5,0.038542,0.0,0.038542
13,S198,A,T5,0.051136,0.0,0.051136
13,S226,A,T5,0.245098,0.0,0.245098
13,S096,A,T5,0.054315,0.0,0.054315
13,S101,A,T5,0.046667,0.0,0.046667
13,S354,A,T5,0.05163,0.0,0.05163
13,S071,A,T5,0.895833,0.0,0.895833
13,S148,A,T5,0.136574,0.0,0.136574
13,S372,A,T5,0.0625,0.0,0.0625
13,S394,A,T5,0.6,0.0,0.6
13,S051,A,T5,0.040278,0.0,0.040278
13,S144,A,T5,0.5625,0.0,0.5625
13,S104,A,T5,0.75,0.0,0.75
13,S119,A,T5,0.201389,0.0,0.201389
13,S108,B,T5,1003.958333,0.0,1003.958333
13,S340,B,T5,830.1,0.0,830.1
13,S131,B,T5,676.35,0.0,676.35
13,S140,B,T5,1285.0,0.0,1285.0
13,S308,B,T5,570.825,0.0,570.825
13,S330,B,T5,569.383333,0.0,569.383333
13,S031,B,T5,179.55,0.0,179.55
13,S346,B,T5,99.0,0.0,99.0
13,S040,B,T5,132.9375,0.0,132.9375
13,S139,B,T5,166.270856,0.0,166.270856
13,S139,B,T6,489.354144,0.0148,489.28172
13,S367,B,T6,148.2,0.0148,148.178066
13,S364,B,T6,121.020833,0.0148,121.002922
13,S055,B,T6,100.170833,0.0148,100.156008
13,S397,B,T6,0.166667,0.0148,0.166642
13,S180,B,T6,0.208333,0.0148,0.208302
13,S098,B,T6,2.0,0.0148,1.999704
13,S366,B,T6,0.1875,0.0148,0.187472
13,S338,B,T6,141.875,0.0148,141.854003
13,S224,B,T6,0.416667,0.0148,0.416605
13,S260,B,T6,1.0,0.0148,0.999852
13,S176,B,T6,0.125,0.0148,0.124981
13,S138,B,T6,1.55,0.0148,1.549771
13,S214,B,T6,0.125,0.0148,0.124981
13,S092,B,T6,2.0,0.0148,1.999704
13,S392,B,T6,3.0,0.0148,2.999556
13,S175,B,T6,2.0,0.0148,1.999704
13,S360,B,T6,2.0,0.0148,1.999704
13,S174,B,T6,2.0,0.0148,1.999704
13,S172,B,T6,1.27474,0.0148,1.274551
13,S216,B,T6,3.0,0.0148,2.999556
13,S256,B,T6,1.601118,0.0148,1.600881
13,S202,B,T6,2.0,0.0148,1.999704
13,S258,B,T6,2.0,0.0148,1.999704
13,S088,B,T6,2.0,0.0148,1.999704
13,S324,B,T6,2.0,0.0148,1.999704
13,S169,B,T6,2.55,0.0148,2.549623
13,S376,B,T6,2.0,0.0148,1.999704
13,S141,B,T6,2.55,0.0148,2.549623
13,S310,B,T6,2.0,0.0148,1.999704
13,S191,B,T6,2.0,0.0148,1.999704
13,S197,B,T6,2.0,0.0148,1.999704
13,S388,B,T6,0.541667,0.0148,0.541587
13,S146,B,T6,1.648915,0.0148,1.648671
13,S333,B,T6,2.0,0.0148,1.999704
13,S054,B,T6,1.522861,0.0148,1.522636
13,S036,B,T6,0.47449,0.0148,0.47442
13,S069,B,T6,0.301786,0.0148,0.301741
13,S353,B,T6,0.104167,0.0148,0.104152
13,S050,B,T6,0.104167,0.0148,0.104152
13,S280,B,T6,0.599722,0.0148,0.599633
13,S233,B,T6,0.65424,0.0148,0.654143
13,S193,B,T6,0.084167,0.0148,0.084155
13,S117,B,T6,0.588115,0.0148,0.588028
13,S386,B,T6,0.060467,0.0148,0.060458
13,S316,B,T6,0.0625,0.0148,0.062491
13,S286,B,T6,0.046528,0.0148,0.046521
13,S259,B,T6,0.046528,0.0148,0.046521
13,S230,B,T6,0.0625,0.0148,0.062491
13,S024,B,T6,0.083333,0.0148,0.083321
13,S389,B,T6,0.083333,0.0148,0.083321
13,S399,B,T6,0.0625,0.0148,0.062491
13,S322,B,T6,0.097701,0.0148,0.097687
13,S261,B,T6,0.125,0.0148,0.124981
13,S120,B,T6,0.042969,0.0148,0.042963
13,S321,B,T6,0.375,0.0148,0.374945
13,S249,B,T6,0.104167,0.0148,0.104152
13,S401,B,T6,0.048132,0.0148,0.048125
13,S048,B,T6,0.052083,0.0148,0.052075
13,S018,B,T6,0.044355,0.0148,0.044348
13,S311,B,T6,0.043683,0.0148,0.043677
13,S029,B,T6,0.0625,0.0148,0.062491
13,S235,B,T6,0.254032,0.0148,0.253994
13,S319,B,T6,0.08871,0.0148,0.088697
13,S134,B,T6,0.051587,0.0148,0.051579
13,S047,B,T6,0.049107,0.0148,0.0491
13,S248,B,T6,0.047917,0.0148,0.04791
13,S057,B,T6,0.142045,0.0148,0.142024
13,S004,B,T6,0.040404,0.0148,0.040398
13,S001,B,T6,0.081667,0.0148,0.081655
13,S385,B,T6,0.138021,0.0148,0.138001
13,S028,B,T6,0.464912,0.0148,0.464843
13,S166,B,T6,0.041667,0.0148,0.041661
13,S200,B,T6,0.0625,0.0148,0.062491
13,S118,B,T6,0.083333,0.0148,0.083321
13,S125,B,T6,0.063802,0.0148,0.063793
13,S045,B,T6,0.032292,0.0148,0.032287
13,S276,B,T6,0.057018,0.0148,0.05701
13,S371,B,T6,0.09375,0.0148,0.093736
13,S137,B,T6,0.036184,0.0148,0.036179
13,S335,B,T6,0.05787,0.0148,0.057861
13,S105,B,T6,0.1,0.0148,0.099985
13,S179,B,T6,0.046131,0.0148,0.046124
13,S240,B,T6,0.583333,0.0148,0.583247
13,S077,B,T6,0.666667,0.0148,0.666568
13,S153,B,T6,0.841346,0.0148,0.841221
13,S361,C,T6,1488.2,0.0148,1487.979746
13,S268,C,T6,540.775,0.0148,540.694965
13,S306,C,T6,547.1,0.0148,547.019029
13,S194,C,T6,425.1,0.0148,425.037085
13,S151,C,T6,810.408333,0.0148,810.288393
13,S356,C,T6,773.25,0.0148,773.135559
13,S247,C,T6,241.55,0.0148,241.514251
13,S365,C,T6,114.988961,0.0148,114.971943
13,S365,C,T3,58.473539,0.0324,58.454594
13,S294,C,T3,81.0,0.0324,80.973756
13,S284,C,T3,194.154167,0.0324,194.091261
13,S218,C,T3,84.1,0.0324,84.072752
13,S244,C,T3,84.1,0.0324,84.072752
13,S080,C,T3,121.5,0.0324,121.460634
13,S067,C,T3,1.062747,0.0324,1.062403
13,S314,C,T3,7.0,0.0324,6.997732
13,S003,C,T3,50.155977,0.0324,50.139726
13,S213,C,T3,1.006135,0.0324,1.005809
13,S076,C,T3,2.0,0.0324,1.999352
13,S374,C,T3,977.541667,0.0324,977.224943
13,S037,C,T3,195.049628,0.0324,194.986432
13,S239,C,T3,1.54454,0.0324,1.54404
13,S339,C,T3,0.145833,0.0324,0.145786
13,S362,C,T3,0.384662,0.0324,0.384537
13,S086,C,T3,87.708333,0.0324,87.679916
13,S025,C,T3,2.0,0.0324,1.999352
13,S351,C,T3,0.173423,0.0324,0.173367
13,S113,C,T3,1.46412,0.0324,1.463646
13,S110,C,T3,2.0,0.0324,1.999352
13,S263,C,T3,2.0,0.0324,1.999352
13,S186,C,T3,2.0,0.0324,1.999352
13,S059,C,T3,0.166667,0.0324,0.166613
13,S129,C,T3,7.354167,0.0324,7.351784
13,S074,C,T3,41.340887,0.0324,41.327493
13,S270,C,T3,0.297414,0.0324,0.297318
13,S234,C,T3,0.25,0.0324,0.249919
13,S245,C,T3,1.534265,0.0324,1.533768
13,S126,C,T3,87.069597,0.0324,87.041386
13,S210,C,T3,112.729167,0.0324,112.692643
13,S267,C,T3,0.330645,0.0324,0.330538
13,S253,C,T3,0.888174,0.0324,0.887886
13,S149,C,T3,1.229167,0.0324,1.228769
13,S331,C,T3,0.291667,0.0324,0.291572
13,S023,C,T3,5.876096,0.0324,5.874192
13,S342,C,T3,0.416667,0.0324,0.416532
13,S301,C,T3,0.059812,0.0324,0.059793
13,S070,C,T3,0.073718,0.0324,0.073694
13,S133,C,T3,0.0625,0.0324,0.06248
13,S349,C,T3,0.076087,0.0324,0.076062
13,S236,C,T3,0.036458,0.0324,0.036446
13,S379,C,T3,0.144097,0.0324,0.14405
13,S359,C,T3,0.054293,0.0324,0.054275
13,S060,C,T3,0.358333,0.0324,0.358217
13,S279,C,T3,0.0625,0.0324,0.06248
13,S011,C,T3,0.145833,0.0324,0.145786
13,S357,C,T3,0.25463,0.0324,0.254547
13,S094,C,T3,0.071181,0.0324,0.071158
13,S013,C,T3,0.045833,0.0324,0.045818
13,S032,C,T3,0.049306,0.0324,0.04929
13,S271,C,T3,1.155187,0.0324,1.154813
13,S041,C,T3,0.0625,0.0324,0.06248
13,S398,C,T3,0.053385,0.0324,0.053368
13,S171,C,T3,0.103448,0.0324,0.103414
13,S020,C,T3,0.045455,0.0324,0.04544
13,S107,C,T3,0.083333,0.0324,0.083306
13,S220,C,T3,0.052083,0.0324,0.052066
13,S085,C,T3,0.041667,0.0324,0.041653
13,S325,C,T3,0.0625,0.0324,0.06248
13,S061,C,T3,0.0625,0.0324,0.06248
13,S207,C,T3,0.072917,0.0324,0.072893
13,S063,C,T3,0.083333,0.0324,0.083306
13,S391,C,T3,0.047043,0.0324,0.047028
13,S313,C,T3,0.421053,0.0324,0.420917
13,S380,C,T3,0.070833,0.0324,0.07081
13,S334,C,T3,0.616667,0.0324,0.616467
13,S326,C,T3,0.113889,0.0324,0.113852
13,S177,C,T3,0.046627,0.0324,0.046612
13,S006,C,T3,0.048077,0.0324,0.048061
13,S164,C,T3,0.104167,0.0324,0.104133
13,S084,C,T3,0.375,0.0324,0.374879
13,S347,C,T3,0.122024,0.0324,0.121984
13,S384,C,T3,0.097588,0.0324,0.097556
13,S246,C,T3,0.270833,0.0324,0.270745
13,S160,C,T3,0.046875,0.0324,0.04686
13,S135,C,T3,1.041667,0.0324,1.041329
13,S183,C,T3,0.041667,0.0324,0.041653
13,S161,C,T3,0.104167,0.0324,0.104133
14,S229,A,T3,1574.55,0.0,1574.55
14,S275,A,T3,708.75,0.0,708.75
14,S329,A,T3,676.0,0.0,676.0
14,S282,A,T3,994.55,0.0,994.55
14,S352,A,T3,525.6,0.0,525.6
14,S143,A,T3,433.45,0.0,433.45
14,S266,A,T3,27.55,0.0,27.55
14,S123,A,T3,28.0,0.0,28.0
14,S348,A,T3,347.372745,0.0,347.372745
14,S189,A,T3,2.453642,0.0,2.453642
14,S307,A,T3,374.25,0.0,374.25
14,S395,A,T3,213.521959,0.0,213.521959
14,S005,A,T3,79.0,0.0,79.0
14,S007,A,T3,14.951654,0.0,14.951654
14,S007,A,T4,14.631679,0.0,14.631679
14,S114,A,T4,45.744723,0.0,45.744723
14,S046,A,T4,1.0,0.0,1.0
14,S269,A,T4,1.0,0.0,1.0
14,S211,A,T4,0.313272,0.0,0.313272
14,S295,A,T4,0.166667,0.0,0.166667
14,S291,A,T4,36.229167,0.0,36.229167
14,S150,A,T4,7.525,0.0,7.525
14,S066,A,T4,2.0,0.0,2.0
14,S273,A,T4,139.55,0.0,139.55
14,S221,A,T4,2.0,0.0,2.0
14,S064,A,T4,2.0,0.0,2.0
14,S078,A,T4,26.46349,0.0,26.46349
14,S299,A,T4,0.208333,0.0,0.208333
14,S152,A,T4,3.0,0.0,3.0
14,S237,A,T4,2.0,0.0,2.0
14,S115,A,T4,2.0,0.0,2.0
14,S292,A,T4,39.333333,0.0,39.333333
14,S157,A,T4,2.0,0.0,2.0
14,S075,A,T4,2.0,0.0,2.0
14,S304,A,T4,0.369318,0.0,0.369318
14,S165,A,T4,0.248016,0.0,0.248016
14,S154,A,T4,140.0,0.0,140.0
14,S106,A,T4,0.043356,0.0,0.043356
14,S053,A,T4,0.051747,0.0,0.051747
14,S203,A,T4,0.104167,0.0,0.104167
14,S318,A,T4,3.645833,0.0,3.645833
14,S065,A,T4,0.604167,0.0,0.604167
14,S219,A,T4,0.12,0.0,0.12
14,S016,A,T4,0.045343,0.0,0.045343
14,S021,A,T4,0.041667,0.0,0.041667
14,S178,A,T4,1.1875,0.0,1.1875
14,S337,A,T4,0.041667,0.0,0.041667
14,S265,A,T4,0.79661,0.0,0.79661
14,S296,A,T4,0.078283,0.0,0.078283
14,S128,A,T4,0.05433,0.0,0.05433
14,S014,A,T4,0.036458,0.0,0.036458
14,S274,A,T4,0.083333,0.0,0.083333
14,S027,A,T4,0.083333,0.0,0.083333
14,S052,A,T4,0.09,0.0,0.09
14,S132,A,T4,0.125,0.0,0.125
14,S122,A,T4,0.049059,0.0,0.049059
14,S087,A,T4,0.049383,0.0,0.049383
14,S309,A,T4,0.042824,0.0,0.042824
14,S035,A,T4,0.763636,0.0,0.763636
14,S312,A,T4,0.10026,0.0,0.10026
14,S102,A,T4,0.109167,0.0,0.109167
14,S002,A,T4,1.5,0.0,1.5
14,S049,A,T4,0.083333,0.0,0.083333
14,S091,A,T4,0.166667,0.0,0.166667
14,S255,A,T4,0.041667,0.0,0.041667
14,S116,A,T4,0.083333,0.0,0.083333
14,S056,A,T4,0.034314,0.0,0.034314
14,S381,A,T4,0.299107,0.0,0.299107
14,S196,A,T4,0.041667,0.0,0.041667
14,S217,A,T4,0.583333,0.0,0.583333
14,S038,A,T4,0.068182,0.0,0.068182
14,S332,A,T4,0.276268,0.0,0.276268
14,S317,A,T4,0.166667,0.0,0.166667
14,S341,A,T4,0.0625,0.0,0.0625
14,S145,A,T4,0.09375,0.0,0.09375
14,S205,A,T4,0.083333,0.0,0.083333
14,S278,A,T4,0.049679,0.0,0.049679
14,S082,A,T4,0.044753,0.0,0.044753
14,S243,A,T4,0.083333,0.0,0.083333
14,S109,A,T4,0.039474,0.0,0.039474
14,S242,A,T4,0.0625,0.0,0.0625
14,S159,A,T4,0.095301,0.0,0.095301
14,S163,A,T4,0.228261,0.0,0.228261
14,S083,A,T4,0.041667,0.0,0.041667
14,S187,A,T4,0.0625,0.0,0.0625
14,S396,A,T4,0.031667,0.0,0.031667
14,S185,A,T4,0.104167,0.0,0.104167
14,S184,A,T4,0.0625,0.0,0.0625
14,S043,A,T4,0.045139,0.0,0.045139
14,S302,A,T4,0.098333,0.0,0.098333
14,S130,A,T4,0.125,0.0,0.125
14,S158,A,T4,0.038542,0.0,0.038542
14,S198,A,T4,0.051136,0.0,0.051136
14,S226,A,T4,0.245098,0.0,0.245098
14,S096,A,T4,0.054315,0.0,0.054315
14,S101,A,T4,0.046667,0.0,0.046667
14,S354,A,T4,0.05163,0.0,0.05163
14,S071,A,T4,0.895833,0.0,0.895833
14,S148,A,T4,0.136574,0.0,0.136574
14,S372,A,T4,0.0625,0.0,0.0625
14,S394,A,T4,0.6,0.0,0.6
14,S051,A,T4,0.040278,0.0,0.040278
14,S144,A,T4,0.5625,0.0,0.5625
14,S104,A,T4,0.75,0.0,0.75
14,S119,A,T4,0.201389,0.0,0.201389
14,S108,B,T4,1003.958333,0.0,1003.958333
14,S340,B,T4,830.1,0.0,830.1
14,S131,B,T4,676.35,0.0,676.35
14,S140,B,T4,1285.0,0.0,1285.0
14,S308,B,T4,570.825,0.0,570.825
14,S330,B,T4,569.383333,0.0,569.383333
14,S031,B,T4,179.55,0.0,179.55
14,S346,B,T4,99.0,0.0,99.0
14,S040,B,T4,132.9375,0.0,132.9375
14,S139,B,T4,166.270856,0.0,166.270856
14,S139,B,T6,489.354144,0.0042,489.333591
14,S367,B,T6,148.2,0.0042,148.193776
14,S364,B,T6,121.020833,0.0042,121.01575
14,S055,B,T6,100.170833,0.0042,100.166626
14,S397,B,T6,0.166667,0.0042,0.16666
14,S180,B,T6,0.208333,0.0042,0.208324
14,S098,B,T6,2.0,0.0042,1.999916
14,S366,B,T6,0.1875,0.0042,0.187492
14,S338,B,T6,141.875,0.0042,141.869041
14,S224,B,T6,0.416667,0.0042,0.416649
14,S260,B,T6,1.0,0.0042,0.999958
14,S176,B,T6,0.125,0.0042,0.124995
14,S138,B,T6,1.55,0.0042,1.549935
14,S214,B,T6,0.125,0.0042,0.124995
14,S092,B,T6,2.0,0.0042,1.999916
14,S392,B,T6,3.0,0.0042,2.999874
14,S175,B,T6,2.0,0.0042,1.999916
14,S360,B,T6,2.0,0.0042,1.999916
14,S174,B,T6,2.0,0.0042,1.999916
14,S172,B,T6,1.27474,0.0042,1.274686
14,S216,B,T6,3.0,0.0042,2.999874
14,S256,B,T6,1.601118,0.0042,1.601051
14,S202,B,T6,2.0,0.0042,1.999916
14,S258,B,T6,2.0,0.0042,1.999916
14,S088,B,T6,2.0,0.0042,1.999916
14,S324,B,T6,2.0,0.0042,1.999916
14,S169,B,T6,2.55,0.0042,2.549893
14,S376,B,T6,2.0,0.0042,1.999916
14,S141,B,T6,2.55,0.0042,2.549893
14,S310,B,T6,2.0,0.0042,1.999916
14,S191,B,T6,2.0,0.0042,1.999916
14,S197,B,T6,2.0,0.0042,1.999916
14,S388,B,T6,0.541667,0.0042,0.541644
14,S146,B,T6,1.648915,0.0042,1.648846
14,S333,B,T6,2.0,0.0042,1.999916
14,S054,B,T6,1.522861,0.0042,1.522797
14,S036,B,T6,0.47449,0.0042,0.47447
14,S069,B,T6,0.301786,0.0042,0.301773
14,S353,B,T6,0.104167,0.0042,0.104163
14,S050,B,T6,0.104167,0.0042,0.104163
14,S280,B,T6,0.599722,0.0042,0.599697
14,S233,B,T6,0.65424,0.0042,0.654213
14,S193,B,T6,0.084167,0.0042,0.084163
14,S117,B,T6,0.588115,0.0042,0.58809
14,S386,B,T6,0.060467,0.0042,0.060464
14,S316,B,T6,0.0625,0.0042,0.062497
14,S286,B,T6,0.046528,0.0042,0.046526
14,S259,B,T6,0.046528,0.0042,0.046526
14,S230,B,T6,0.0625,0.0042,0.062497
14,S024,B,T6,0.083333,0.0042,0.08333
14,S389,B,T6,0.083333,0.0042,0.08333
14,S399,B,T6,0.0625,0.0042,0.062497
14,S322,B,T6,0.097701,0.0042,0.097697
14,S261,B,T6,0.125,0.0042,0.124995
14,S120,B,T6,0.042969,0.0042,0.042967
14,S321,B,T6,0.375,0.0042,0.374984
14,S249,B,T6,0.104167,0.0042,0.104163
14,S401,B,T6,0.048132,0.0042,0.04813
14,S048,B,T6,0.052083,0.0042,0.052081
14,S018,B,T6,0.044355,0.0042,0.044353
14,S311,B,T6,0.043683,0.0042,0.043681
14,S029,B,T6,0.0625,0.0042,0.062497
14,S235,B,T6,0.254032,0.0042,0.254021
14,S319,B,T6,0.08871,0.0042,0.088706
14,S134,B,T6,0.051587,0.0042,0.051585
14,S047,B,T6,0.049107,0.0042,0.049105
14,S248,B,T6,0.047917,0.0042,0.047915
14,S057,B,T6,0.142045,0.0042,0.142039
14,S004,B,T6,0.040404,0.0042,0.040402
14,S001,B,T6,0.081667,0.0042,0.081664
14,S385,B,T6,0.138021,0.0042,0.138015
14,S028,B,T6,0.464912,0.0042,0.464892
14,S166,B,T6,0.041667,0.0042,0.041665
14,S200,B,T6,0.0625,0.0042,0.062497
14,S118,B,T6,0.083333,0.0042,0.08333
14,S125,B,T6,0.063802,0.0042,0.063799
14,S045,B,T6,0.032292,0.0042,0.032291
14,S276,B,T6,0.057018,0.0042,0.057016
14,S371,B,T6,0.09375,0.0042,0.093746
14,S137,B,T6,0.036184,0.0042,0.036182
14,S335,B,T6,0.05787,0.0042,0.057868
14,S105,B,T6,0.1,0.0042,0.099996
14,S179,B,T6,0.046131,0.0042,0.046129
14,S240,B,T6,0.583333,0.0042,0.583309
14,S077,B,T6,0.666667,0.0042,0.666639
14,S153,B,T6,0.841346,0.0042,0.841311
14,S361,C,T6,1488.2,0.0042,1488.137496
14,S268,C,T6,540.775,0.0042,540.752287
14,S306,C,T6,547.1,0.0042,547.077022
14,S194,C,T6,425.1,0.0042,425.082146
14,S151,C,T6,810.408333,0.0042,810.374296
14,S356,C,T6,773.25,0.0042,773.217523
14,S247,C,T6,241.55,0.0042,241.539855
14,S365,C,T6,114.988961,0.0042,114.984131
14,S365,C,T8,58.473539,0.5085,58.176201
14,S294,C,T8,81.0,0.5085,80.588115
14,S284,C,T8,194.154167,0.5085,193.166893
14,S218,C,T8,84.1,0.5085,83.672351
14,S244,C,T8,84.1,0.5085,83.672351
14,S080,C,T8,121.5,0.5085,120.882172
14,S067,C,T8,1.062747,0.5085,1.057343
14,S314,C,T8,7.0,0.5085,6.964405
14,S003,C,T8,50.155977,0.5085,49.900934
14,S213,C,T8,1.006135,0.5085,1.001019
14,S076,C,T8,2.0,0.5085,1.98983
14,S374,C,T8,977.541667,0.5085,972.570868
14,S037,C,T8,195.049628,0.5085,194.057801
14,S239,C,T8,1.54454,0.5085,1.536686
14,S339,C,T8,0.145833,0.5085,0.145091
14,S362,C,T8,0.384662,0.5085,0.382706
14,S086,C,T8,87.708333,0.5085,87.262336
14,S025,C,T8,2.0,0.5085,1.98983
14,S351,C,T8,0.173423,0.5085,0.172541
14,S113,C,T8,1.46412,0.5085,1.456675
14,S110,C,T8,2.0,0.5085,1.98983
14,S263,C,T8,2.0,0.5085,1.98983
14,S186,C,T8,2.0,0.5085,1.98983
14,S059,C,T8,0.166667,0.5085,0.165819
14,S129,C,T8,7.354167,0.5085,7.316771
14,S074,C,T8,41.340887,0.5085,41.130669
14,S270,C,T8,0.297414,0.5085,0.295902
14,S234,C,T8,0.25,0.5085,0.248729
14,S245,C,T8,1.534265,0.5085,1.526463
14,S126,C,T8,87.069597,0.5085,86.626848
14,S210,C,T8,112.729167,0.5085,112.155939
14,S267,C,T8,0.330645,0.5085,0.328964
14,S253,C,T8,0.888174,0.5085,0.883658
14,S149,C,T8,1.229167,0.5085,1.222917
14,S331,C,T8,0.291667,0.5085,0.290184
14,S023,C,T8,5.876096,0.5085,5.846216
14,S342,C,T8,0.416667,0.5085,0.414548
14,S301,C,T8,0.059812,0.5085,0.059508
14,S070,C,T8,0.073718,0.5085,0.073343
14,S133,C,T8,0.0625,0.5085,0.062182
14,S349,C,T8,0.076087,0.5085,0.0757
14,S236,C,T8,0.036458,0.5085,0.036273
14,S379,C,T8,0.144097,0.5085,0.143364
14,S359,C,T8,0.054293,0.5085,0.054017
14,S060,C,T8,0.358333,0.5085,0.356511
14,S279,C,T8,0.0625,0.5085,0.062182
