hour,national_PM2.5,national_PM10,national_CO,national_NO2,national_SO2,national_O3,self_PM2.5,self_PM10,self_CO,self_NO2,self_SO2,self_O3,weather_风速,weather_压强,weather_降水量,weather_温度,weather_湿度,residual_PM2.5,residual_PM10,residual_CO,residual_NO2,residual_SO2,residual_O3
2019-02-02 03:00:00,84,83,0.96,24,9,40,105.1,168.46666666666667,0.4,25.0,17.0,38.0,0.7683333333333333,1016.7533333333333,18.2,2.183333333333333,84.8,21.099999999999994,85.46666666666667,-0.5599999999999999,1.0,8.0,-2.0
2019-02-02 04:00:00,82,80,1.03,25,10,38,99.7,157.73333333333332,0.4,25.0,17.0,37.916666666666664,0.75,1015.9066666666666,18.2,3.0,84.0,17.700000000000003,77.73333333333332,-0.63,0.0,7.0,-0.0833333333333357
2019-02-02 05:00:00,83,88,1.05,33,10,27,102.15,164.3,0.4,25.0,17.0,37.93333333333333,0.9483333333333334,1015.4150000000001,18.2,3.0,83.51666666666667,19.150000000000006,76.30000000000001,-0.65,-8.0,7.0,10.93333333333333
2019-02-02 06:00:00,86,91,1.01,44,10,18,105.13333333333334,169.43333333333334,0.4,25.883333333333333,17.0,37.0,0.8283333333333334,1015.0383333333334,18.2,3.0,84.0,19.13333333333334,78.43333333333334,-0.61,-18.116666666666667,7.0,19.0
2019-02-02 07:00:00,84,98,1.09,38,10,22,107.28333333333333,173.16666666666666,0.4,27.0,17.0,37.46666666666667,0.84,1014.8583333333333,18.2,3.6,84.21666666666667,23.28333333333333,75.16666666666666,-0.6900000000000001,-11.0,7.0,15.466666666666669
2019-02-02 08:00:00,93,99,1.06,37,11,25,107.9322033898305,174.84745762711864,0.4338983050847458,27.0,17.0,37.610169491525426,0.9220338983050848,1014.5,18.2,4.0,83.32203389830508,14.932203389830505,75.84745762711864,-0.6261016949152542,-10.0,6.0,12.610169491525426
2019-02-02 09:00:00,88,98,1.05,36,11,25,107.77966101694915,173.4406779661017,0.4,27.0,17.0,38.40677966101695,1.4847457627118643,1014.2627118644068,18.2,4.610169491525424,82.67796610169492,19.77966101694915,75.4406779661017,-0.65,-9.0,6.0,13.406779661016948
2019-02-02 10:00:00,87,99,1.11,37,11,31,106.9,170.6,0.4233333333333334,27.0,17.0,38.78333333333333,1.1700000000000002,1013.8766666666667,18.2,5.383333333333334,80.85,19.900000000000006,71.6,-0.6866666666666668,-10.0,6.0,7.783333333333331
2019-02-02 11:00:00,78,88,1.06,36,11,34,98.0,153.59322033898306,0.4949152542372881,27.0,17.0,40.0,1.2203389830508475,1013.042372881356,18.2,6.440677966101695,75.42372881355932,20.0,65.59322033898306,-0.565084745762712,-9.0,6.0,6.0
2019-02-02 12:00:00,75,88,1.12,38,11,32,94.96666666666667,146.31666666666666,0.5,27.0,17.0,40.7,1.0216666666666667,1011.8716666666667,18.2,7.733333333333333,72.05,19.96666666666667,58.31666666666666,-0.6200000000000001,-11.0,6.0,8.700000000000003
2019-02-02 13:00:00,78,90,1.14,43,11,24,95.0,145.0731707317073,0.5,27.0,17.0,40.829268292682926,1.053658536585366,1010.9585365853659,18.2,7.804878048780488,72.51219512195122,17.0,55.07317073170731,-0.6399999999999999,-16.0,6.0,16.829268292682926
2019-02-02 14:00:00,85,95,1.23,50,11,15,103.9,159.46666666666667,0.5,27.0,17.0,39.68333333333333,0.8516666666666667,1010.1866666666666,18.2,7.083333333333333,75.61666666666666,18.900000000000006,64.46666666666667,-0.73,-23.0,6.0,24.68333333333333
2019-02-02 15:00:00,86,103,1.3,58,11,9,107.15,164.21666666666667,0.5,27.283333333333335,17.0,39.43333333333333,0.6983333333333334,1009.6516666666666,18.2,7.583333333333333,76.55,21.150000000000006,61.21666666666667,-0.8,-30.716666666666665,6.0,30.43333333333333
2019-02-02 16:00:00,90,101,1.35,57,11,7,104.83333333333333,159.1,0.5,32.18333333333333,17.0,39.5,0.7083333333333334,1009.3349999999999,18.2,8.0,76.6,14.833333333333329,58.099999999999994,-0.8500000000000001,-24.81666666666667,6.0,32.5
2019-02-02 17:00:00,77,101,1.22,58,10,8,98.15,148.3,0.5,36.016666666666666,17.0,40.21666666666667,0.7033333333333334,1009.0933333333334,18.2,8.0,76.01666666666667,21.150000000000006,47.30000000000001,-0.72,-21.983333333333334,7.0,32.21666666666667
2019-02-02 18:00:00,81,99,1.36,61,11,5,97.21666666666667,146.38333333333333,0.5,34.333333333333336,17.0,39.766666666666666,0.48166666666666663,1009.4066666666666,18.2,8.0,75.4,16.21666666666667,47.383333333333326,-0.8600000000000001,-26.666666666666664,6.0,34.766666666666666
2019-02-02 19:00:00,85,99,1.36,58,11,5,103.21666666666667,153.76666666666668,0.5,36.88333333333333,17.0,39.63333333333333,0.5333333333333333,1009.6233333333333,18.2,8.0,76.56666666666666,18.21666666666667,54.76666666666668,-0.8600000000000001,-21.116666666666667,6.0,34.63333333333333
2019-02-02 20:00:00,82,101,1.51,64,11,3,106.51666666666667,158.48333333333332,0.51,29.85,17.0,38.63333333333333,0.2783333333333333,1010.19,18.2,8.0,79.01666666666667,24.516666666666666,57.48333333333332,-1.0,-34.15,6.0,35.63333333333333
2019-02-02 21:00:00,87,104,1.66,67,12,3,100.5,149.05,0.5850000000000001,41.333333333333336,17.0,39.233333333333334,0.39499999999999996,1010.815,18.2,8.0,79.38333333333334,13.5,45.05000000000001,-1.0749999999999997,-25.666666666666664,5.0,36.233333333333334
2019-02-02 22:00:00,76,98,1.71,67,13,2,94.68333333333334,141.13333333333333,0.6533333333333332,49.483333333333334,17.416666666666668,39.71666666666667,0.31666666666666665,1011.015,18.2,8.0,79.35,18.683333333333337,43.133333333333326,-1.0566666666666666,-17.516666666666666,4.416666666666668,37.71666666666667
2019-02-02 23:00:00,80,97,1.71,64,13,2,97.45,145.55,0.7133333333333333,50.63333333333333,18.783333333333335,39.93333333333333,0.35333333333333333,1011.3066666666667,18.2,8.0,80.71666666666667,17.450000000000003,48.55000000000001,-0.9966666666666667,-13.366666666666667,5.783333333333335,37.93333333333333
2019-02-03 00:00:00,80,92,1.64,56,13,2,96.5,144.05,0.725,48.5,18.45,39.56666666666667,0.29333333333333333,1011.9133333333334,18.2,8.0,80.81666666666666,16.5,52.05000000000001,-0.9149999999999999,-7.5,5.449999999999999,37.56666666666667
2019-02-03 01:00:00,73,80,1.4,46,12,8,91.46666666666667,135.78333333333333,0.6799999999999999,30.533333333333335,17.0,38.18333333333333,0.23833333333333334,1012.0683333333333,18.2,8.0,79.21666666666667,18.46666666666667,55.78333333333333,-0.72,-15.466666666666665,5.0,30.18333333333333
2019-02-03 02:00:00,66,72,1.19,24,10,29,85.78333333333333,127.8,0.5383333333333333,27.633333333333333,17.0,38.6,0.45,1012.4666666666667,18.2,8.05,80.51666666666667,19.78333333333333,55.8,-0.6516666666666666,3.633333333333333,7.0,9.600000000000001
2019-02-03 03:00:00,49,48,1.2,15,9,40,69.45,103.4,0.5,25.45,17.0,38.766666666666666,0.8616666666666667,1012.7033333333333,18.2,7.866666666666666,84.3,20.450000000000003,55.400000000000006,-0.7,10.45,8.0,-1.2333333333333343
2019-02-03 04:00:00,63,56,1.28,18,9,34,79.9,121.03333333333333,0.5,25.0,17.0,38.31666666666667,0.5766666666666667,1013.0766666666666,18.328333333333333,7.0,88.33333333333333,16.900000000000006,65.03333333333333,-0.78,7.0,8.0,4.31666666666667
2019-02-03 05:00:00,59,52,1.24,27,9,25,81.41666666666667,122.86666666666666,0.5,25.0,17.0,37.416666666666664,0.4483333333333333,1013.7616666666667,18.4,7.0,91.56666666666666,22.41666666666667,70.86666666666666,-0.74,-2.0,8.0,12.416666666666664
2019-02-03 06:00:00,66,61,1.31,32,9,16,86.1864406779661,131.54237288135593,0.5,25.508474576271187,17.0,37.16949152542373,0.4711864406779661,1014.6237288135594,18.4,7.0,90.27118644067797,20.186440677966104,70.54237288135593,-0.81,-6.491525423728813,8.0,21.16949152542373
2019-02-03 07:00:00,80,73,1.42,33,9,18,96.76666666666667,149.66666666666666,0.5,26.65,17.0,37.03333333333333,0.795,1015.6816666666667,18.4,7.0,89.38333333333334,16.766666666666666,76.66666666666666,-0.9199999999999999,-6.350000000000001,8.0,19.03333333333333
2019-02-03 08:00:00,96,89,1.39,30,8,26,112.96666666666667,176.58333333333334,0.5,26.5,17.0,37.18333333333333,0.7866666666666667,1016.7483333333333,18.776666666666664,6.416666666666667,88.43333333333334,16.96666666666667,87.58333333333334,-0.8899999999999999,-3.5,9.0,11.18333333333333
2019-02-03 09:00:00,90,98,1.33,26,8,42,116.05,181.0,0.5,25.75,17.0,38.31666666666667,0.8866666666666667,1017.6949999999999,19.06833333333333,6.2,86.05,26.049999999999997,83.0,-0.8300000000000001,-0.25,9.0,-3.68333333333333
2019-02-03 10:00:00,90,93,1.32,24,9,45,102.33333333333333,162.41666666666666,0.5,25.116666666666667,17.0,39.266666666666666,0.9883333333333333,1018.83,19.3,6.566666666666666,79.55,12.333333333333329,69.41666666666666,-0.8200000000000001,1.1166666666666671,8.0,-5.733333333333334
2019-02-03 11:00:00,98,101,1.29,24,8,49,101.08333333333333,160.9,0.5,25.0,17.0,39.6,1.0783333333333334,1019.325,19.3,7.0,76.28333333333333,3.0833333333333286,59.900000000000006,-0.79,1.0,9.0,-9.399999999999999
2019-02-03 12:00:00,97,105,1.29,22,8,51,104.28333333333333,165.01666666666668,0.5,25.0,17.0,40.7,1.06,1019.0916666666667,20.111666666666668,6.333333333333333,79.98333333333333,7.283333333333331,60.01666666666668,-0.79,3.0,9.0,-10.299999999999997
2019-02-03 13:00:00,91,99,1.37,27,9,48,104.75,166.68333333333334,0.5,25.083333333333332,17.0,40.95,0.7616666666666667,1019.1183333333333,20.91166666666667,6.0,81.21666666666667,13.75,67.68333333333334,-0.8700000000000001,-1.9166666666666679,8.0,-7.049999999999997
2019-02-03 14:00:00,100,106,1.35,28,9,48,111.08333333333333,176.9,0.5,25.1,17.0,40.8,1.0783333333333334,1019.8316666666667,21.275,6.0,79.83333333333333,11.083333333333329,70.9,-0.8500000000000001,-2.8999999999999986,8.0,-7.200000000000003
2019-02-03 15:00:00,106,114,1.37,32,9,44,115.63333333333334,184.18333333333334,0.5,25.083333333333332,17.0,41.0,1.0166666666666666,1020.3716666666667,21.3,6.333333333333333,75.86666666666666,9.63333333333334,70.18333333333334,-0.8700000000000001,-6.916666666666668,8.0,-3.0
2019-02-03 16:00:00,115,119,1.46,33,9,41,119.5,191.41666666666666,0.5,25.166666666666668,17.0,40.7,0.74,1020.9150000000001,21.3,7.0,74.41666666666667,4.5,72.41666666666666,-0.96,-7.833333333333332,8.0,-0.29999999999999716
2019-02-03 17:00:00,117,123,1.44,37,9,39,122.46666666666667,195.18333333333334,0.5,25.683333333333334,17.0,40.483333333333334,0.6566666666666666,1021.8683333333333,21.3,7.0,74.01666666666667,5.466666666666669,72.18333333333334,-0.94,-11.316666666666666,8.0,1.4833333333333343
2019-02-03 18:00:00,129,139,1.58,45,9,30,130.13333333333333,206.36666666666667,0.5,25.816666666666666,17.0,40.333333333333336,0.6183333333333334,1022.3416666666667,21.3,6.666666666666667,74.2,1.1333333333333258,67.36666666666667,-1.08,-19.183333333333334,8.0,10.333333333333336
2019-02-03 19:00:00,140,141,1.58,51,9,19,142.13333333333333,225.61666666666667,0.5,26.75,17.0,39.233333333333334,0.575,1023.175,21.3,5.916666666666667,79.65,2.1333333333333258,84.61666666666667,-1.08,-24.25,8.0,20.233333333333334
2019-02-03 20:00:00,130,145,1.52,45,9,21,143.75,230.15,0.5,27.0,17.0,38.4,0.45,1023.865,21.3,5.0,83.88333333333334,13.75,85.15,-1.02,-18.0,8.0,17.4
2019-02-03 21:00:00,137,151,1.62,50,9,14,154.21666666666667,247.61666666666667,0.5,27.0,17.0,37.583333333333336,0.38666666666666666,1024.285,21.3,4.416666666666667,85.51666666666667,17.21666666666667,96.61666666666667,-1.12,-23.0,8.0,23.583333333333336
2019-02-03 22:00:00,143,153,1.77,57,9,3,165.91666666666666,265.0,0.5066666666666666,27.0,17.0,37.05,0.225,1024.9483333333333,21.3,3.95,89.05,22.916666666666657,112.0,-1.2633333333333334,-30.0,8.0,34.05
2019-02-03 23:00:00,138,151,1.74,52,9,4,168.85,271.1,0.5216666666666667,27.0,17.0,36.233333333333334,0.22833333333333336,1025.365,21.3,3.033333333333333,92.95,30.849999999999994,120.10000000000002,-1.2183333333333333,-25.0,8.0,32.233333333333334
2019-02-04 00:00:00,136,157,1.83,47,9,4,175.55,281.3333333333333,0.5,27.0,17.0,35.266666666666666,0.21666666666666667,1025.4766666666667,21.3,3.0,95.8,39.55000000000001,124.33333333333331,-1.33,-20.0,8.0,31.266666666666666
2019-02-04 01:00:00,136,151,1.98,44,9,5,179.86666666666667,289.1166666666667,0.5516666666666666,26.816666666666666,17.0,34.55,0.18333333333333332,1025.8616666666667,21.3,2.466666666666667,96.6,43.866666666666674,138.11666666666667,-1.4283333333333332,-17.183333333333334,8.0,29.549999999999997
2019-02-04 02:00:00,137,154,1.88,32,10,21,188.93333333333334,306.06666666666666,0.6,26.733333333333334,17.0,34.13333333333333,0.2966666666666667,1026.0833333333333,21.3,2.1333333333333333,97.68333333333334,51.93333333333334,152.06666666666666,-1.2799999999999998,-5.266666666666666,7.0,13.133333333333333
2019-02-04 03:00:00,129,177,1.83,29,9,23,193.96610169491527,317.271186440678,0.559322033898305,25.389830508474578,17.0,34.6271186440678,0.4169491525423729,1025.9762711864407,21.3,2.5084745762711864,95.86440677966101,64.96610169491527,140.27118644067798,-1.2706779661016951,-3.610169491525422,8.0,11.6271186440678
2019-02-04 04:00:00,142,169,1.96,40,9,3,187.81666666666666,303.93333333333334,0.51,25.15,17.0,34.81666666666667,0.38166666666666665,1025.9333333333334,21.3,2.3666666666666667,93.5,45.81666666666666,134.93333333333334,-1.45,-14.850000000000001,8.0,31.81666666666667
2019-02-04 05:00:00,127,152,1.98,37,10,2,178.06666666666666,287.96666666666664,0.6,26.35,17.0,33.53333333333333,0.32,1025.8833333333334,21.3,1.2833333333333334,96.93333333333334,51.06666666666666,135.96666666666664,-1.38,-10.649999999999999,7.0,31.53333333333333
2019-02-04 06:00:00,132,143,2.02,41,10,4,175.76666666666668,285.8666666666667,0.6,25.466666666666665,17.0,32.266666666666666,0.22833333333333336,1025.5833333333333,21.3,1.0,98.43333333333334,43.76666666666668,142.86666666666667,-1.42,-15.533333333333335,7.0,28.266666666666666
2019-02-04 07:00:00,132,157,1.89,43,11,10,185.38333333333333,303.71666666666664,0.6,26.533333333333335,17.0,33.916666666666664,0.35833333333333334,1025.7183333333332,21.3,1.3333333333333333,99.0,53.383333333333326,146.71666666666664,-1.29,-16.466666666666665,6.0,23.916666666666664
2019-02-04 08:00:00,143,172,1.76,35,15,32,180.85,288.56666666666666,0.6116666666666666,27.083333333333332,17.0,36.56666666666667,0.4716666666666667,1025.99,21.3,3.9833333333333334,90.2,37.849999999999994,116.56666666666666,-1.1483333333333334,-7.916666666666668,2.0,4.56666666666667
2019-02-04 09:00:00,128,194,1.59,27,16,54,140.13333333333333,217.3,0.5916666666666667,26.733333333333334,17.0,39.05,0.61,1026.6933333333334,21.3,7.4,61.11666666666667,12.133333333333326,23.30000000000001,-0.9983333333333334,-0.2666666666666657,1.0,-14.950000000000003
2019-02-04 10:00:00,125,195,1.41,14,15,88,116.06666666666666,177.16666666666666,0.5533333333333333,25.066666666666666,17.0,42.233333333333334,1.075,1026.215,21.3,8.95,52.266666666666666,-8.933333333333337,-17.833333333333343,-0.8566666666666666,11.066666666666666,2.0,-45.766666666666666
2019-02-04 11:00:00,94,161,1.54,17,14,96,97.81666666666666,148.43333333333334,0.5,24.016666666666666,17.0,55.416666666666664,1.225,1025.5533333333333,21.3,9.65,47.266666666666666,3.816666666666663,-12.566666666666663,-1.04,7.016666666666666,3.0,-40.583333333333336
2019-02-04 12:00:00,106,163,1.24,13,12,101,107.01666666666667,159.73333333333332,0.5,23.916666666666668,17.0,66.33333333333333,1.7183333333333333,1024.1,21.3,10.0,50.25,1.0166666666666657,-3.26666666666668,-0.74,10.916666666666668,5.0,-34.66666666666667
2019-02-04 13:00:00,70,107,0.97,12,11,105,76.05,112.81666666666666,0.5,23.7,14.733333333333333,68.65,1.375,1023.3116666666666,21.3,11.433333333333334,39.95,6.049999999999997,5.816666666666663,-0.47,11.7,3.7333333333333325,-36.349999999999994
2019-02-04 14:00:00,58,86,0.95,12,10,103,52.53333333333333,82.43333333333334,0.43833333333333335,23.0,14.0,69.93333333333334,1.4283333333333335,1022.3733333333333,21.3,12.1,30.766666666666666,-5.466666666666669,-3.566666666666663,-0.5116666666666666,11.0,4.0,-33.06666666666666
2019-02-04 15:00:00,62,94,1.37,21,11,103,55.016666666666666,87.6,0.4,23.066666666666666,14.0,67.88333333333334,1.395,1021.9566666666667,21.3,11.15,30.75,-6.983333333333334,-6.400000000000006,-0.9700000000000001,2.0666666666666664,3.0,-35.11666666666666
2019-02-04 16:00:00,102,135,1.66,29,14,92,96.26666666666667,143.56666666666666,0.48666666666666664,24.883333333333333,14.55,74.71666666666667,0.9049999999999999,1021.6083333333333,21.3,10.116666666666667,45.93333333333333,-5.733333333333334,8.566666666666663,-1.1733333333333333,-4.116666666666667,0.5500000000000007,-17.28333333333333
2019-02-04 17:00:00,112,159,1.52,23,13,94,117.28333333333333,177.58333333333334,0.5166666666666667,25.083333333333332,17.0,70.66666666666667,0.65,1021.605,21.3,9.083333333333334,53.266666666666666,5.283333333333331,18.583333333333343,-1.0033333333333334,2.083333333333332,4.0,-23.33333333333333
2019-02-04 18:00:00,110,147,1.5,22,12,95,112.7,170.08333333333334,0.5,25.0,17.0,69.26666666666667,0.6516666666666667,1021.6033333333334,21.3,8.6,57.333333333333336,2.700000000000003,23.083333333333343,-1.0,3.0,5.0,-25.733333333333334
2019-02-04 19:00:00,116,158,1.4,20,12,98,141.01666666666668,214.2,0.5416666666666666,25.45,17.0,69.53333333333333,0.8516666666666667,1021.4533333333333,21.3,8.0,63.416666666666664,25.01666666666668,56.19999999999999,-0.8583333333333333,5.449999999999999,5.0,-28.46666666666667
2019-02-04 20:00:00,107,156,1.33,17,12,102,114.66666666666667,176.76666666666668,0.5,25.133333333333333,16.983333333333334,71.13333333333334,0.815,1021.1766666666666,21.3,8.0,62.03333333333333,7.666666666666671,20.76666666666668,-0.8300000000000001,8.133333333333333,4.983333333333334,-30.86666666666666
2019-02-04 21:00:00,101,146,1.33,18,12,98,115.68333333333334,179.11666666666667,0.5083333333333333,25.2,16.933333333333334,71.83333333333333,0.7933333333333333,1020.9866666666666,21.3,8.0,62.93333333333333,14.683333333333337,33.116666666666674,-0.8216666666666668,7.199999999999999,4.933333333333334,-26.16666666666667
2019-02-04 22:00:00,109,157,1.32,19,12,92,118.94915254237289,182.20338983050848,0.5,25.0,17.0,66.05084745762711,0.7389830508474576,1020.542372881356,21.3,8.0,66.0,9.949152542372886,25.203389830508485,-0.8200000000000001,6.0,5.0,-25.949152542372886
2019-02-04 23:00:00,116,160,1.26,16,11,84,123.55,187.01666666666668,0.5,25.0,17.0,61.333333333333336,0.7200000000000001,1020.485,21.3,8.0,67.58333333333333,7.549999999999997,27.01666666666668,-0.76,9.0,6.0,-22.666666666666664
2019-02-05 00:00:00,112,156,1.09,17,11,77,116.28333333333333,175.46666666666667,0.48500000000000004,25.0,17.0,53.06666666666667,0.7,1019.735,21.3,7.333333333333333,70.45,4.283333333333331,19.46666666666667,-0.605,8.0,6.0,-23.93333333333333
2019-02-05 01:00:00,97,146,0.86,15,11,70,103.35,154.95,0.4,25.0,16.916666666666668,46.11666666666667,0.5549999999999999,1018.9366666666666,21.3,6.283333333333333,75.71666666666667,6.349999999999994,8.949999999999989,-0.45999999999999996,10.0,5.916666666666668,-23.883333333333333
2019-02-05 02:00:00,83,140,0.84,17,10,57,85.33333333333333,126.9,0.4,25.0,16.1,42.96666666666667,0.605,1018.0083333333333,21.3,5.833333333333333,77.41666666666667,2.3333333333333286,-13.099999999999994,-0.43999999999999995,8.0,6.100000000000001,-14.033333333333331
2019-02-05 03:00:00,77,131,0.83,19,9,42,83.21666666666667,122.96666666666667,0.4,25.0,16.516666666666666,38.8,0.30333333333333334,1017.23,21.3,4.55,82.65,6.216666666666669,-8.033333333333331,-0.42999999999999994,6.0,7.516666666666666,-3.200000000000003
2019-02-05 04:00:00,83,124,0.78,20,9,45,93.7,141.06666666666666,0.4,25.0,17.0,36.75,0.235,1016.9133333333333,21.3,4.0,88.25,10.700000000000003,17.066666666666663,-0.38,5.0,8.0,-8.25
2019-02-05 05:00:00,78,137,0.86,26,9,28,89.33333333333333,131.9,0.4,25.0,17.0,37.68333333333333,0.36000000000000004,1017.15,21.3,4.0,89.8,11.333333333333329,-5.099999999999994,-0.45999999999999996,-1.0,8.0,9.68333333333333
2019-02-05 06:00:00,77,121,0.88,33,9,28,90.65,133.96666666666667,0.4,25.55,17.0,36.35,0.23666666666666666,1017.1216666666667,21.3,4.0,92.25,13.650000000000006,12.966666666666669,-0.48,-7.449999999999999,8.0,8.350000000000001
2019-02-05 07:00:00,80,143,0.9,32,11,34,95.7,142.61666666666667,0.4,26.316666666666666,17.0,37.666666666666664,0.39666666666666667,1016.975,21.3,4.216666666666667,91.55,15.700000000000003,-0.38333333333332575,-0.5,-5.683333333333334,6.0,3.6666666666666643
2019-02-05 08:00:00,78,132,0.82,22,11,53,81.57627118644068,119.9322033898305,0.4,26.52542372881356,16.508474576271187,40.47457627118644,0.6915254237288135,1016.9169491525423,21.3,7.288135593220339,79.03389830508475,3.576271186440678,-12.067796610169495,-0.41999999999999993,4.525423728813561,5.508474576271187,-12.525423728813557
2019-02-05 09:00:00,77,130,0.95,16,12,67,78.10169491525424,113.30508474576271,0.4,25.0,16.8135593220339,41.76271186440678,0.9898305084745762,1017.3508474576271,21.3,8.169491525423728,76.01694915254237,1.1016949152542423,-16.694915254237287,-0.5499999999999999,9.0,4.8135593220339,-25.237288135593218
2019-02-05 10:00:00,75,126,1.17,19,14,70,86.41666666666667,125.66666666666667,0.4,25.0,16.45,44.65,0.7416666666666667,1016.9483333333334,21.3,9.65,69.13333333333334,11.416666666666671,-0.3333333333333286,-0.7699999999999999,6.0,2.4499999999999993,-25.35
2019-02-05 11:00:00,94,132,1.28,19,16,72,96.79661016949153,139.33898305084745,0.4830508474576271,25.0,16.93220338983051,47.610169491525426,0.8525423728813559,1016.0932203389831,21.3,10.694915254237289,65.84745762711864,2.7966101694915295,7.338983050847446,-0.7969491525423729,6.0,0.9322033898305087,-24.389830508474574
2019-02-05 12:00:00,106,132,1.16,16,14,77,108.46666666666667,157.35,0.5,25.0,16.666666666666668,50.81666666666667,1.1133333333333333,1014.8916666666667,21.3,11.333333333333334,62.833333333333336,2.4666666666666686,25.349999999999994,-0.6599999999999999,9.0,2.666666666666668,-26.18333333333333
2019-02-05 13:00:00,101,126,1.2,18,15,78,104.53333333333333,150.33333333333334,0.5,25.0,16.416666666666668,52.56666666666667,0.9916666666666667,1013.9483333333334,21.3,11.583333333333334,62.4,3.5333333333333314,24.333333333333343,-0.7,7.0,1.4166666666666679,-25.43333333333333
2019-02-05 14:00:00,101,128,1.15,18,14,77,110.6,159.75,0.5,25.0,16.583333333333332,54.1,0.9333333333333333,1013.0983333333334,21.3,12.0,62.25,9.599999999999994,31.75,-0.6499999999999999,7.0,2.583333333333332,-22.9
2019-02-05 15:00:00,101,126,1.18,22,14,74,108.23333333333333,154.08333333333334,0.5,25.0,15.833333333333334,51.71666666666667,0.5633333333333332,1013.0466666666667,21.3,12.0,62.483333333333334,7.233333333333334,28.083333333333343,-0.6799999999999999,3.0,1.833333333333334,-22.28333333333333
2019-02-05 16:00:00,100,127,1.35,39,12,52,107.96666666666667,153.35,0.5,25.0,15.916666666666666,52.35,0.5183333333333333,1013.0566666666667,21.3,12.466666666666667,60.833333333333336,7.966666666666669,26.349999999999994,-0.8500000000000001,-14.0,3.916666666666666,0.3500000000000014
2019-02-05 17:00:00,108,149,1.38,45,11,42,115.21666666666667,166.33333333333334,0.5,25.866666666666667,16.883333333333333,46.1,0.5483333333333333,1013.4566666666667,21.3,10.483333333333333,69.06666666666666,7.216666666666669,17.333333333333343,-0.8799999999999999,-19.133333333333333,5.883333333333333,4.100000000000001
2019-02-05 18:00:00,103,133,1.53,53,11,26,111.08333333333333,163.18333333333334,0.5,27.0,17.0,44.3,0.4666666666666667,1013.2916666666666,21.3,9.016666666666667,73.56666666666666,8.083333333333329,30.183333333333337,-1.03,-26.0,6.0,18.299999999999997
2019-02-05 19:00:00,108,130,1.73,68,11,6,118.96666666666667,177.56666666666666,0.5,28.316666666666666,17.0,41.11666666666667,0.26999999999999996,1013.5333333333333,21.3,7.916666666666667,79.35,10.966666666666669,47.56666666666666,-1.23,-39.68333333333334,6.0,35.11666666666667
2019-02-05 20:00:00,110,134,1.84,67,11,3,131.95,197.9,0.5183333333333333,39.766666666666666,17.0,40.5,0.3283333333333333,1013.515,21.3,7.0,84.83333333333333,21.94999999999999,63.900000000000006,-1.3216666666666668,-27.233333333333334,6.0,37.5
2019-02-05 21:00:00,122,140,1.94,66,12,2,142.58333333333334,214.2,0.5516666666666666,36.5,17.0,39.55,0.26166666666666666,1013.69,21.3,6.35,87.73333333333333,20.583333333333343,74.19999999999999,-1.3883333333333332,-29.5,5.0,37.55
2019-02-05 22:00:00,129,149,1.94,59,12,2,148.1,224.33333333333334,0.6416666666666667,37.083333333333336,17.1,38.63333333333333,0.26833333333333337,1013.76,21.3,6.0,89.3,19.099999999999994,75.33333333333334,-1.2983333333333333,-21.916666666666664,5.100000000000001,36.63333333333333
2019-02-05 23:00:00,126,150,1.84,52,10,3,156.56666666666666,239.16666666666666,0.6233333333333333,31.633333333333333,17.0,38.2,0.24166666666666667,1013.59,21.3,6.0,90.23333333333333,30.566666666666663,89.16666666666666,-1.2166666666666668,-20.366666666666667,7.0,35.2
2019-02-06 00:00:00,135,156,1.9,47,10,5,168.1,257.4,0.6,27.7,17.0,36.65,0.2866666666666667,1013.5016666666667,21.3,5.95,91.56666666666666,33.099999999999994,101.39999999999998,-1.2999999999999998,-19.3,7.0,31.65
2019-02-06 01:00:00,150,161,1.74,43,10,10,186.53333333333333,287.76666666666665,0.5816666666666667,27.0,17.0,36.93333333333333,0.295,1013.325,21.3,6.0,91.2,36.53333333333333,126.76666666666665,-1.1583333333333332,-16.0,7.0,26.93333333333333
2019-02-06 02:00:00,152,166,1.56,32,10,19,180.75,280.6333333333333,0.5166666666666667,27.0,17.0,37.5,0.3983333333333333,1013.06,21.3,6.0,91.16666666666667,28.75,114.63333333333333,-1.0433333333333334,-5.0,7.0,18.5
2019-02-06 03:00:00,131,151,1.46,24,10,26,161.23333333333332,249.56666666666666,0.5,26.066666666666666,17.0,36.96666666666667,0.4,1012.2683333333333,21.3,5.55,92.48333333333333,30.23333333333332,98.56666666666666,-0.96,2.0666666666666664,7.0,10.966666666666669
2019-02-06 04:00:00,115,133,1.39,20,9,28,151.78333333333333,235.4,0.5,25.05,17.0,36.46666666666667,0.385,1012.0366666666666,21.3,5.0,95.58333333333333,36.78333333333333,102.4,-0.8899999999999999,5.050000000000001,8.0,8.466666666666669
2019-02-06 05:00:00,107,119,1.33,20,10,30,146.68333333333334,223.8,0.5,25.0,17.0,35.583333333333336,0.3433333333333334,1012.0699999999999,21.3,5.216666666666667,96.03333333333333,39.68333333333334,104.80000000000001,-0.8300000000000001,5.0,7.0,5.583333333333336
2019-02-06 06:00:00,106,115,1.29,28,10,19,137.0,208.35593220338984,0.5,25.016949152542374,17.0,37.067796610169495,0.5305084745762711,1011.4101694915254,21.3,6.288135593220339,93.37288135593221,31.0,93.35593220338984,-0.79,-2.9830508474576263,7.0,18.067796610169495
