GlobalID,Lab Status,Detection Date,Submission Date,Latitude,Longitude,positive_probability,distance_to_training_positive_km,priority_score,image_count,has_specimen,Notes
{A65CD3D1-9EDC-4157-8B3D-9D2667310C3C},Unverified,2020-07-26,2020-07-26,47.62984,-120.68945,0.004624750430884333,180.84496754699833,0.04286734526714829,0.0,0,Big hornet
{79FD8B12-1A7A-4901-91F4-DA01645E6BD4},Unverified,2020-08-17,2020-08-17,47.279402,-122.496632,0.0045667690350379925,166.6858823884712,0.042831396801723556,0.0,0,"Have seen a distinctly orange, large, “wasp” or “hornet” in our backyard a few times. We are trying to get a picture. But fairly certain that it is an Asian Hornet. Will follow up with a picture ASAP."
{75AF85AF-5C44-4454-8580-F3E4AD038C28},Unverified,2020-07-22,2020-07-22,47.513814,-122.203737,0.004540241336805898,141.4207378898784,0.042814949628819654,0.0,0,Noted at 10pm - as I was walking up the stairs to my apartment - I spotted something that was significantly larger than the average wasp or hornet that's normally seen. I approached slowly and the insect flew away. This was an extremely large insect that
{CD8CC9E0-F0A5-4982-A55D-EB567CC76FE5},Unverified,2020-07-27,2020-07-27,47.068303,-122.414963,0.004510345981865493,190.05827261536842,0.042796414508756604,0.0,0,I'm not sure if it's one or not but I'm pretty sure I ran it over with a forklift and here's the picture I took of it
{BFF3EC58-88A6-40DA-A41D-A44A038AC1C9},Unverified,2020-08-30,2020-08-30,47.727898,-122.16275,0.0044856266611887465,118.24152464600567,0.04278108852993703,0.0,0,It was big! A darker orange color and a dark middle section. I don't know that I saw it's head. It's thorax was mostly the orange with a black triangle at the very tip.
{C243E607-88EF-48D8-BC24-ED6B7F7B7F30},Unverified,2020-06-15,2020-06-15,47.493148,-122.148916,0.004476904452092627,144.21262826287048,0.04277568076029743,0.0,0,It was sitting on my patio door
{559D34CB-E9AD-4A75-98B9-CF884A1F13E7},Unverified,2020-08-05,2020-08-05,47.663036,-122.341836,0.004370855028517144,124.05714093084471,0.04270993011768063,0.0,0,"Hi. I'm not stupid, and there are plenty of bees and wasps around. I particularly enjoy watching the wasps hovering above and moving around the pile of sawdust they've made at the base of one the stumps in my yard. The largest flying insect I've ever see"
{3C59057A-FDD9-4149-80C0-D71E90901CBC},Unverified,2020-05-04,2020-05-04,47.339405,-122.28456,0.004324665662372095,160.22283430904093,0.0426812927106707,0.0,0,Hoping its not. I have two bee hives.
{1F71BA5C-3251-4BB4-B694-4C62C399625C},Unverified,2020-05-28,2020-05-28,47.081736,-122.2808,0.004280247471058887,188.8436429562446,0.04265375343205651,0.0,0, 
{CA0D55EE-A757-4A0F-AF9F-50766B68D0AB},Unverified,2020-07-06,2020-07-06,47.848303,-120.038653,0.004279218849625858,204.07635048750748,0.04265311568676803,0.0,0,"Our family was at the pool and what appeared to be a large, 2in long hornet flew near by."
{94C4F00E-093D-4C6B-8B38-53CCB23A0AD4},Unverified,2020-08-02,2020-08-02,47.443598,-122.133787,0.004210722380031678,149.82663415470867,0.04261064787561964,0.0,0,"The hornet was huge! We had never seen anything like it.  It was flying quickly by as if it was surveying the area to see if there was anything of interest in the flower bed, eves of the house, looked in windows, in the top part of our open shed. I don"
{6D110EB0-843C-4749-ABFF-117061D7FCD9},Unverified,2020-07-27,2020-07-27,47.573398,-122.413604,0.004205233037368733,133.8945139935497,0.04260724448316862,0.0,0,"Out for a run on beach drive on Alki. Right by the stay safe street, something in the ground caught my eye. I thought it was a butterfly and slowed to move around it. It flew up off the ground and I realized it was an extremely large wasp/hornet. I was a"
{F9FC8EC2-9FE0-4DF8-95A3-CB20B2A1808B},Unverified,2020-06-23,2020-06-23,47.65917,-122.34219,0.004179715587895015,124.48538484865412,0.04259142366449491,0.0,0,"Larger than any hornet I've ever seen, it did not die or fall after I sprayed it with Raid, but seemed to go bananas and then fly outside."
{43FD9753-0FDF-4E96-9103-AFF69F09C571},Unverified,2020-05-09,2020-05-09,47.256559,-122.47259,0.004167195026196388,169.1725715465484,0.04258366091624176,0.0,0,"Updating my report from earlier today. We just saw the insect again, and snapped a picture this time. Fairly certain it is actually an Elm Sawfly."
{A7412F75-E872-4EF1-AEDC-8A8B9A38B71E},Unverified,2020-08-28,2020-08-28,46.887389,-124.106888,0.004152496830118495,245.04621466632773,0.04257454803467347,0.0,0,Saw fly into my garage and then out and over the house. It was about 3-4” with orangish red wings. I am super afraid of bees so I didn’t take a pic. Westport WA
{B2A5DFF0-D6E4-4F9D-AE65-408DCFC6D2CA},Unverified,2020-05-11,2020-05-11,47.62986,-120.68945,0.004148119366450556,180.84338072245004,0.04257183400719935,0.0,0,"Found poss carcass or shed at puyallup river trail, Sumner side. Also lots of holes in ground poss nest?"
{FEC056D6-4F10-4390-AA33-5DCB11E60B97},Unverified,2020-08-05,2020-08-05,47.268599,-122.350335,0.004124239999498684,167.86294633923941,0.04255702879968919,0.0,0,I just saw one im sure! The bee was as big as my thumb! It was going to land on our porch pist but turned and flew from where it came from. I have never seen a bee that big! It was here a short time so I couldn't get a picture  id like to know how to mak
{31BEAC09-DC6A-4D98-85F8-D240DD3903DB},Unverified,2020-07-15,2020-07-15,47.082821,-122.898247,0.004108522049790028,191.80093833119525,0.042547283670869816,0.0,0,A large 2”+ flying insect that looked like a very large dark hornet was seen flying around out porch/near our garbage cans. I attempted to get a photo but was unable to as it seemed agitated/was flying around the space quickly and erratically.
{52CB97AC-10D6-4418-B5E0-6653ADD69F5F},Unverified,2020-08-01,2020-08-01,46.318871,-122.908862,0.004101186476155531,275.85443776016467,0.04254273561521643,0.0,0, 
{84777DF7-DA69-401C-9CBE-B44554435F48},Unverified,2020-07-04,2020-07-04,47.05368,-122.771055,0.0040980706785305,193.47467181255956,0.04254080382068891,0.0,0,"Outside on 8005 Martin way E saw it fly around two people and fly up and away towards carpenter rd, (not that far, but that general direction) was a very big insect that looked like a tiny bird but was a huge bug. Never seen a bug fly that was that big"
{344A9D50-4455-447B-9E84-BAC23A2E0241},Unverified,2020-07-14,2020-07-14,47.491742,-122.314782,0.004087432401912437,143.1811780688714,0.04253420808918571,0.0,0,Hornet was staying still on window. We sprayed it with bug killer and it still left flying. Never seen a hornet that big and the stinger so big. The stinger was about 1/4 inch big.
{E4AC32A9-B0AB-4564-9ED2-55DA6D9F459D},Unverified,2020-07-23,2020-07-23,47.59459,-119.36531,0.004062634643284531,261.77173223671855,0.04251883347883641,0.0,0, 
{83FE9123-714F-4DEF-8C40-81A1237C9034},Unverified,2020-09-01,2020-09-01,47.18372,-121.87597,0.00394188166279579,181.76712616962206,0.04244396663093339,0.0,0,Outside watering plants saw very large and colorful bee on ground alive. I went to get a jar but it was already gone.
{0F996E7F-0F53-479E-B089-66793797F586},Unverified,2020-07-09,2020-07-09,47.085149,-122.125651,0.003925522341629105,189.445990805058,0.04243382385181005,0.0,0,"Its head is missing, was found on our deck"
{C8ECD249-655A-4CC5-BE6E-052E493533DB},Unverified,2020-05-06,2020-05-06,47.035687,-122.779101,0.003922791668683795,195.53915933460866,0.042432130834583956,0.0,0,"Only one, but buzzing around my deck, possibly looking for nesting spot. Couldn't get a picture."
{841B6548-38EE-4AA9-94E9-B86382064E5A},Unverified,2020-05-08,2020-05-08,47.679976,-122.364539,0.00392120076935258,122.10874962297355,0.0424311444769986,0.0,0,It flew into our house through an open window. About an inch long and visually identified to Asian Giant Hornet photos found online.
{D3B9501D-5F08-47D2-8558-4AD2FC3ECA53},Unverified,2020-07-04,2020-07-04,47.33546,-122.339546,0.0038766871863086774,160.4591467851764,0.04240354605551138,0.0,0,Single very big hornet. Landed on people a couple of times.
{5864AF42-9E95-4CF2-8EC4-24AE346FAD1E},Unverified,2020-08-15,2020-08-15,47.470131,-122.352067,0.0038643479801190065,145.4606491986032,0.04239589574767379,0.0,0,"NOT a bumble bee or wasp I have ever seen here. Visualized in garden for approx 60 seconds flying and landing on yarrow flowers. Significantly larger than bees or wasps, darker, the size of half my adult pinky finger. Grabbed phone too late for photo."
{ADE12FA1-6C87-4BA3-830F-D2C9A0C1ED77},Unverified,2020-08-11,2020-08-11,46.858902,-122.835119,0.0037897722939514195,215.5961764710006,0.04234965882224988,0.0,0,I spotted a murder hornet on my pig pen in Tenino Washington. I did not catch a picture and I have only seen one
{5D24CBDD-0C53-4AD2-8E5F-6498ED7DD419},Unverified,2020-09-03,2020-09-03,48.605004,-118.04972,0.0037330367605934033,321.21292972033217,0.04231448279156791,0.0,0,Red and orange biggest wasp I ve ever seen. It was buzzing around on a white blooming hydrangea under a quaking aspen. Lots of ants on the aspen. I was watering the bush and the wasp was not intimidated. But since I am allergic I came in the house. I wil
{30CAB426-7DFB-4A93-840D-2925BED86F56},Unverified,2020-05-17,2020-05-17,49.05246,-118.21022,0.003608452237322775,309.0032494484494,0.04223724038714012,0.0,0,"Was about 2cm long but very “fat” looking, we trapped it and tried to squish it but it wouldn’t die so we managed to flush it down our trailer toilet"
{7CE927D3-8AE7-4171-9483-87205D322C77},Unverified,2020-07-07,2020-07-07,47.37456,-120.143634,0.0036025785852762597,229.99002821843055,0.04223359872287128,0.0,0,A little bit bigger than quarter size
{2A18C5FE-FE7A-4775-BCF7-055AA057F4F0},Unverified,2020-08-19,2020-08-19,47.303893,-122.339357,0.00359692956479736,163.96750581381735,0.04223009633017436,0.0,0,"99% certain I saw an Asian Hornet in my backyard. Heard it first, then saw it. Maybe 1.25"" in length."
{7805618B-AF00-4A00-9B19-A7F8B9AF49F8},Unverified,2020-05-25,2020-05-25,47.76137,-122.20562,0.003562508989268506,114.08672004285911,0.042208755573346475,0.0,0,"It was very big, like big enough to catch my attention and be in awe that it was a bee. It kept coming back over and over and over"
{F6E0DBC8-D340-49D5-B2AA-D4FAC1F27013},Unverified,2020-08-11,2020-08-11,47.12376,-122.777571,0.003502547279313398,185.82395938422374,0.04217157931317431,0.0,0,"Suspect Wood Wasp, but I'm no expert."
{DD38A276-13DB-429B-962C-11AB46410FAD},Unverified,2020-05-06,2020-05-06,47.172366,-122.552092,0.0034944940965502313,178.7630594213069,0.042166586339861145,0.0,0,"Flew into house, appeared non-aggressive to our attempts to usher it back outdoors. Turned off lights and opened doors with magazines to herd it out worked. It liked the picture of me on the wall, and also that of Mt Rainier in black and white. Scary thi"
{F0803031-952C-4151-912F-2EB9276A1183},Unverified,2020-07-18,2020-07-18,47.65049,-122.33632,0.0033509663951001435,125.46996961505084,0.04207759916496209,0.0,0,Pouring watet out of jug on grass and saw 1 huge hornet like bee...then noticed aroumd 5-6 more flying around the ground. Then noticed the water going into a hole in ground around 1/2 im diameter.  No photo cause the more I hung around...the more my inst
{5EE2790B-F362-4853-90A7-10C6576B80B3},Unverified,2020-05-10,2020-05-10,47.417355,-122.637451,0.0033236691499852933,152.11566072123858,0.04206067487299088,0.0,0,"Oh hey, I am the kitsap person with the hornets from last year. I forgot to leave my contact info. here it is. I get back to email within minutes. Sorry about that"
{F9675976-DD2B-4BD6-A1E2-6D3469F01EC5},Unverified,2020-07-16,2020-07-16,47.670665,-122.17332,0.0033207125399213728,124.41236358687489,0.04205884177475125,0.0,0,Saw a huge black hornet with the longest stinger I’ve ever seen on a bee. Tried getting a picture but was unable to. Looks exactly like the pictures of murder hornets online.
{96A15FDA-01F1-4394-8569-B725D331FF46},Unverified,2020-05-09,2020-05-09,47.588348,-122.24509,0.0033183610516216945,132.8558682911206,0.04205738385200545,0.0,0,There appears to be an asian hornet in our house.
{DA5619F0-F0BD-42B6-8F6B-4FB678D53C59},Unverified,2020-08-04,2020-08-04,47.060715,-122.877059,0.003305260159012425,193.93363997392896,0.04204926129858771,0.0,0,"Large orange hornet spotted in morning on white yarrow plant. This was shortly after I had watered the garden. It was at least an inch long, large wingspan. I have never seen an insect like it in the garden before. I didnot have my camera with me so no p"
{7C7EE1A3-8D97-487D-9D6B-FCBB661B673A},Unverified,2020-05-08,2020-05-08,48.54657,-117.90454,0.003297789697878789,332.47657608234306,0.04204462961268485,0.0,0, 
{584251F7-F5A4-4E15-A1CF-75F20C5E1987},Unverified,2020-05-31,2020-05-31,47.842816,-121.96933,0.0032791411694525416,109.11740891492967,0.04203306752506058,0.0,0,I’m pretty sure I saw a killer hornet in Monroe on Ben Howard rd. I only noticed because of the size and what looks like fangs on the head. I’m around hornets everyday day during the summer and I’ve never seen a hornet this size.
{DC607A73-610E-4E42-84DA-9AD5FBAD9088},Unverified,2020-07-03,2020-07-04,47.453236,-120.290509,0.035531532609457,215.9550094702594,0.04202955021786334,0.0,0,was found under some landscape fabric and sen by at least 5 to 7 people but was not able to photograph or capture
{9F021518-7A97-44F7-B528-9B3B7BD793D7},Unverified,2020-08-03,2020-08-03,47.545172,-121.882454,0.003231563257033341,142.68525101456163,0.04200356921936067,0.0,0,"We saw a very unusual wasp like insect at 5pm in our back yard. About 2""inch, yellow, black stripes and fast flying. It landed on our playset trampoline briefly which is when we observed it. My husband and another friend immediately said it looked like a"
{9D215597-F372-4C20-8B9B-927253688B99},Unverified,2020-08-28,2020-08-28,47.99692,-117.56666,0.0032290245810955263,368.5802242448619,0.04200199524027923,0.0,0, 
{B674775E-D292-46E4-B578-0CF2DBBF53EC},Unverified,2020-08-28,2020-08-28,47.204655,-122.47767,0.0032270684872143054,174.9516007126541,0.04200078246207287,0.0,0,"This is an update to the previous post for 5300 block of South Alder Street, Tacoma, WA:  I've gotten a closer look and believe that what I'm seeing is a Great Golden Digger Wasp, so please disregard the previous post (but it's cool to now know this kind"
{19DD7DC1-D66E-4BB6-B6A2-9F81090B1E4E},Unverified,2020-06-14,2020-06-14,47.399111,-122.183145,0.0030676364567583008,154.26825305828666,0.041901934603190145,0.0,0,i think its one of those killer bees
{939C7AD5-B55D-415D-A92B-F27F2D1C4422},Unverified,2020-08-13,2020-08-13,47.350946,-122.277843,0.003048889966084465,158.97402236942204,0.04189031177897237,0.0,0,I have never seen a wasp like this it was leaner like a paper wasp but had more orange tones it was about 2 inches
{B05CC892-EFE4-4F85-B472-65367009719C},Unverified,2020-08-07,2020-08-07,47.031093,-122.821182,0.0030439383010872176,196.4996744752946,0.041887241746674075,0.0,0,"Not sure if this is the Asian hornet, but thought I should report."
{2C421F40-B7DA-4641-83BA-1558378E01B7},Unverified,2020-05-03,2020-05-03,47.40808,-123.19669,0.0030195618470273055,162.87053406403183,0.04187212834515693,0.0,0,Sounded like a huge Bumble Bee.
{3CC4E96B-9BFD-41A7-A2F5-CE729E687BDC},Unverified,2020-08-14,2020-08-14,47.326281,-122.379045,0.003011621179813243,161.39898423669612,0.04186720513148421,0.0,0,"This is the second time I have seen one on our property in the same location. The first time I could not, and didn't want to get close. This time it landing right in front of me. It is at least 2 inches long and has a wider body than a regular wasp. We h"
{E633682B-6E3F-44BC-A2AA-659B9F13312A},Unverified,2020-07-26,2020-07-26,47.553768,-122.546026,0.003011072477023096,136.40441234000426,0.04186686493575432,0.0,0,Saw this huge bee fly up to my porch it was as big as my middle finger I didn't get pic of it hubby tried to kill it with the bug salt guy but it didn't even faze it
{B632E3A4-AE71-48BD-A673-884E1CCF59E8},Unverified,2020-04-16,2020-04-16,47.676217,-122.113955,0.002954056172682416,124.52283620487219,0.0418315148270631,0.0,0,"Hornet was seen flying near our patio, tried to grab a photo but they are quick!"
{881EC6E6-CCAF-43AA-B5B0-25B66D6EEC67},Unverified,2020-08-01,2020-08-01,47.402839,-122.323541,0.0029440174388478263,153.02229408367594,0.04182529081208565,0.0,0,"We found just one of these with a broken wing under a pile of debri in our yard in Des Moines, WA. We are doing rennovations and recently took down an old shed where it was possibly living. No nest or others have been found. It is about 2 inches."
{AFA1BF7C-495F-4F49-A92F-3102DC236ABE},Unverified,2020-08-23,2020-08-27,47.65862,-122.017917,0.05454455577260976,127.90996679011988,0.04181762457901805,0.0,0,"Flew from the top of a tree towards my friend and I, traveled at a seriously fast speed and could see and hear it flying towards us. My friend ducked, and scared it away where it flew back to the area of trees."
{B1C2E70E-3EF2-432D-AA0B-34273C08FF0C},Unverified,2020-06-19,2020-06-19,47.165573,-123.078297,0.0028340299174143217,185.84617463295396,0.04175709854879688,0.0,0,I was outside when I heard a loud buzzing fly by my head.  A very large insect landed on the side of my lake home.  It had a brown and tan body.  About 1 and 1/2 inch. Big dark eyes with a large head and wasp body.  I went in to get my camera and the bug
{51822521-561C-4ADD-A419-186195205DCD},Unverified,2020-05-09,2020-05-09,47.445472,-122.287881,0.0028294128816320776,148.43633409461327,0.04175423598661189,0.0,0,Flew in open patio door. Poor camera on phone unable to take picture. Left screen door open went to get wasp/hornet spray. When I came back have not seen; could have flown out open deck door.
{4331BBC9-BDC7-4B95-BE35-AAAA9EB472A1},Unverified,2020-06-19,2020-06-19,47.011226,-122.886419,0.002820641892436373,199.4764286381487,0.041748797973310554,0.0,0,Was hooking trailer up and it landed next to me on the back of truck.  I got a good look at it before it flew away.
{091BA40B-0442-4BF7-9E4E-A612B5935DBC},Unverified,2020-07-12,2020-07-12,47.566772,-122.625452,0.002799638819732484,135.5015432752146,0.04173577606823414,0.0,0,Came very close to a hornet. Initially thought it was a moth. I noticed the yellow and black jacket. Biggest bee I've ever seen. About the size of my palm.
{A324DF92-EF30-44E0-A5BA-3AD7BCEC0659},Unverified,2020-05-05,2020-05-05,47.563125,-122.120245,0.002789146101149617,136.83672821083158,0.041729270582712766,0.0,0,Is this the Asian Hornet.  I am freaking out😱
{3800E5F4-0AA4-456D-B0BA-BF3278B5DAC2},Unverified,2020-07-13,2020-07-13,47.877464,-120.200524,0.0027869016690745168,192.10157977355345,0.0417278790348262,0.0,0,"This Asian Giant Hornet was sighted near the Lake Chelan state park in a grassy area next to the lakefront beach. It was unmistakable because if hovered within 3-4 feet of me for nearly 10 seconds, though I couldn't get to my phone to get a pic. Unmistak"
{C06A40ED-745C-45A6-A37E-39062087B3C4},Unverified,2020-05-04,2020-05-04,47.296446,-122.089798,0.0027842091923430123,166.49390834621886,0.04172620969925267,0.0,0,Noticed on a branch near my back patio.
{342D7331-A2E0-4B37-A03F-3E19A1825E3C},Unverified,2020-06-25,2020-06-25,47.711309,-122.063132,0.0027764194483061795,121.44573054368904,0.041721380057949835,0.0,0,Very large bee set off  our camera! - cannot tell if it is striped. I have a link is there an email I can send it- it is in the first frame
{140C07DA-FC7F-4954-8DD6-9E9AE2E6FFD7},Unverified,2020-05-06,2020-05-06,47.558479,-122.364285,0.002757966883539277,135.61277001155915,0.04170993946779435,0.0,0,I heard a loud buzzing that sounded like it was inside my room. It was actually on the outside of the window and was over an inch long and very fat.
{FA205CFF-9B8D-4771-8670-64D334ED785D},Unverified,2020-05-20,2020-05-20,47.530665,-122.336258,0.0027111103465625526,138.7802016540328,0.041680888414868784,0.0,0,"Large hornet landed on a ""medical waste management"" employee's helmet. Coworker first thought it was lighter. Another was seen flying, when they realized what it might be, all workers fled the area."
{AE31FFEE-BE0A-4630-B40F-80B5B7EE5D6C},Unverified,2020-07-26,2020-07-26,47.223953,-122.975644,0.002683169773760913,177.65114415517505,0.041663565259731764,0.0,0,"About 3” long, dark, hairy/fury, yellowish ring around eyes with dark head, dark wings, quiet flyer"
{04A51FB3-705E-46B4-B80F-B3A29135B518},Unverified,2020-04-08,2020-04-08,47.941026,-122.235926,0.002614315620197386,93.98972229112805,0.04162087568452238,0.0,0,"100% caught one in my house last week, Everett, WA. I was shocked at the size, bigest wasp I had ever seen. Threw it outside alive."
{E4E66968-7A62-4B01-A16E-D5C3D3B4D70C},Unverified,2020-08-27,2020-08-28,47.204655,-122.47767,0.034830144396190206,174.9516007126541,0.041594689525637926,0.0,0,"5300 block of South Alder Street in Tacoma, WA"
{7408B42E-74DB-40E0-BF0E-A303E0EA1FC1},Unverified,2020-08-05,2020-08-05,47.951356,-117.468895,0.0025402322941589298,376.95672980970716,0.04157494402237854,0.0,0, 
{15431DE5-10B1-4AFD-8E49-5483386EAA15},Unverified,2020-05-20,2020-05-20,47.009562,-124.158188,0.002538656935161558,235.50424693807645,0.04157396729980017,0.0,0,I don’t remember the date. I just remember seeing it on my railing and knew it was something I didn’t want to mess with. I had no clue at the time what is was. A couple others in town have seen them also.
{568417C4-441D-4807-8633-72AE7AE62C06},Unverified,2020-08-01,2020-08-01,47.196836,-122.181173,0.002517126650701869,176.65162035376238,0.04156061852343516,0.0,0,"This is the 2nd giant Hornet weve found in our back yard. The first was a month ago, today we just encountered another."
{B68CE65C-7D6A-46EA-BA0D-C576B03C6A88},Unverified,2020-05-06,2020-05-06,47.592981,-122.828648,0.00250375457326089,135.17819637739265,0.04155232783542175,0.0,0,Was the largest hornet i habe ever seen. Big body more orange than yellow. Big black eyes on the head.
{120BA2FE-6321-4B5A-9B88-160EB42F7B35},Unverified,2020-05-08,2020-05-08,47.710436,-122.317856,0.0024767528584078865,118.89036316306664,0.04153558677221289,0.0,0,"Largest hornet like insect I’ve seen, about 1.5 inches easily. Thought it was worth sending in just in case."
{7A946486-FD2C-4647-8E8A-8C846992577C},Unverified,2020-05-05,2020-05-05,47.636636,-122.357231,0.0024764099587171666,126.94375099123567,0.04153537417440464,0.0,0,"Could not find my phone to take a picture, but the hornet was ramming into my window and screen. It clung to the screen and I got a good look at the giant pincers on its face. it was massive, like 1.5-2 in and very large overall. Looked just like the pic"
{C210733A-3908-42E7-BAA0-4853871D2E1B},Unverified,2020-09-12,2020-09-12,47.384778,-122.093987,0.0024429824561717365,156.73351304817777,0.04151464912282648,0.0,0,"I saw a large hornet in our greenhouse hanging up side down with a small bee in its jaws eating away,  tried to find something to catch or kill it without destroying it too much but by the time I got back it was gone"
{1C624BDD-5D24-4444-8DE2-605911968EF4},Unverified,2020-07-20,2020-07-20,47.921554,-118.616468,0.0024370896005665595,296.61742633952696,0.04151099555235127,0.0,0,It was huge! And took fiercer to kill.  Unfortunately it got smooshed way down in the sand and I couldn't find.  I will try to dig up again.
{51F2AB60-AC49-4A29-A5C8-EFCA057CB764},Unverified,2020-07-25,2020-07-25,47.304112,-122.437149,0.00241713749606425,163.84307207299977,0.04149862524755984,0.0,0,I was in my backyard and the hornet lit on a tall lettuce plant. My husband thinks he also saw one a few days ago.
{A9E909DD-49E4-4D78-A4F0-C492150C5788},Unverified,2020-07-03,2020-07-03,47.180501,-120.826972,0.00239311417027646,213.46295257827063,0.0414837307855714,0.0,0,Found floating in the Teanaway river
{675FBAD4-61A1-4F9D-8E2B-0C3CFCD5BAB7},Unverified,2020-08-17,2020-08-17,46.163057,-122.853134,0.0023898401568336145,292.54442327156664,0.041481700897236844,0.0,0, 
{72304AB1-721F-406A-BB99-B93816A199A7},Unverified,2020-05-04,2020-05-04,47.511275,-122.18413,0.0023888630923448446,141.87231481170153,0.041481095117253806,0.0,0,Fly across the side of my left side and landed on the grass but did not get close to it
{4E13F436-8F76-410D-8677-A378EF62B25E},Unverified,2020-05-05,2020-05-05,47.871857,-122.146067,0.002382492867798251,102.70280616243697,0.04147714557803492,0.0,0,The big bee is about 2 inches long. The bee underneath is a regular yellow jacket.
{9A6CA201-2060-4BA8-A320-9508B1CE6AE5},Unverified,2020-07-31,2020-07-31,47.04577,-120.42345,0.0023814163990174427,243.2775695339264,0.041476478167390814,0.0,0, 
{56F53A1A-6BF3-4173-B13E-8CA328EABB57},Unverified,2020-08-26,2020-08-26,47.62984,-120.68945,0.002348930641523011,180.84496754699833,0.041456336997744266,0.0,0,It landed on my tomato plant. I have not seen any bees for a while now. This thing flew in my plant. It was big and fast!
{CC3A7426-B831-4EEC-BE41-745A9A31C897},Unverified,2020-08-18,2020-08-18,46.549398,-122.527135,0.0023238029771479644,247.89094239300485,0.04144075784583174,0.0,0,Suspected giant hornet seen at Ike kinswa state park
{EF4E06F9-96D7-4948-AF67-6FF2CB707E3B},Unverified,2020-05-06,2020-05-06,47.153859,-122.337399,0.002299441366802371,180.64586443045388,0.041425653647417474,0.0,0,Seen in Tacoma. Not sure if this is it.
{0659B721-2CF5-4994-9E28-8BB55CF5BBF9},Unverified,2020-08-30,2020-08-30,47.227842,-122.550116,0.0022885628796995333,172.59557999965136,0.04141890898541371,0.0,0,"We saw what could have been a ""Murder Hornet"" at a BBQ in our back yard"
{940ABC93-6CE9-4A76-9D53-75F4DCD24DAB},Unverified,2020-08-01,2020-08-01,46.989652,-122.465637,0.0022695456841151825,198.83459632560184,0.041407118324151414,0.0,0,"Very large and fast. We’ve been seeing it in the same spot for about a week. I went to check it out and it was aggressive. I couldn’t get a photo. It’s staying in the same area, right outside our dining room window, so we see it all day."
{961C0EF3-1179-4580-862A-304E761BCC83},Unverified,2020-09-09,2020-09-09,46.869587,-122.254069,0.0022419300189985246,212.50952624719204,0.041389996611779084,0.0,0,"just saw the giant hornet, around 2"" in length, yellow head...very pretentious looking in my garden, tried to catch but could not"
{EB6B318C-484C-453E-A76C-2B46485A5046},Unverified,2020-08-05,2020-08-05,47.265,-122.463,0.0022218931895510064,168.21872752399247,0.041377573777521624,0.0,0,I believe I seen one when it landed on my truck mirror when parked. It wasn’t like any other hornet I’ve seen. It was over an inch long with yellow head and black body.
{ACF693FD-9B22-42F9-9762-AAF8A782FE4A},Unverified,2020-04-09,2020-04-09,47.770075,-122.264719,0.0022128927860805016,112.60189419955512,0.041371993527369914,0.0,0,Over the last 2 Summers I have notice a large hornet nesting in the ground where a garden was located.  They look similar to the Asian Hornet and do not seem aggressive.  These ground nest are next to a home and would prefer to have them erradicated if p
{EA24FB4C-4345-4418-A305-2F1C2EA08A06},Unverified,2020-05-05,2020-05-05,47.301813,-122.523391,0.002200021642937624,164.27766972981476,0.04136401341862133,0.0,0,Walking along 5 mile trail beside Point Defiance Zoo and a hornet flew up to me. Looked to be large and orange in color
{8A209782-A2D5-4163-981C-2F9F7C1246B9},Unverified,2020-07-06,2020-07-06,47.96804,-118.97279,0.002176906430684793,269.942602732691,0.04134968198702457,0.0,0,"About 2 inch long, watering lawn, trapped it."
{95734DE5-9D8B-454F-A2A2-37AE081DCC68},Unverified,2020-07-11,2020-07-11,47.648613,-122.383384,0.0021522751011602316,125.55759275550372,0.041334410562719345,0.0,0,"I believe that I saw a Murder Hornet in the Magnolia neighborhood. I can’t be certain but it looked like a bee mixed with a hornet, orange head and black and orange striped body, and about an inch and a half long."
{2CE7934B-CA89-458D-BDB3-768A3FAE0DDB},Unverified,2020-06-29,2020-06-29,47.16745,-122.606432,0.0021378373276788195,179.57839954845136,0.04132545914316087,0.0,0,"It was drinking water from a sunflower leaf, very calm, I didn’t see the two black teeth looking things in the front? But it was almost two inches long"
{5483CDC8-82A1-4500-8CE6-A64EE6340F8F},Unverified,2020-07-05,2020-07-05,46.96453,-120.56467,0.0021345743499948263,244.45008800372392,0.04132343609699679,0.0,0, 
{390FCB4C-2CED-49D6-81A4-73DFB8267C00},Unverified,2020-10-28,2020-10-03,47.343386,-122.166631,0.0021110446113594026,160.56567949398908,0.04130884765904283,0.0,0,On a walk we observed a large hornet. It struck both of us as unusual because it was about 2 inches in length and the body was wide.  Neither of us had a phone to take a pic. Do not remember if it had a orange face. It was certainly unlike any bee we hav
{CC649C4C-BB1A-4AFD-83C6-A6F0975DC8A3},Unverified,2020-06-15,2020-06-15,47.619312,-122.353507,0.0020890389091765267,128.87894051216324,0.04129520412368945,1.0,0,"Repeatedly tapping into the window as if trying to get through, then flew off."
{A3FBEB6D-1609-40D2-850E-6EE869BCF5D8},Unverified,2020-08-27,2020-08-27,47.061549,-122.372089,0.0020640805821508356,190.8405718951639,0.04127972996093352,0.0,0,For 2 days I will be in my yard and this large Bee comes after me. Yesterday it landed on my Pool ladder and I hit it. It fell to the ground. I had 4 magazines in my hand from just laying out and reading them so I put them on top of the bee and stepped o
{947C06CD-C363-4EC5-A842-185C16306DE8},Unverified,2020-07-30,2020-07-30,47.5231,-121.93925,0.0020574177951136466,143.94802706161144,0.04127559903297046,0.0,0,"Did not see actual hornet, but came across two bees on patio with no heads"
