time_s,handle,x_m,y_m,speed_m_s,theta_rad
127,第101节龙身前把手,-1.573809,9.061797,1.0,105.071394
127,第151节龙身前把手,8.267681,-5.539062,1.0,113.687619
127,第201节龙身前把手,-7.214733,-7.837485,1.0,121.695366
127,龙尾后把手,8.989723,6.246459,1.0,125.056449
128,龙头前把手,-7.397141,-0.560887,1.0,84.747322
128,第1节龙身前把手,-7.099216,2.265855,1.0,85.131951
128,第51节龙身前把手,2.114635,-8.093436,1.0,95.563011
128,第101节龙身前把手,-2.545643,8.828232,1.0,104.962617
128,第151节龙身前把手,8.774059,-4.677239,1.0,113.587092
128,第201节龙身前把手,-6.443059,-8.472925,1.0,121.60146
128,龙尾后把手,8.376077,7.035599,1.0,124.965068
129,龙头前把手,-7.242957,-1.548161,1.0,84.612423
129,第1节龙身前把手,-7.327088,1.292936,1.0,84.997663
129,第51节龙身前把手,3.061456,-7.773533,1.0,95.443399
129,第101节龙身前把手,-3.486354,8.49048,1.0,104.853727
129,第151节龙身前把手,9.191344,-3.768927,1.0,113.486477
129,第201节龙身前把手,-5.615177,-9.033172,1.0,121.50748
129,龙尾后把手,7.69295,7.765422,1.0,124.87362
130,龙头前把手,-6.957276,-2.505692,1.0,84.47731
130,第1节龙身前把手,-7.422526,0.298258,1.0,84.863163
130,第51节龙身前把手,3.9633,-7.342855,1.0,95.323637
130,第101节龙身前把手,-4.384757,8.052438,1.0,104.744724
130,第151节龙身前把手,9.515233,-2.823279,1.0,113.385773
130,第201节龙身前把手,-4.738355,-9.513219,1.0,121.413428
130,龙尾后把手,6.946004,8.429782,1.0,124.782105
131,龙头前把手,-6.545101,-3.415959,1.0,84.341979
131,第1节龙身前把手,-7.383594,-0.700228,1.0,84.728449
131,第51节龙身前把手,4.807179,-6.80744,1.0,95.203724
131,第101节龙身前把手,-5.230139,7.519205,1.0,104.635607
131,第151节龙身前把手,9.742359,-1.849848,1.0,113.284979
131,第201节龙身前把手,-3.820308,-9.90876,1.0,121.319304
131,龙尾后把手,6.141447,9.023068,1.0,124.690523
132,龙头前把手,-6.013776,-4.262224,1.0,84.206432
132,第1节龙身前把手,-7.210789,-1.684413,1.0,84.59352
132,第51节龙身前把手,5.580892,-6.174852,1.0,95.08366
132,第101节龙身前把手,-6.012381,6.897028,1.0,104.526376
132,第151节龙身前把手,9.87033,-0.858498,1.0,113.184095
132,第201节龙身前把手,-2.869138,-10.216225,1.0,121.225106
132,龙尾后把手,5.285983,9.540254,1.0,124.598874
133,龙头前把手,-5.372871,-5.028843,1.0,84.070666
133,第1节龙身前把手,-6.907042,-2.636367,1.0,84.458376
133,第51节龙身前把手,6.2732,-5.454085,1.0,94.963444
133,第101节龙身前把手,-6.722088,6.193238,1.0,104.417031
133,第151节龙身前把手,9.897756,0.140701,1.0,113.083121
133,第201节龙身前把手,-1.893255,-10.43282,1.0,121.130835
133,龙尾后把手,4.386758,9.976941,1.0,124.507157
134,龙头前把手,-4.634017,-5.701564,1.0,83.93468
134,第1节龙身前把手,-6.477692,-3.53866,1.0,84.323016
134,第51节龙身前把手,6.874001,-4.655441,1.0,94.843076
134,第101节龙身前把手,-7.3507,5.416162,1.0,104.307572
134,第151节龙身前把手,9.824268,1.13757,1.0,112.982057
134,第201节龙身前把手,-0.901313,-10.556549,1.0,121.03649
134,龙尾后把手,3.451305,10.329396,1.0,124.415372
135,龙头前把手,-3.810713,-6.267803,1.0,83.798474
135,第1节龙身前把手,-5.930402,-4.374687,1.0,84.187438
135,第51节龙身前把手,7.374477,-3.79039,1.0,94.722555
135,第101节龙身前把手,-7.890605,4.57503,1.0,104.197997
135,第151节龙身前把手,9.650526,2.121929,1.0,112.880903
135,第201节龙身前把手,0.097875,-10.586238,1.0,120.942072
135,龙尾后把手,2.487474,10.59459,1.0,124.32352
136,龙头前把手,-2.918092,-6.716887,1.0,83.662045
136,第1节龙身前把手,-5.275038,-5.128983,1.0,84.051641
136,第51节龙身前把手,7.767234,-2.871407,1.0,94.60188
136,第101节龙身前把手,-8.335228,3.679872,1.0,104.088307
136,第151节龙身前把手,9.378219,3.083695,1.0,112.779657
136,第201节龙身前把手,1.095407,-10.521551,1.0,120.84758
136,龙尾后把手,1.503376,10.770221,1.0,124.2316
137,龙头前把手,-1.972647,-7.040272,1.0,83.525395
137,第1节龙身前把手,-4.523508,-5.787513,1.0,83.915624
137,第51节龙身前把手,8.046418,-1.911803,1.0,94.481051
137,第101节龙身前把手,-8.679122,2.741398,1.0,103.978502
137,第151节龙身前把手,9.01005,4.012994,1.0,112.678321
137,第201节龙身前把手,2.082379,-10.362991,1.0,120.753014
137,龙尾后把手,0.507308,10.85474,1.0,124.139612
138,龙头前把手,-0.991939,-7.23172,1.0,83.38852
138,第1节龙身前把手,-3.689555,-6.337946,1.0,83.779387
138,第51节龙身前把手,8.207811,-0.925531,1.0,94.360068
138,第101节龙身前把手,-8.918035,1.770876,1.0,103.86858
138,第151节龙身前把手,8.549711,4.900254,1.0,112.576894
138,第201节龙身前把手,3.049958,-10.111903,1.0,120.658374
138,龙尾后把手,-0.492312,10.847364,1.0,124.047556
139,龙头前把手,0.005723,-7.287429,1.0,83.25142
139,第1节龙身前把手,-2.788518,-6.769896,1.0,83.642928
139,第51节龙身前把手,8.248902,0.073012,1.0,94.238929
139,第101节龙身前把手,-9.048972,0.779994,1.0,103.758542
139,第151节龙身前把手,8.001855,5.736314,1.0,112.475375
139,第201节龙身前把手,3.989464,-9.770463,1.0,120.56366
139,龙尾后把手,-1.487016,10.748088,1.0,123.955431
140,龙头前把手,1.001625,-7.206132,1.0,83.114094
140,第1节龙身前把手,-1.837058,-7.075131,1.0,83.506246
140,第51节龙身前把手,8.168934,1.069195,1.0,94.117634
140,第101节龙身前把手,-9.070234,-0.219274,1.0,103.648387
140,第151节龙身前把手,7.372049,6.512512,1.0,112.373764
140,第201节龙身前把手,4.892448,-9.341662,1.0,120.468871
140,龙尾后把手,-2.468362,10.557686,1.0,123.863238
141,龙头前把手,1.97699,-6.989138,1.0,82.976541
141,第1节龙身前把手,-0.852862,-7.247747,1.0,83.369339
141,第51节龙身前把手,7.968928,2.048362,1.0,93.996183
141,第101节龙身前把手,-8.981447,-1.214816,1.0,103.538115
141,第151节龙身前把手,6.666719,7.220783,1.0,112.272062
141,第201节龙身前把手,5.750772,-8.829284,1.0,120.374008
141,龙尾后把手,-3.427999,10.277709,1.0,123.770976
142,龙头前把手,2.913339,-6.640327,1.0,82.838759
142,第1节龙身前把手,0.145686,-7.284293,1.0,83.232208
142,第51节龙身前把手,7.651679,2.996054,1.0,93.874574
142,第101节龙身前把手,-8.783573,-2.194525,1.0,103.427725
142,第151节龙身前把手,5.893092,7.853742,1.0,112.170267
142,第201节龙身前把手,6.556677,-8.237874,1.0,120.27907
142,龙尾后把手,-4.357745,9.910473,1.0,123.678645
143,龙头前把手,3.79284,-6.1661,1.0,82.700748
143,第1节龙身前把手,1.13984,-7.183861,1.0,83.09485
143,第51节龙身前把手,7.221727,3.898222,1.0,93.752808
143,第101节龙身前把手,-8.478908,-3.146451,1.0,103.317218
143,第151节龙身前把手,5.059119,8.404763,1.0,112.06838
143,第201节龙身前把手,7.302859,-7.572698,1.0,120.184057
143,龙尾后把手,-5.249653,9.459043,1.0,123.586245
144,龙头前把手,4.598655,-5.575279,1.0,82.562507
144,第1节龙身前把手,2.110844,-6.94812,1.0,82.957265
144,第51节龙身前把手,6.685299,4.741434,1.0,93.630884
144,第101节龙身前把手,-8.071058,-4.058941,1.0,103.206592
144,第151节龙身前把手,4.173401,8.868054,1.0,111.9664
144,第201节龙身前把手,7.982539,-6.839702,1.0,120.088968
144,龙尾后把手,-6.096081,8.92721,1.0,123.493777
145,龙头前把手,5.31527,-4.878956,1.0,82.424033
145,第1节龙身前把手,3.040288,-6.581308,1.0,82.819452
145,第51节龙身前把手,6.050228,5.513084,1.0,93.508801
145,第101节龙身前把手,-7.564902,-4.92079,1.0,103.095848
145,第151节龙身前把手,3.245102,9.238718,1.0,111.864327
145,第201节龙身前把手,8.589517,-6.045459,1.0,119.993805
145,龙尾后把手,-6.889761,8.31946,1.0,123.401238
146,龙头前把手,5.928802,-4.090301,1.0,82.285327
146,第1节龙身前把手,3.91046,-6.090174,1.0,82.681408
146,第51节龙身前把手,5.325849,6.201582,1.0,93.386558
146,第101节龙身前把手,-6.966541,-5.721378,1.0,102.984984
146,第151节龙身前把手,2.283851,9.512811,1.0,111.762161
146,第201节龙身前把手,9.118243,-5.197111,1.0,119.898566
146,龙尾后把手,-7.623856,7.640941,1.0,123.308631
147,龙头前把手,6.427279,-3.224326,1.0,82.146386
147,第1节龙身前把手,4.704688,-5.483865,1.0,82.543134
147,第51节龙身前把手,4.522867,6.796537,1.0,93.264154
147,第101节龙身前把手,-6.283229,-6.450801,1.0,102.874001
147,第151节龙身前把手,1.299649,9.687383,1.0,111.659902
147,第201节龙身前把手,9.563858,-4.302309,1.0,119.803251
147,龙尾后把手,-8.292029,6.897416,1.0,123.215954
148,龙头前把手,6.800891,-2.297611,1.0,82.00721
148,第1节龙身前把手,5.407666,-4.773778,1.0,82.404628
148,第51节龙身前把手,3.653204,7.288914,1.0,93.14159
148,第101节龙身前把手,-5.523288,-7.100002,1.0,102.762898
148,第151节龙身前把手,0.302765,9.76052,1.0,111.557549
148,第201节龙身前把手,9.92225,-3.369144,1.0,119.70786
148,龙尾后把手,-8.888492,6.095222,1.0,123.123207
149,龙头前把手,7.042195,-1.327996,1.0,81.867797
149,第1节龙身前把手,6.005763,-3.973355,1.0,82.265889
149,第51节龙身前把手,2.729834,7.671188,1.0,93.018865
149,第101节龙身前把手,-4.696014,-7.660882,1.0,102.651675
149,第151节龙身前把手,-0.696373,9.731362,1.0,111.455101
149,第201节龙身前把手,10.190089,-2.406075,1.0,119.612393
149,龙尾后把手,-9.408062,5.241214,1.0,123.03039
150,龙头前把手,7.146279,-0.334245,1.0,81.728147
150,第1节龙身前把手,6.487298,-3.097847,1.0,82.126915
150,第51节龙身前把手,1.766588,7.937457,1.0,92.895977
150,第101节龙身前把手,-3.811566,-8.126412,1.0,102.540331
150,第151节龙身前把手,-1.687281,9.600123,1.0,111.35256
150,第201节龙身前把手,10.364863,-1.421853,1.0,119.51685
150,龙尾后把手,-9.846206,4.342709,1.0,122.937503
151,龙头前把手,7.110883,0.664313,1.0,81.588257
151,第1节龙身前把手,6.842778,-2.164027,1.0,81.987706
151,第51节龙身前把手,0.777955,8.08355,1.0,92.772927
151,第101节龙身前把手,-2.880842,-8.490718,1.0,102.428866
151,第151节龙身前把手,-2.659538,9.368088,1.0,111.249924
151,第201节龙身前把手,10.444903,-0.425443,1.0,119.42123
151,龙尾后把手,-10.199083,3.407424,1.0,122.844546
152,龙头前把手,6.936462,1.648153,1.0,81.448128
152,第1节龙身前把手,7.065107,-1.189886,1.0,81.848261
152,第51节龙身前把手,-0.221135,8.107098,1.0,92.649713
152,第101节龙身前把手,-1.915354,-8.749166,1.0,102.31728
152,第151节龙身前把手,-3.602885,9.037609,1.0,111.147193
152,第201节龙身前把手,10.4294,0.574055,1.0,119.325534
152,龙尾后把手,-10.46358,2.443412,1.0,122.751518
153,龙头前把手,6.626202,2.597941,1.0,81.307757
153,第1节龙身前把手,7.149739,-0.19429,1.0,81.708577
153,第51节龙身前把手,-1.215533,8.007581,1.0,92.526336
153,第101节龙身前把手,-0.927081,-8.898423,1.0,102.205572
153,第151节龙身前把手,-4.507344,8.612082,1.0,111.044367
153,第201节龙身前把手,10.318422,1.567493,1.0,119.229761
153,龙尾后把手,-10.637342,1.458991,1.0,122.65842
154,龙头前把手,6.185982,3.494913,1.0,81.167143
154,第1节龙身前把手,7.094789,0.803382,1.0,81.568654
154,第51节龙身前把手,-2.190103,7.786351,1.0,92.402793
154,第101节龙身前把手,0.071671,-8.936511,1.0,102.093741
154,第151节龙身前把手,-5.363317,8.095916,1.0,110.941446
154,第201节龙身前把手,10.112909,2.545757,1.0,119.133911
154,龙尾后把手,-10.718795,0.462676,1.0,122.565252
155,龙头前把手,5.624279,4.321252,1.0,81.026285
155,第1节龙身前把手,6.901097,1.78361,1.0,81.42849
155,第51节龙身前把手,-3.129948,7.446622,1.0,92.279085
155,第101节龙身前把手,1.06843,-8.86283,1.0,101.981788
155,第151节龙身前把手,-6.161696,7.494496,1.0,110.83843
155,第201节龙身前把手,9.814673,3.499847,1.0,119.037984
155,龙尾后把手,-10.707162,-0.536894,1.0,122.472012
156,龙头前把手,4.952022,5.06045,1.0,80.885182
156,第1节龙身前把手,6.572228,2.727116,1.0,81.288085
156,第51节龙身前把手,-4.020645,6.993433,1.0,92.155211
156,第101节龙身前把手,2.050702,-8.678183,1.0,101.869712
156,第151节龙身前把手,-6.893957,6.814122,1.0,110.735317
156,第201节龙身前把手,9.426384,4.420968,1.0,118.94198
156,龙尾后把手,-10.602473,-1.531034,1.0,122.378701
157,龙头前把手,4.1824,5.697644,1.0,80.743832
157,第1节龙身前把手,6.114432,3.615246,1.0,81.147438
157,第51节龙身前把手,-4.848466,6.433584,1.0,92.031171
157,第101节龙身前把手,3.006138,-8.384766,1.0,101.757513
157,第151节龙身前把手,-7.552255,6.061954,1.0,110.632109
157,第201节龙身前把手,8.951547,5.300605,1.0,118.845898
157,龙尾后把手,-10.40557,-2.511086,1.0,122.285319
158,龙头前把手,3.330612,6.219935,1.0,80.602235
158,第1节龙身前把手,5.53654,4.430345,1.0,81.006545
158,第51节龙身前把手,-5.600595,5.775544,1.0,91.906962
158,第101节龙身前把手,3.922684,-7.986154,1.0,101.64519
158,第151节龙身前把手,-8.12951,5.245935,1.0,110.528804
158,第201节龙身前把手,8.394475,6.130605,1.0,118.749738
158,龙尾后把手,-10.118099,-3.468495,1.0,122.191866
159,龙头前把手,2.413586,6.616654,1.0,80.460388
159,第1节龙身前把手,4.849809,5.156115,1.0,80.865408
159,第51节龙身前把手,-6.265331,5.029328,1.0,91.782586
159,第101节龙身前把手,4.788738,-7.487258,1.0,101.532742
159,第151节龙身前把手,-8.61949,4.374713,1.0,110.425402
159,第201节龙身前把手,7.760253,6.903257,1.0,118.6535
159,龙尾后把手,-9.7425,-4.394885,1.0,122.098342
160,龙头前把手,1.449648,6.879605,1.0,80.318291
160,第1节龙身前把手,4.067726,5.777951,1.0,80.724024
160,第51节龙身前把手,-6.832277,4.206358,1.0,91.658042
160,第101节龙身前把手,5.593297,-6.894274,1.0,101.42017
160,第151节龙身前把手,-9.016874,3.457547,1.0,110.321904
160,第201节龙身前把手,7.054689,7.611358,1.0,118.557185
160,龙尾后把手,-9.281991,-5.282129,1.0,122.004745
161,龙头前把手,0.458172,7.003247,1.0,80.175942
161,第1节龙身前把手,3.20575,6.28325,1.0,80.582391
161,第51节龙身前把手,-7.29251,3.31929,1.0,91.533327
161,第101节龙身前把手,6.326099,-6.214611,1.0,101.307473
161,第151节龙身前把手,-9.317322,2.504217,1.0,110.218308
161,第201节龙身前把手,6.284271,8.24829,1.0,118.460791
161,龙尾后把手,-8.740542,-6.122427,1.0,121.911077
162,龙头前把手,-0.54081,6.984831,1.0,80.03334
162,第1节龙身前把手,2.281025,6.661676,1.0,80.44051
162,第51节龙身前把手,-7.638731,2.38183,1.0,91.408443
162,第101节龙身前把手,6.977763,-5.456802,1.0,101.194651
162,第151节龙身前把手,-9.517518,1.524919,1.0,110.114615
162,第201节龙身前把手,5.456103,8.808077,1.0,118.364318
162,龙尾后把手,-8.122839,-6.908373,1.0,121.817336
163,龙头前把手,-1.527009,6.82448,1.0,79.890484
163,第1节龙身前把手,1.312047,6.905395,1.0,80.298378
163,第51节龙身前把手,-7.865388,1.408524,1.0,91.283387
163,第101节龙身前把手,7.539904,-4.630404,1.0,101.081702
163,第151节龙身前把手,-9.615217,0.530154,1.0,110.010824
163,第201节龙身前把手,4.577844,9.285449,1.0,118.267767
163,龙尾后把手,-7.43425,-7.633019,1.0,121.723524
164,龙头前把手,-2.480284,6.525214,1.0,79.747372
164,第1节龙身前把手,0.318303,7.009249,1.0,80.155993
164,第51节龙身前把手,-7.968775,0.41454,1.0,91.158161
164,第101节龙身前把手,8.005256,-3.74588,1.0,100.968627
164,第151节龙身前把手,-9.609271,-0.469379,1.0,109.906935
164,第201节龙身前把手,3.657639,9.675889,1.0,118.171136
164,龙尾后把手,-6.680781,-8.289943,1.0,121.629639
165,龙头前把手,-3.381063,6.092912,1.0,79.604002
165,第1节龙身前把手,-0.680112,6.970888,1.0,80.013356
165,第51节龙身前把手,-7.947102,-0.58457,1.0,91.032762
165,第101节龙身前把手,8.367761,-2.814471,1.0,100.855425
165,第151节龙身前把手,-9.499645,-1.462899,1.0,109.802948
165,第201节龙身前把手,2.704043,9.975683,1.0,118.074427
165,龙尾后把手,-5.86902,-8.873304,1.0,121.535682
166,龙头前把手,-4.210747,5.536219,1.0,79.460374
166,第1节龙身前把手,-1.662905,6.790841,1.0,79.870464
166,第51节龙身前把手,-7.80054,-1.573107,1.0,90.90719
166,第101节龙身前把手,8.622662,-1.848057,1.0,100.742096
166,第151节龙身前把手,-9.287429,-2.439659,1.0,109.698862
166,第201节龙身前把手,1.725946,10.181951,1.0,117.977639
166,龙尾后把手,-5.006089,-9.377896,1.0,121.441652
167,龙头前把手,-4.9521,4.866391,1.0,79.316485
167,第1节龙身前把手,-2.609991,6.472531,1.0,79.727315
167,第51节龙身前把手,-7.531228,-2.535476,1.0,90.781444
167,第101节龙身前把手,8.766565,-0.859008,1.0,100.62864
167,第151节龙身前把手,-8.974823,-3.389066,1.0,109.594678
167,第201节龙身前把手,0.73249,10.292688,1.0,117.880771
167,龙尾后把手,-4.099576,-9.799198,1.0,121.347549
168,龙头前把手,-5.589624,4.097084,1.0,79.172336
168,第1节龙身前把手,-3.501909,6.022233,1.0,79.58391
168,第51节龙身前把手,-7.143253,-3.456429,1.0,90.655524
168,第101节龙身前把手,8.797494,0.139976,1.0,100.515055
168,第151节龙身前把手,-8.565124,-4.30079,1.0,109.490394
168,第201节龙身前把手,-0.267019,10.306774,1.0,117.783823
168,龙尾后把手,-3.157472,-10.133415,1.0,121.253373
169,龙头前把手,-6.109891,3.244098,1.0,79.027923
169,第1节龙身前把手,-4.320228,5.448966,1.0,79.440245
169,第51节龙身前把手,-6.642602,-4.321313,1.0,90.529429
169,第101节龙身前把手,8.714923,1.136021,1.0,100.401342
169,第151节龙身前把手,-8.062696,-5.164884,1.0,109.386011
169,第201节龙身前把手,-1.263194,10.224,1.0,117.686796
169,龙尾后把手,-2.188104,-10.377518,1.0,121.159124
170,龙头前把手,-6.501844,2.325061,1.0,78.883246
170,第1节龙身前把手,-5.047935,4.764336,1.0,79.29632
170,第51节龙身前把手,-6.037076,-5.116303,1.0,90.403158
170,第101节龙身前把手,8.519793,2.116247,1.0,100.2875
170,第151节龙身前把手,-7.472922,-5.971889,1.0,109.281528
170,第201节龙身前把手,-2.246655,10.045064,1.0,117.589688
170,龙尾后把手,-1.20006,-10.529267,1.0,121.064801
171,龙头前把手,-6.75705,1.35908,1.0,78.738303
171,第1节龙身前把手,-5.6698,3.982318,1.0,79.152134
171,第51节龙身前把手,-5.336181,-5.828633,1.0,90.27671
171,第101节龙身前把手,8.214503,3.067938,1.0,100.173529
171,第151节龙身前把手,-6.802157,-6.712944,1.0,109.176946
171,第201节龙身前把手,-3.208121,9.771574,1.0,117.4925
171,龙尾后把手,-0.202114,-10.587242,1.0,120.970405
172,龙头前把手,-6.869902,0.366352,1.0,78.593093
172,第1节龙身前把手,-6.172711,3.118986,1.0,79.007684
172,第51节龙身前把手,-4.550986,-6.446802,1.0,90.150085
172,第101节龙身前把手,7.802894,3.978704,1.0,100.059428
172,第151节龙身前把手,-6.057658,-7.379883,1.0,109.072263
172,第201节龙身前把手,-4.138494,9.406036,1.0,117.395232
172,龙尾后把手,0.796852,-10.550853,1.0,120.875935
173,龙头前把手,-6.837761,-0.632249,1.0,78.447614
173,第1节龙身前把手,-6.545964,2.192197,1.0,78.86297
173,第51节龙身前把手,-3.693959,-6.960772,1.0,90.023282
173,第101节龙身前把手,7.290203,4.836644,1.0,99.945197
173,第151节龙身前把手,-5.24751,-7.965329,1.0,108.967479
173,第201节龙身前把手,-5.028947,8.95183,1.0,117.297883
173,龙尾后把手,1.787924,-10.420352,1.0,120.781392
174,龙头前把手,-6.661041,-1.61561,1.0,78.301865
174,第1节龙身前把手,-6.781512,1.221236,1.0,78.71799
174,第51节龙身前把手,-2.778773,-7.362135,1.0,89.8963
174,第101节龙身前把手,6.683002,5.630506,1.0,99.830834
174,第151节龙身前把手,-4.380545,-8.462777,1.0,108.862595
174,第201节龙身前把手,-5.871012,8.413188,1.0,117.200453
174,龙尾后把手,2.762241,-10.196831,1.0,120.686774
175,龙头前把手,-6.343227,-2.562826,1.0,78.155844
175,第1节龙身前把手,-6.874154,0.226419,1.0,78.572742
175,第51节龙身前把手,-1.8201,-7.644265,1.0,89.769138
175,第101节龙身前把手,5.989124,6.349839,1.0,99.716341
175,第151节龙身前把手,-3.466242,-8.866672,1.0,108.757609
175,第201节龙身前把手,-6.656657,7.79515,1.0,117.102943
175,龙尾后把手,3.711068,-9.882219,1.0,120.592082
176,龙头前把手,-5.890831,-3.453644,1.0,78.00955
176,第1节龙身前把手,-6.821677,-0.771319,1.0,78.427226
176,第51节龙身前把手,-0.833372,-7.802435,1.0,89.641796
176,第101节龙身前把手,5.217561,6.985131,1.0,99.601716
176,第151节龙身前把手,-2.51463,-9.172474,1.0,108.652522
176,第201节龙身前把手,-7.378366,7.103527,1.0,117.005351
176,龙尾后把手,4.625879,-9.479265,1.0,120.497316
177,龙头前把手,-5.313282,-4.268903,1.0,77.862981
177,第1节龙身前把手,-6.624923,-1.750869,1.0,78.281439
177,第51节龙身前把手,0.165455,-7.833904,1.0,89.514273
177,第101节龙身前把手,4.378359,7.527942,1.0,99.48696
177,第151节龙身前把手,-1.53618,-9.376712,1.0,108.547333
177,第201节龙身前把手,-8.029214,6.344843,1.0,116.907677
177,龙尾后把手,5.498434,-8.991517,1.0,120.402475
178,龙头前把手,-4.622745,-4.990958,1.0,77.716136
178,第1节龙身前把手,-6.287808,-2.691388,1.0,78.13538
178,第51节龙身前把手,1.160161,-7.737984,1.0,89.386569
178,第101节龙身前把手,3.482489,7.971019,1.0,99.37207
178,第151节龙身前把手,-0.541688,-9.47703,1.0,108.442042
178,第201节龙身前把手,-8.602936,5.526279,1.0,116.809922
178,龙尾后把手,6.320853,-8.423295,1.0,120.307559
179,龙头前把手,-3.833894,-5.604073,1.0,77.569013
179,第1节龙身前把手,-5.817258,-3.57275,1.0,77.989047
179,第51节龙身前把手,2.134525,-7.516057,1.0,89.258681
179,第101节龙身前把手,2.541707,8.308402,1.0,99.257048
179,第151节龙身前把手,0.457837,-9.472214,1.0,108.336649
179,第201节龙身前把手,-9.093984,4.655604,1.0,116.712085
179,龙尾后把手,7.08569,-7.779655,1.0,120.212569
180,龙头前把手,-2.963609,-6.09478,1.0,77.42161
180,第1节龙身前把手,-5.223098,-4.375983,1.0,77.84244
180,第51节龙身前把手,3.072589,-7.171572,1.0,89.13061
180,第101节龙身前把手,1.568404,8.535506,1.0,99.141892
180,第151节龙身前把手,1.451303,-9.362217,1.0,108.231154
180,第201节龙身前把手,-9.497591,3.741109,1.0,116.614166
180,龙尾后把手,7.785998,-7.066342,1.0,120.117503
181,龙头前把手,-2.030635,-6.452192,1.0,77.273926
181,第1节龙身前把手,-4.517861,-5.083686,1.0,77.695556
181,第51节龙身前把手,3.958921,-6.710003,1.0,89.002354
181,第101节龙身前把手,0.575445,8.649194,1.0,99.026602
181,第151节龙身前把手,2.427648,-9.148161,1.0,108.125555
181,第201节龙身前把手,-9.809815,2.791522,1.0,116.516164
181,龙尾后把手,8.415401,-6.289748,1.0,120.022362
182,龙头前把手,-1.055193,-6.668267,1.0,77.12596
182,第1节龙身前把手,-3.716546,-5.680419,1.0,77.548393
182,第51节龙身前把手,4.778872,-6.138772,1.0,88.873914
182,第101节龙身前把手,-0.423999,8.647824,1.0,98.911178
182,第151节龙身前把手,3.375973,-8.832331,1.0,108.019853
182,第201节龙身前把手,-10.027582,1.815931,1.0,116.41808
182,龙尾后把手,8.968145,-5.45685,1.0,119.927145
183,龙头前把手,-0.058545,-6.738006,1.0,76.977709
183,第1节龙身前把手,-2.836317,-6.153058,1.0,77.400951
183,第51节龙身前把手,5.518827,-5.467141,1.0,88.745288
183,第101节龙身前把手,-1.416624,8.53128,1.0,98.795619
183,第151节龙身前把手,4.285658,-8.418155,1.0,107.914048
183,第201节龙身前把手,-10.148717,0.8237,1.0,116.319914
183,龙尾后把手,9.43916,-4.575154,1.0,119.831853
184,龙头前把手,0.937454,-6.659601,1.0,76.829172
184,第1节龙身前把手,-1.896152,-6.491099,1.0,77.253228
184,第51节龙身前把手,6.166433,-4.706073,1.0,88.616475
184,第101节龙身前把手,-2.389172,8.300986,1.0,98.679925
184,第151节龙身前把手,5.146483,-7.910174,1.0,107.808139
184,第201节龙身前把手,-10.171973,-0.175627,1.0,116.221664
184,龙尾后把手,9.824105,-3.652625,1.0,119.736485
185,龙头前把手,1.910841,-6.434495,1.0,76.680347
185,第1节龙身前把手,-0.916443,-6.686915,1.0,77.105222
185,第51节龙身前把手,6.710816,-3.868063,1.0,88.487474
185,第101节龙身前把手,-3.328606,7.959889,1.0,98.564095
185,第151节龙身前把手,5.948749,-7.313991,1.0,107.702125
185,第201节龙身前把手,-10.097042,-1.172412,1.0,116.123331
185,龙尾后把手,10.119411,-2.69762,1.0,119.641041
186,龙头前把手,2.840025,-6.067392,1.0,76.531233
186,第1节龙身前把手,0.081437,-6.735949,1.0,76.956931
186,第51节龙身前把手,7.142771,-2.966939,1.0,88.358286
186,第101节龙身前把手,-4.222286,7.512435,1.0,98.448129
186,第151节龙身前把手,6.683383,-6.636219,1.0,107.596008
186,第201节龙身前把手,-9.924567,-2.157016,1.0,116.024915
186,龙尾后把手,10.322319,-1.71881,1.0,119.545521
187,龙头前把手,3.704272,-5.566175,1.0,76.381828
187,第1节龙身前把手,1.075589,-6.636844,1.0,76.808354
187,第51节龙身前把手,7.454929,-2.017643,1.0,88.228908
187,第101节龙身前把手,-5.058146,6.964516,1.0,98.332026
187,第151节龙身前把手,7.342049,-5.884409,1.0,107.489785
187,第201节龙身前把手,-9.656135,-3.119895,1.0,115.926416
187,龙尾后把手,10.430903,-0.725106,1.0,119.449924
188,龙头前把手,4.484174,-4.941767,1.0,76.23213
188,第1节龙身前把手,2.044074,-6.391502,1.0,76.659488
188,第51节龙身前把手,7.641892,-1.035988,1.0,88.09934
188,第101节龙身前把手,-5.824853,6.323397,1.0,98.215786
188,第151节龙身前把手,7.917242,-5.066968,1.0,107.383457
188,第201节龙身前把手,-9.294268,-4.051691,1.0,115.827833
188,龙尾后把手,10.444096,0.274426,1.0,119.354251
189,龙头前把手,5.162101,-4.207913,1.0,76.082138
189,第1节龙身前把手,2.965389,-6.005077,1.0,76.510334
189,第51节龙身前把手,7.700341,-0.0384,1.0,87.969581
189,第101节龙身前把手,-6.511971,5.597627,1.0,98.099408
189,第151节龙身前把手,8.40238,-4.19307,1.0,107.277024
189,第201节龙身前把手,-8.842404,-4.943323,1.0,115.729165
189,龙尾后把手,10.361701,1.270642,1.0,119.258501
190,龙头前把手,5.72261,-3.380902,1.0,75.931849
190,第1节龙身前把手,3.81896,-5.485888,1.0,76.360888
190,第51节龙身前把手,7.629104,0.958354,1.0,87.839631
190,第101节龙身前把手,-7.110102,4.796935,1.0,97.982892
190,第151节龙身前把手,8.791879,-3.272556,1.0,107.170486
190,第201节龙身前把手,-8.304865,-5.786079,1.0,115.630414
190,龙尾后把手,10.184398,2.25441,1.0,119.162675
191,龙头前把手,6.152819,-2.479219,1.0,75.781262
