date,brand,config,power,drive,color,model_id,global_sequence,date_position,shift,shift_position,brand_block,paint_line
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1479,99,白班,99,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1480,100,白班,100,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1481,101,白班,101,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1482,102,白班,102,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1483,103,白班,103,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1484,104,白班,104,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1485,105,白班,105,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1486,106,白班,106,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1487,107,白班,107,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1488,108,白班,108,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1489,109,白班,109,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1490,110,白班,110,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1491,111,白班,111,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1492,112,白班,112,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1493,113,白班,113,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1494,114,白班,114,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1495,115,白班,115,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1496,116,白班,116,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1497,117,白班,117,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1498,118,白班,118,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1499,119,白班,119,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1500,120,白班,120,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1501,121,白班,121,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1502,122,白班,122,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1503,123,白班,123,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1504,124,白班,124,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1505,125,白班,125,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1506,126,白班,126,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1507,127,白班,127,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1508,128,白班,128,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1509,129,白班,129,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1510,130,白班,130,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1511,131,白班,131,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1512,132,白班,132,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1513,133,白班,133,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1514,134,白班,134,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1515,135,白班,135,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1516,136,白班,136,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1517,137,白班,137,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1518,138,白班,138,A1,C2
2018-09-20,A1,B1,汽油,四驱,黑,A1-B1-汽油-四驱-黑,1519,139,白班,139,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1520,140,白班,140,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1521,141,白班,141,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1522,142,白班,142,A1,C2
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1523,143,白班,143,A1,C2
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1524,144,白班,144,A1,C2
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1525,145,白班,145,A1,C2
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1526,146,白班,146,A1,C2
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1527,147,白班,147,A1,C2
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1528,148,白班,148,A1,C2
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1529,149,白班,149,A1,C2
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1530,150,白班,150,A1,C2
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1531,151,白班,151,A1,C2
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1532,152,白班,152,A1,C2
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1533,153,白班,153,A1,C2
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1534,154,白班,154,A1,C2
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1535,155,白班,155,A1,C2
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1536,156,白班,156,A1,C2
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1537,157,白班,157,A1,C2
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1538,158,白班,158,A1,C2
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1539,159,白班,159,A1,C2
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1540,160,白班,160,A1,C2
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1541,161,白班,161,A1,C2
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1542,162,白班,162,A1,C2
2018-09-20,A1,B1,汽油,四驱,银,A1-B1-汽油-四驱-银,1543,163,白班,163,A1,C1
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1544,164,白班,164,A1,C2
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1545,165,白班,165,A1,C2
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1546,166,白班,166,A1,C2
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1547,167,白班,167,A1,C2
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1548,168,白班,168,A1,C2
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1549,169,白班,169,A1,C2
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1550,170,白班,170,A1,C2
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1551,171,白班,171,A1,C2
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1552,172,白班,172,A1,C2
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1553,173,白班,173,A1,C2
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1554,174,白班,174,A1,C2
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1555,175,白班,175,A1,C2
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1556,176,白班,176,A1,C2
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1557,177,白班,177,A1,C2
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1558,178,白班,178,A1,C2
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1559,179,白班,179,A1,C2
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1560,180,白班,180,A1,C2
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1561,181,白班,181,A1,C2
2018-09-20,A1,B2,汽油,四驱,黑,A1-B2-汽油-四驱-黑,1562,182,白班,182,A1,C2
2018-09-20,A1,B2,汽油,两驱,黑,A1-B2-汽油-两驱-黑,1563,183,白班,183,A1,C2
2018-09-20,A1,B5,汽油,两驱,黑,A1-B5-汽油-两驱-黑,1564,184,白班,184,A1,C2
2018-09-20,A1,B5,汽油,四驱,黑,A1-B5-汽油-四驱-黑,1565,185,白班,185,A1,C2
2018-09-20,A1,B1,汽油,四驱,黑,A1-B1-汽油-四驱-黑,1566,186,白班,186,A1,C2
2018-09-20,A1,B1,汽油,四驱,黑,A1-B1-汽油-四驱-黑,1567,187,白班,187,A1,C2
2018-09-20,A1,B1,汽油,四驱,黑,A1-B1-汽油-四驱-黑,1568,188,白班,188,A1,C2
2018-09-20,A1,B1,汽油,四驱,黑,A1-B1-汽油-四驱-黑,1569,189,白班,189,A1,C2
2018-09-20,A1,B2,汽油,四驱,黑,A1-B2-汽油-四驱-黑,1570,190,白班,190,A1,C2
2018-09-20,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,1571,191,白班,191,A2,C2
2018-09-20,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,1572,192,白班,192,A2,C2
2018-09-20,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,1573,193,白班,193,A2,C2
2018-09-20,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,1574,194,白班,194,A2,C2
2018-09-20,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,1575,195,白班,195,A2,C2
2018-09-20,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,1576,196,白班,196,A2,C2
2018-09-20,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,1577,197,白班,197,A2,C2
2018-09-20,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,1578,198,白班,198,A2,C2
2018-09-20,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,1579,199,白班,199,A2,C2
2018-09-20,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,1580,200,白班,200,A2,C2
2018-09-20,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,1581,201,白班,201,A2,C2
2018-09-20,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,1582,202,白班,202,A2,C2
2018-09-20,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,1583,203,白班,203,A2,C2
2018-09-20,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,1584,204,白班,204,A2,C2
2018-09-20,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,1585,205,白班,205,A2,C2
2018-09-20,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,1586,206,白班,206,A2,C2
2018-09-20,A2,B1,柴油,两驱,黑,A2-B1-柴油-两驱-黑,1587,207,白班,207,A2,C2
2018-09-20,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,1588,208,白班,208,A2,C2
2018-09-20,A2,B1,汽油,两驱,黑,A2-B1-汽油-两驱-黑,1589,209,白班,209,A2,C2
2018-09-20,A2,B1,汽油,四驱,黑,A2-B1-汽油-四驱-黑,1590,210,白班,210,A2,C2
2018-09-20,A2,B4,汽油,两驱,黑,A2-B4-汽油-两驱-黑,1591,211,白班,211,A2,C2
2018-09-20,A2,B4,汽油,两驱,黑,A2-B4-汽油-两驱-黑,1592,212,白班,212,A2,C2
2018-09-20,A2,B4,汽油,两驱,黑,A2-B4-汽油-两驱-黑,1593,213,白班,213,A2,C2
2018-09-20,A2,B4,汽油,两驱,黑,A2-B4-汽油-两驱-黑,1594,214,白班,214,A2,C2
2018-09-20,A2,B4,汽油,两驱,黑,A2-B4-汽油-两驱-黑,1595,215,白班,215,A2,C2
2018-09-20,A2,B4,汽油,两驱,黑,A2-B4-汽油-两驱-黑,1596,216,白班,216,A2,C2
2018-09-20,A2,B4,汽油,两驱,黑,A2-B4-汽油-两驱-黑,1597,217,白班,217,A2,C2
2018-09-20,A2,B4,汽油,两驱,黑,A2-B4-汽油-两驱-黑,1598,218,白班,218,A2,C2
2018-09-20,A2,B4,汽油,两驱,黑,A2-B4-汽油-两驱-黑,1599,219,白班,219,A2,C2
2018-09-20,A2,B6,汽油,两驱,黑,A2-B6-汽油-两驱-黑,1600,220,白班,220,A2,C2
2018-09-20,A2,B6,汽油,两驱,黑,A2-B6-汽油-两驱-黑,1601,221,白班,221,A2,C2
2018-09-20,A2,B1,柴油,两驱,黑,A2-B1-柴油-两驱-黑,1602,222,白班,222,A2,C2
2018-09-20,A2,B5,汽油,两驱,黑,A2-B5-汽油-两驱-黑,1603,223,白班,223,A2,C2
2018-09-20,A2,B5,汽油,四驱,黑,A2-B5-汽油-四驱-黑,1604,224,白班,224,A2,C2
2018-09-20,A2,B4,汽油,两驱,棕,A2-B4-汽油-两驱-棕,1605,225,白班,225,A2,C1
2018-09-20,A2,B4,汽油,两驱,棕,A2-B4-汽油-两驱-棕,1606,226,白班,226,A2,C1
2018-09-20,A2,B4,汽油,两驱,棕,A2-B4-汽油-两驱-棕,1607,227,白班,227,A2,C1
2018-09-20,A2,B4,汽油,两驱,白,A2-B4-汽油-两驱-白,1608,228,白班,228,A2,C1
2018-09-20,A2,B4,汽油,两驱,白,A2-B4-汽油-两驱-白,1609,229,白班,229,A2,C1
2018-09-20,A2,B4,汽油,两驱,蓝,A2-B4-汽油-两驱-蓝,1610,230,白班,230,A2,C1
2018-09-20,A2,B1,汽油,两驱,蓝,A2-B1-汽油-两驱-蓝,1611,231,白班,231,A2,C1
2018-09-20,A2,B6,汽油,两驱,白,A2-B6-汽油-两驱-白,1612,232,白班,232,A2,C1
2018-09-20,A2,B6,汽油,两驱,棕,A2-B6-汽油-两驱-棕,1613,233,白班,233,A2,C1
2018-09-20,A2,B6,汽油,两驱,红,A2-B6-汽油-两驱-红,1614,234,白班,234,A2,C1
2018-09-20,A2,B1,汽油,两驱,红,A2-B1-汽油-两驱-红,1615,235,白班,235,A2,C1
2018-09-20,A2,B1,汽油,两驱,红,A2-B1-汽油-两驱-红,1616,236,白班,236,A2,C1
2018-09-20,A2,B1,汽油,两驱,金,A2-B1-汽油-两驱-金,1617,237,白班,237,A2,C2
2018-09-20,A2,B1,汽油,四驱,银,A2-B1-汽油-四驱-银,1618,238,白班,238,A2,C1
2018-09-20,A2,B4,汽油,两驱,银,A2-B4-汽油-两驱-银,1619,239,白班,239,A2,C1
2018-09-20,A2,B4,汽油,两驱,红,A2-B4-汽油-两驱-红,1620,240,白班,240,A2,C1
2018-09-20,A2,B4,汽油,两驱,金,A2-B4-汽油-两驱-金,1621,241,白班,241,A2,C2
2018-09-20,A2,B1,柴油,两驱,白,A2-B1-柴油-两驱-白,1622,242,白班,242,A2,C1
2018-09-20,A2,B1,汽油,四驱,白,A2-B1-汽油-四驱-白,1623,243,白班,243,A2,C1
2018-09-20,A2,B1,汽油,四驱,白,A2-B1-汽油-四驱-白,1624,244,白班,244,A2,C1
2018-09-20,A2,B1,汽油,四驱,白,A2-B1-汽油-四驱-白,1625,245,白班,245,A2,C1
2018-09-20,A2,B1,汽油,四驱,白,A2-B1-汽油-四驱-白,1626,246,白班,246,A2,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1627,247,晚班,1,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1628,248,晚班,2,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1629,249,晚班,3,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1630,250,晚班,4,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1631,251,晚班,5,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1632,252,晚班,6,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1633,253,晚班,7,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1634,254,晚班,8,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1635,255,晚班,9,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1636,256,晚班,10,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1637,257,晚班,11,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1638,258,晚班,12,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1639,259,晚班,13,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1640,260,晚班,14,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1641,261,晚班,15,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1642,262,晚班,16,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1643,263,晚班,17,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1644,264,晚班,18,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1645,265,晚班,19,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1646,266,晚班,20,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1647,267,晚班,21,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1648,268,晚班,22,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1649,269,晚班,23,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1650,270,晚班,24,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1651,271,晚班,25,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1652,272,晚班,26,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1653,273,晚班,27,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1654,274,晚班,28,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1655,275,晚班,29,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1656,276,晚班,30,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1657,277,晚班,31,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1658,278,晚班,32,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1659,279,晚班,33,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1660,280,晚班,34,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1661,281,晚班,35,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1662,282,晚班,36,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1663,283,晚班,37,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1664,284,晚班,38,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1665,285,晚班,39,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1666,286,晚班,40,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1667,287,晚班,41,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1668,288,晚班,42,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1669,289,晚班,43,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1670,290,晚班,44,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1671,291,晚班,45,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1672,292,晚班,46,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1673,293,晚班,47,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1674,294,晚班,48,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1675,295,晚班,49,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1676,296,晚班,50,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1677,297,晚班,51,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1678,298,晚班,52,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1679,299,晚班,53,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1680,300,晚班,54,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1681,301,晚班,55,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1682,302,晚班,56,A1,C1
2018-09-20,A1,B1,汽油,两驱,白,A1-B1-汽油-两驱-白,1683,303,晚班,57,A1,C1
2018-09-20,A1,B1,汽油,两驱,蓝,A1-B1-汽油-两驱-蓝,1684,304,晚班,58,A1,C1
2018-09-20,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,1685,305,晚班,59,A1,C1
2018-09-20,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,1686,306,晚班,60,A1,C1
2018-09-20,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,1687,307,晚班,61,A1,C1
2018-09-20,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,1688,308,晚班,62,A1,C1
2018-09-20,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,1689,309,晚班,63,A1,C1
2018-09-20,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,1690,310,晚班,64,A1,C1
2018-09-20,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,1691,311,晚班,65,A1,C1
2018-09-20,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,1692,312,晚班,66,A1,C1
2018-09-20,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,1693,313,晚班,67,A1,C1
2018-09-20,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,1694,314,晚班,68,A1,C1
2018-09-20,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,1695,315,晚班,69,A1,C1
2018-09-20,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,1696,316,晚班,70,A1,C1
2018-09-20,A1,B2,汽油,两驱,白,A1-B2-汽油-两驱-白,1697,317,晚班,71,A1,C1
2018-09-20,A1,B1,汽油,两驱,灰,A1-B1-汽油-两驱-灰,1698,318,晚班,72,A1,C2
2018-09-20,A1,B1,汽油,两驱,灰,A1-B1-汽油-两驱-灰,1699,319,晚班,73,A1,C2
2018-09-20,A1,B1,汽油,两驱,灰,A1-B1-汽油-两驱-灰,1700,320,晚班,74,A1,C2
2018-09-20,A1,B1,汽油,两驱,黄,A1-B1-汽油-两驱-黄,1701,321,晚班,75,A1,C1
2018-09-20,A1,B1,汽油,两驱,黄,A1-B1-汽油-两驱-黄,1702,322,晚班,76,A1,C1
2018-09-20,A1,B1,汽油,两驱,银,A1-B1-汽油-两驱-银,1703,323,晚班,77,A1,C1
2018-09-20,A1,B1,汽油,四驱,银,A1-B1-汽油-四驱-银,1704,324,晚班,78,A1,C1
2018-09-20,A1,B1,汽油,两驱,红,A1-B1-汽油-两驱-红,1705,325,晚班,79,A1,C1
2018-09-20,A1,B3,汽油,两驱,灰,A1-B3-汽油-两驱-灰,1706,326,晚班,80,A1,C2
2018-09-20,A1,B3,汽油,两驱,黑,A1-B3-汽油-两驱-黑,1707,327,晚班,81,A1,C1
2018-09-20,A1,B3,汽油,两驱,黑,A1-B3-汽油-两驱-黑,1708,328,晚班,82,A1,C1
2018-09-20,A1,B3,汽油,两驱,黑,A1-B3-汽油-两驱-黑,1709,329,晚班,83,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1710,330,晚班,84,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1711,331,晚班,85,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1712,332,晚班,86,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1713,333,晚班,87,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1714,334,晚班,88,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1715,335,晚班,89,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1716,336,晚班,90,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1717,337,晚班,91,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1718,338,晚班,92,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1719,339,晚班,93,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1720,340,晚班,94,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1721,341,晚班,95,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1722,342,晚班,96,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1723,343,晚班,97,A1,C1
2018-09-20,A1,B1,汽油,两驱,黑,A1-B1-汽油-两驱-黑,1724,344,晚班,98,A1,C1
