week,supplier_id,material,order_volume_m3,expected_supply_m3,expected_received_m3,product_equivalent_m3
24,S282,A,989.798965,994.55,994.55,1657.583333
24,S352,A,527.18789,525.6,525.6,876.0
24,S143,A,495.142814,433.45,433.45,722.416667
24,S266,A,23.750737,27.55,27.55,45.916667
24,S123,A,26.528139,28.0,28.0,46.666667
24,S348,A,628.094603,347.372745,347.372745,578.954575
24,S189,A,2.399833,2.453642,2.453642,4.089403
24,S307,A,488.095937,374.25,374.25,623.75
24,S395,A,296.835735,213.521959,213.521959,355.869932
24,S005,A,74.725408,79.0,79.0,131.666667
24,S007,A,28.595529,29.583333,29.583333,49.305555
24,S361,C,1512.567462,1488.2,1488.2,2066.944444
24,S268,C,539.041443,540.775,540.775,751.076389
24,S306,C,545.295073,547.1,547.1,759.861111
24,S194,C,425.162924,425.1,425.1,590.416667
24,S151,C,1110.458721,810.408333,810.408333,1125.567129
24,S356,C,786.928389,773.25,773.25,1073.958333
24,S247,C,238.576384,241.55,241.55,335.486111
24,S365,C,170.666639,173.4625,173.4625,240.920139
24,S294,C,78.373394,81.0,81.0,112.5
24,S284,C,189.645905,194.154167,194.154167,269.658565
24,S218,C,80.064204,84.1,84.1,116.805556
24,S244,C,87.150078,84.1,84.1,116.805556
24,S080,C,119.245193,121.5,121.5,168.75
24,S067,C,0.830128,1.062747,1.062747,1.476038
24,S314,C,12.910175,7.0,7.0,9.722222
24,S003,C,54.511915,50.155977,50.155977,69.661079
24,S213,C,0.764826,1.006135,1.006135,1.39741
24,S076,C,1.481481,2.0,2.0,2.777778
24,S374,C,965.407461,977.541667,977.541667,1357.69676
24,S037,C,260.434251,195.049628,195.049628,270.902261
24,S108,B,1131.020578,1003.958333,1003.958333,1521.148989
24,S340,B,832.879318,830.1,830.1,1257.727273
24,S131,B,685.542439,676.35,676.35,1024.772727
24,S140,B,2046.758476,1285.0,1285.0,1946.969697
24,S308,B,776.15851,570.825,570.825,864.886364
24,S330,B,720.750257,569.383333,569.383333,862.70202
24,S031,B,176.704701,179.55,179.55,272.045455
24,S346,B,105.262039,99.0,99.0,150.0
24,S040,B,134.833392,132.9375,132.9375,201.420455
24,S139,B,509.663699,435.439846,435.439846,659.757342
