time_s,time_min,skin_temperature_c
2285,38.083333,43.596992
2286,38.1,43.59764
2287,38.116667,43.598288
2288,38.133333,43.598934
2289,38.15,43.59958
2290,38.166667,43.600225
2291,38.183333,43.60087
2292,38.2,43.601514
2293,38.216667,43.602157
2294,38.233333,43.602799
2295,38.25,43.603441
2296,38.266667,43.604082
2297,38.283333,43.604722
2298,38.3,43.605362
2299,38.316667,43.606
2300,38.333333,43.606639
2301,38.35,43.607276
2302,38.366667,43.607913
2303,38.383333,43.608549
2304,38.4,43.609184
2305,38.416667,43.609819
2306,38.433333,43.610453
2307,38.45,43.611087
2308,38.466667,43.611719
2309,38.483333,43.612351
2310,38.5,43.612982
2311,38.516667,43.613613
2312,38.533333,43.614243
2313,38.55,43.614872
2314,38.566667,43.615501
2315,38.583333,43.616128
2316,38.6,43.616755
2317,38.616667,43.617382
2318,38.633333,43.618008
2319,38.65,43.618633
2320,38.666667,43.619257
2321,38.683333,43.619881
2322,38.7,43.620504
2323,38.716667,43.621126
2324,38.733333,43.621748
2325,38.75,43.622369
2326,38.766667,43.622989
2327,38.783333,43.623609
2328,38.8,43.624228
2329,38.816667,43.624846
2330,38.833333,43.625464
2331,38.85,43.626081
2332,38.866667,43.626697
2333,38.883333,43.627313
2334,38.9,43.627928
2335,38.916667,43.628542
2336,38.933333,43.629156
2337,38.95,43.629769
2338,38.966667,43.630381
2339,38.983333,43.630992
2340,39.0,43.631603
2341,39.016667,43.632214
2342,39.033333,43.632823
2343,39.05,43.633432
2344,39.066667,43.63404
2345,39.083333,43.634648
2346,39.1,43.635255
2347,39.116667,43.635861
2348,39.133333,43.636467
2349,39.15,43.637072
2350,39.166667,43.637676
2351,39.183333,43.63828
2352,39.2,43.638883
2353,39.216667,43.639485
2354,39.233333,43.640087
2355,39.25,43.640688
2356,39.266667,43.641288
2357,39.283333,43.641888
2358,39.3,43.642487
2359,39.316667,43.643085
2360,39.333333,43.643683
2361,39.35,43.64428
2362,39.366667,43.644876
2363,39.383333,43.645472
2364,39.4,43.646067
2365,39.416667,43.646662
2366,39.433333,43.647256
2367,39.45,43.647849
2368,39.466667,43.648441
2369,39.483333,43.649033
2370,39.5,43.649625
2371,39.516667,43.650215
2372,39.533333,43.650805
2373,39.55,43.651394
2374,39.566667,43.651983
2375,39.583333,43.652571
2376,39.6,43.653158
2377,39.616667,43.653745
2378,39.633333,43.654331
2379,39.65,43.654917
2380,39.666667,43.655502
2381,39.683333,43.656086
2382,39.7,43.656669
2383,39.716667,43.657252
2384,39.733333,43.657835
2385,39.75,43.658416
2386,39.766667,43.658997
2387,39.783333,43.659578
2388,39.8,43.660157
2389,39.816667,43.660737
2390,39.833333,43.661315
2391,39.85,43.661893
2392,39.866667,43.66247
2393,39.883333,43.663047
2394,39.9,43.663623
2395,39.916667,43.664198
2396,39.933333,43.664773
2397,39.95,43.665347
2398,39.966667,43.66592
2399,39.983333,43.666493
2400,40.0,43.667065
2401,40.016667,43.667637
2402,40.033333,43.668208
2403,40.05,43.668778
2404,40.066667,43.669348
2405,40.083333,43.669917
2406,40.1,43.670485
2407,40.116667,43.671053
2408,40.133333,43.671621
2409,40.15,43.672187
2410,40.166667,43.672753
2411,40.183333,43.673319
2412,40.2,43.673883
2413,40.216667,43.674447
2414,40.233333,43.675011
2415,40.25,43.675574
2416,40.266667,43.676136
2417,40.283333,43.676698
2418,40.3,43.677259
2419,40.316667,43.677819
2420,40.333333,43.678379
2421,40.35,43.678939
2422,40.366667,43.679497
2423,40.383333,43.680055
2424,40.4,43.680613
2425,40.416667,43.681169
2426,40.433333,43.681726
2427,40.45,43.682281
2428,40.466667,43.682836
2429,40.483333,43.683391
2430,40.5,43.683944
2431,40.516667,43.684498
2432,40.533333,43.68505
2433,40.55,43.685602
2434,40.566667,43.686153
2435,40.583333,43.686704
2436,40.6,43.687254
2437,40.616667,43.687804
2438,40.633333,43.688353
2439,40.65,43.688901
2440,40.666667,43.689449
2441,40.683333,43.689996
2442,40.7,43.690543
2443,40.716667,43.691089
2444,40.733333,43.691634
2445,40.75,43.692179
2446,40.766667,43.692723
2447,40.783333,43.693267
2448,40.8,43.69381
2449,40.816667,43.694352
2450,40.833333,43.694894
2451,40.85,43.695435
2452,40.866667,43.695976
2453,40.883333,43.696516
2454,40.9,43.697055
2455,40.916667,43.697594
2456,40.933333,43.698133
2457,40.95,43.69867
2458,40.966667,43.699207
2459,40.983333,43.699744
2460,41.0,43.70028
2461,41.016667,43.700815
2462,41.033333,43.70135
2463,41.05,43.701884
2464,41.066667,43.702418
2465,41.083333,43.702951
2466,41.1,43.703483
2467,41.116667,43.704015
2468,41.133333,43.704546
2469,41.15,43.705077
2470,41.166667,43.705607
2471,41.183333,43.706137
2472,41.2,43.706666
2473,41.216667,43.707194
2474,41.233333,43.707722
2475,41.25,43.708249
2476,41.266667,43.708776
2477,41.283333,43.709302
2478,41.3,43.709828
2479,41.316667,43.710352
2480,41.333333,43.710877
2481,41.35,43.711401
2482,41.366667,43.711924
2483,41.383333,43.712447
2484,41.4,43.712969
2485,41.416667,43.71349
2486,41.433333,43.714011
2487,41.45,43.714531
2488,41.466667,43.715051
2489,41.483333,43.715571
2490,41.5,43.716089
2491,41.516667,43.716607
2492,41.533333,43.717125
2493,41.55,43.717642
2494,41.566667,43.718158
2495,41.583333,43.718674
2496,41.6,43.719189
2497,41.616667,43.719704
2498,41.633333,43.720218
2499,41.65,43.720732
2500,41.666667,43.721245
2501,41.683333,43.721758
2502,41.7,43.722269
2503,41.716667,43.722781
2504,41.733333,43.723292
2505,41.75,43.723802
2506,41.766667,43.724312
2507,41.783333,43.724821
2508,41.8,43.725329
2509,41.816667,43.725837
2510,41.833333,43.726345
2511,41.85,43.726852
2512,41.866667,43.727358
2513,41.883333,43.727864
2514,41.9,43.728369
2515,41.916667,43.728874
2516,41.933333,43.729378
2517,41.95,43.729882
2518,41.966667,43.730385
2519,41.983333,43.730887
2520,42.0,43.731389
2521,42.016667,43.731891
2522,42.033333,43.732392
2523,42.05,43.732892
2524,42.066667,43.733392
2525,42.083333,43.733891
2526,42.1,43.73439
2527,42.116667,43.734888
2528,42.133333,43.735386
2529,42.15,43.735883
2530,42.166667,43.736379
2531,42.183333,43.736875
2532,42.2,43.737371
2533,42.216667,43.737866
2534,42.233333,43.73836
2535,42.25,43.738854
2536,42.266667,43.739347
2537,42.283333,43.73984
2538,42.3,43.740332
2539,42.316667,43.740824
2540,42.333333,43.741315
2541,42.35,43.741805
2542,42.366667,43.742295
2543,42.383333,43.742785
2544,42.4,43.743274
2545,42.416667,43.743762
2546,42.433333,43.74425
2547,42.45,43.744738
2548,42.466667,43.745225
2549,42.483333,43.745711
2550,42.5,43.746197
2551,42.516667,43.746682
2552,42.533333,43.747167
2553,42.55,43.747651
2554,42.566667,43.748135
2555,42.583333,43.748618
2556,42.6,43.749101
2557,42.616667,43.749583
2558,42.633333,43.750064
2559,42.65,43.750545
2560,42.666667,43.751026
2561,42.683333,43.751506
2562,42.7,43.751985
2563,42.716667,43.752464
2564,42.733333,43.752943
2565,42.75,43.753421
2566,42.766667,43.753898
2567,42.783333,43.754375
2568,42.8,43.754851
2569,42.816667,43.755327
2570,42.833333,43.755803
2571,42.85,43.756277
2572,42.866667,43.756752
2573,42.883333,43.757225
2574,42.9,43.757699
2575,42.916667,43.758171
2576,42.933333,43.758644
2577,42.95,43.759115
2578,42.966667,43.759586
2579,42.983333,43.760057
2580,43.0,43.760527
2581,43.016667,43.760997
2582,43.033333,43.761466
2583,43.05,43.761935
2584,43.066667,43.762403
2585,43.083333,43.76287
2586,43.1,43.763338
2587,43.116667,43.763804
2588,43.133333,43.76427
2589,43.15,43.764736
2590,43.166667,43.765201
2591,43.183333,43.765665
2592,43.2,43.766129
2593,43.216667,43.766593
2594,43.233333,43.767056
2595,43.25,43.767519
2596,43.266667,43.767981
2597,43.283333,43.768442
2598,43.3,43.768903
2599,43.316667,43.769364
2600,43.333333,43.769824
2601,43.35,43.770283
2602,43.366667,43.770742
2603,43.383333,43.771201
2604,43.4,43.771659
2605,43.416667,43.772116
2606,43.433333,43.772573
2607,43.45,43.77303
2608,43.466667,43.773486
2609,43.483333,43.773941
2610,43.5,43.774396
2611,43.516667,43.774851
2612,43.533333,43.775305
2613,43.55,43.775758
2614,43.566667,43.776211
2615,43.583333,43.776664
2616,43.6,43.777116
2617,43.616667,43.777568
2618,43.633333,43.778019
2619,43.65,43.778469
2620,43.666667,43.778919
2621,43.683333,43.779369
2622,43.7,43.779818
2623,43.716667,43.780267
2624,43.733333,43.780715
2625,43.75,43.781162
2626,43.766667,43.78161
2627,43.783333,43.782056
2628,43.8,43.782502
2629,43.816667,43.782948
2630,43.833333,43.783393
2631,43.85,43.783838
2632,43.866667,43.784282
2633,43.883333,43.784726
2634,43.9,43.785169
2635,43.916667,43.785612
2636,43.933333,43.786054
2637,43.95,43.786496
2638,43.966667,43.786937
2639,43.983333,43.787378
2640,44.0,43.787819
2641,44.016667,43.788258
2642,44.033333,43.788698
2643,44.05,43.789137
2644,44.066667,43.789575
2645,44.083333,43.790013
2646,44.1,43.790451
2647,44.116667,43.790888
2648,44.133333,43.791324
2649,44.15,43.79176
2650,44.166667,43.792196
2651,44.183333,43.792631
2652,44.2,43.793066
2653,44.216667,43.7935
2654,44.233333,43.793934
2655,44.25,43.794367
2656,44.266667,43.7948
2657,44.283333,43.795232
2658,44.3,43.795664
2659,44.316667,43.796095
2660,44.333333,43.796526
2661,44.35,43.796956
2662,44.366667,43.797386
2663,44.383333,43.797816
2664,44.4,43.798245
2665,44.416667,43.798673
2666,44.433333,43.799101
2667,44.45,43.799529
2668,44.466667,43.799956
2669,44.483333,43.800382
2670,44.5,43.800809
2671,44.516667,43.801234
2672,44.533333,43.80166
2673,44.55,43.802084
2674,44.566667,43.802509
2675,44.583333,43.802933
2676,44.6,43.803356
2677,44.616667,43.803779
2678,44.633333,43.804201
2679,44.65,43.804623
2680,44.666667,43.805045
2681,44.683333,43.805466
2682,44.7,43.805887
2683,44.716667,43.806307
2684,44.733333,43.806727
2685,44.75,43.807146
2686,44.766667,43.807565
2687,44.783333,43.807983
2688,44.8,43.808401
2689,44.816667,43.808818
2690,44.833333,43.809235
2691,44.85,43.809652
2692,44.866667,43.810068
2693,44.883333,43.810484
2694,44.9,43.810899
2695,44.916667,43.811313
2696,44.933333,43.811728
2697,44.95,43.812142
2698,44.966667,43.812555
2699,44.983333,43.812968
2700,45.0,43.81338
2701,45.016667,43.813792
2702,45.033333,43.814204
2703,45.05,43.814615
2704,45.066667,43.815026
2705,45.083333,43.815436
2706,45.1,43.815846
2707,45.116667,43.816255
2708,45.133333,43.816664
2709,45.15,43.817072
2710,45.166667,43.81748
2711,45.183333,43.817888
2712,45.2,43.818295
2713,45.216667,43.818701
2714,45.233333,43.819108
2715,45.25,43.819513
2716,45.266667,43.819919
2717,45.283333,43.820324
2718,45.3,43.820728
2719,45.316667,43.821132
2720,45.333333,43.821536
2721,45.35,43.821939
2722,45.366667,43.822341
2723,45.383333,43.822744
2724,45.4,43.823145
2725,45.416667,43.823547
2726,45.433333,43.823948
2727,45.45,43.824348
2728,45.466667,43.824748
2729,45.483333,43.825148
2730,45.5,43.825547
2731,45.516667,43.825946
2732,45.533333,43.826344
2733,45.55,43.826742
2734,45.566667,43.827139
2735,45.583333,43.827536
2736,45.6,43.827933
2737,45.616667,43.828329
2738,45.633333,43.828725
2739,45.65,43.82912
2740,45.666667,43.829515
2741,45.683333,43.829909
2742,45.7,43.830303
2743,45.716667,43.830697
2744,45.733333,43.83109
2745,45.75,43.831483
2746,45.766667,43.831875
2747,45.783333,43.832267
2748,45.8,43.832658
2749,45.816667,43.833049
2750,45.833333,43.83344
2751,45.85,43.83383
2752,45.866667,43.83422
2753,45.883333,43.834609
2754,45.9,43.834998
2755,45.916667,43.835386
2756,45.933333,43.835774
2757,45.95,43.836162
2758,45.966667,43.836549
2759,45.983333,43.836936
2760,46.0,43.837322
2761,46.016667,43.837708
2762,46.033333,43.838093
2763,46.05,43.838478
2764,46.066667,43.838863
2765,46.083333,43.839247
2766,46.1,43.839631
2767,46.116667,43.840014
2768,46.133333,43.840397
2769,46.15,43.84078
2770,46.166667,43.841162
2771,46.183333,43.841544
2772,46.2,43.841925
2773,46.216667,43.842306
2774,46.233333,43.842686
2775,46.25,43.843066
2776,46.266667,43.843446
2777,46.283333,43.843825
2778,46.3,43.844204
2779,46.316667,43.844582
2780,46.333333,43.84496
2781,46.35,43.845338
2782,46.366667,43.845715
2783,46.383333,43.846092
2784,46.4,43.846468
2785,46.416667,43.846844
2786,46.433333,43.84722
2787,46.45,43.847595
2788,46.466667,43.847969
2789,46.483333,43.848344
2790,46.5,43.848718
2791,46.516667,43.849091
2792,46.533333,43.849464
2793,46.55,43.849837
2794,46.566667,43.850209
2795,46.583333,43.850581
2796,46.6,43.850952
2797,46.616667,43.851323
2798,46.633333,43.851694
2799,46.65,43.852064
2800,46.666667,43.852434
2801,46.683333,43.852803
2802,46.7,43.853172
2803,46.716667,43.853541
2804,46.733333,43.853909
2805,46.75,43.854277
2806,46.766667,43.854644
2807,46.783333,43.855011
2808,46.8,43.855378
2809,46.816667,43.855744
2810,46.833333,43.85611
2811,46.85,43.856475
2812,46.866667,43.85684
2813,46.883333,43.857205
2814,46.9,43.857569
2815,46.916667,43.857933
2816,46.933333,43.858296
2817,46.95,43.858659
2818,46.966667,43.859022
2819,46.983333,43.859384
2820,47.0,43.859746
2821,47.016667,43.860108
2822,47.033333,43.860469
2823,47.05,43.860829
2824,47.066667,43.86119
2825,47.083333,43.861549
2826,47.1,43.861909
2827,47.116667,43.862268
2828,47.133333,43.862627
2829,47.15,43.862985
2830,47.166667,43.863343
2831,47.183333,43.8637
2832,47.2,43.864058
2833,47.216667,43.864414
2834,47.233333,43.864771
2835,47.25,43.865127
2836,47.266667,43.865482
2837,47.283333,43.865837
2838,47.3,43.866192
2839,47.316667,43.866547
2840,47.333333,43.866901
2841,47.35,43.867254
2842,47.366667,43.867607
2843,47.383333,43.86796
2844,47.4,43.868313
2845,47.416667,43.868665
2846,47.433333,43.869017
2847,47.45,43.869368
2848,47.466667,43.869719
2849,47.483333,43.870069
2850,47.5,43.87042
2851,47.516667,43.870769
2852,47.533333,43.871119
2853,47.55,43.871468
2854,47.566667,43.871817
2855,47.583333,43.872165
2856,47.6,43.872513
2857,47.616667,43.87286
2858,47.633333,43.873207
2859,47.65,43.873554
2860,47.666667,43.8739
2861,47.683333,43.874246
2862,47.7,43.874592
2863,47.716667,43.874937
2864,47.733333,43.875282
2865,47.75,43.875627
2866,47.766667,43.875971
2867,47.783333,43.876315
2868,47.8,43.876658
2869,47.816667,43.877001
2870,47.833333,43.877344
2871,47.85,43.877686
2872,47.866667,43.878028
2873,47.883333,43.878369
2874,47.9,43.87871
2875,47.916667,43.879051
2876,47.933333,43.879391
2877,47.95,43.879731
2878,47.966667,43.880071
2879,47.983333,43.88041
2880,48.0,43.880749
2881,48.016667,43.881088
2882,48.033333,43.881426
2883,48.05,43.881764
2884,48.066667,43.882101
2885,48.083333,43.882438
2886,48.1,43.882775
2887,48.116667,43.883111
2888,48.133333,43.883447
2889,48.15,43.883783
2890,48.166667,43.884118
2891,48.183333,43.884453
2892,48.2,43.884787
2893,48.216667,43.885122
2894,48.233333,43.885455
2895,48.25,43.885789
2896,48.266667,43.886122
2897,48.283333,43.886454
2898,48.3,43.886787
2899,48.316667,43.887119
2900,48.333333,43.88745
2901,48.35,43.887781
2902,48.366667,43.888112
2903,48.383333,43.888443
2904,48.4,43.888773
2905,48.416667,43.889103
2906,48.433333,43.889432
2907,48.45,43.889761
2908,48.466667,43.89009
2909,48.483333,43.890418
2910,48.5,43.890746
2911,48.516667,43.891074
2912,48.533333,43.891401
2913,48.55,43.891728
2914,48.566667,43.892055
2915,48.583333,43.892381
2916,48.6,43.892707
2917,48.616667,43.893032
2918,48.633333,43.893357
2919,48.65,43.893682
2920,48.666667,43.894007
2921,48.683333,43.894331
2922,48.7,43.894654
2923,48.716667,43.894978
2924,48.733333,43.895301
2925,48.75,43.895623
2926,48.766667,43.895946
2927,48.783333,43.896268
2928,48.8,43.896589
2929,48.816667,43.896911
2930,48.833333,43.897231
2931,48.85,43.897552
2932,48.866667,43.897872
2933,48.883333,43.898192
2934,48.9,43.898512
2935,48.916667,43.898831
2936,48.933333,43.89915
2937,48.95,43.899468
2938,48.966667,43.899786
2939,48.983333,43.900104
2940,49.0,43.900421
2941,49.016667,43.900738
2942,49.033333,43.901055
2943,49.05,43.901372
2944,49.066667,43.901688
2945,49.083333,43.902003
2946,49.1,43.902319
2947,49.116667,43.902634
2948,49.133333,43.902948
2949,49.15,43.903263
2950,49.166667,43.903577
2951,49.183333,43.90389
2952,49.2,43.904204
2953,49.216667,43.904516
2954,49.233333,43.904829
2955,49.25,43.905141
2956,49.266667,43.905453
2957,49.283333,43.905765
2958,49.3,43.906076
2959,49.316667,43.906387
2960,49.333333,43.906698
2961,49.35,43.907008
2962,49.366667,43.907318
2963,49.383333,43.907627
2964,49.4,43.907936
2965,49.416667,43.908245
2966,49.433333,43.908554
2967,49.45,43.908862
2968,49.466667,43.90917
2969,49.483333,43.909478
2970,49.5,43.909785
2971,49.516667,43.910092
2972,49.533333,43.910398
2973,49.55,43.910704
2974,49.566667,43.91101
2975,49.583333,43.911316
2976,49.6,43.911621
2977,49.616667,43.911926
2978,49.633333,43.91223
2979,49.65,43.912535
2980,49.666667,43.912838
2981,49.683333,43.913142
2982,49.7,43.913445
2983,49.716667,43.913748
2984,49.733333,43.914051
2985,49.75,43.914353
2986,49.766667,43.914655
2987,49.783333,43.914956
2988,49.8,43.915257
2989,49.816667,43.915558
2990,49.833333,43.915859
2991,49.85,43.916159
2992,49.866667,43.916459
2993,49.883333,43.916759
2994,49.9,43.917058
2995,49.916667,43.917357
2996,49.933333,43.917655
2997,49.95,43.917954
2998,49.966667,43.918252
2999,49.983333,43.918549
3000,50.0,43.918847
3001,50.016667,43.919144
3002,50.033333,43.91944
3003,50.05,43.919737
3004,50.066667,43.920033
3005,50.083333,43.920328
3006,50.1,43.920624
3007,50.116667,43.920919
3008,50.133333,43.921213
3009,50.15,43.921508
3010,50.166667,43.921802
3011,50.183333,43.922096
3012,50.2,43.922389
3013,50.216667,43.922682
3014,50.233333,43.922975
3015,50.25,43.923267
3016,50.266667,43.92356
3017,50.283333,43.923851
3018,50.3,43.924143
3019,50.316667,43.924434
3020,50.333333,43.924725
3021,50.35,43.925016
3022,50.366667,43.925306
3023,50.383333,43.925596
3024,50.4,43.925885
3025,50.416667,43.926175
3026,50.433333,43.926464
3027,50.45,43.926752
3028,50.466667,43.927041
3029,50.483333,43.927329
3030,50.5,43.927617
3031,50.516667,43.927904
3032,50.533333,43.928191
3033,50.55,43.928478
3034,50.566667,43.928764
3035,50.583333,43.929051
3036,50.6,43.929336
3037,50.616667,43.929622
3038,50.633333,43.929907
3039,50.65,43.930192
3040,50.666667,43.930477
3041,50.683333,43.930761
3042,50.7,43.931045
3043,50.716667,43.931329
3044,50.733333,43.931612
3045,50.75,43.931895
3046,50.766667,43.932178
3047,50.783333,43.93246
3048,50.8,43.932742
3049,50.816667,43.933024
3050,50.833333,43.933306
3051,50.85,43.933587
3052,50.866667,43.933868
3053,50.883333,43.934148
3054,50.9,43.934429
3055,50.916667,43.934709
3056,50.933333,43.934988
3057,50.95,43.935268
3058,50.966667,43.935547
3059,50.983333,43.935826
3060,51.0,43.936104
3061,51.016667,43.936382
3062,51.033333,43.93666
3063,51.05,43.936938
3064,51.066667,43.937215
3065,51.083333,43.937492
3066,51.1,43.937769
3067,51.116667,43.938045
3068,51.133333,43.938321
3069,51.15,43.938597
3070,51.166667,43.938872
3071,51.183333,43.939147
3072,51.2,43.939422
3073,51.216667,43.939697
3074,51.233333,43.939971
3075,51.25,43.940245
3076,51.266667,43.940518
3077,51.283333,43.940792
3078,51.3,43.941065
3079,51.316667,43.941338
3080,51.333333,43.94161
3081,51.35,43.941882
3082,51.366667,43.942154
3083,51.383333,43.942426
3084,51.4,43.942697
3085,51.416667,43.942968
3086,51.433333,43.943239
3087,51.45,43.943509
3088,51.466667,43.943779
3089,51.483333,43.944049
3090,51.5,43.944318
3091,51.516667,43.944588
3092,51.533333,43.944856
3093,51.55,43.945125
3094,51.566667,43.945393
3095,51.583333,43.945661
3096,51.6,43.945929
3097,51.616667,43.946197
3098,51.633333,43.946464
3099,51.65,43.946731
3100,51.666667,43.946997
3101,51.683333,43.947263
3102,51.7,43.947529
3103,51.716667,43.947795
3104,51.733333,43.948061
3105,51.75,43.948326
3106,51.766667,43.948591
3107,51.783333,43.948855
3108,51.8,43.949119
3109,51.816667,43.949383
3110,51.833333,43.949647
3111,51.85,43.94991
3112,51.866667,43.950173
3113,51.883333,43.950436
3114,51.9,43.950699
3115,51.916667,43.950961
3116,51.933333,43.951223
3117,51.95,43.951485
3118,51.966667,43.951746
3119,51.983333,43.952007
3120,52.0,43.952268
3121,52.016667,43.952528
3122,52.033333,43.952789
3123,52.05,43.953049
3124,52.066667,43.953308
3125,52.083333,43.953568
3126,52.1,43.953827
3127,52.116667,43.954086
3128,52.133333,43.954344
3129,52.15,43.954603
3130,52.166667,43.954861
3131,52.183333,43.955118
3132,52.2,43.955376
3133,52.216667,43.955633
3134,52.233333,43.95589
3135,52.25,43.956146
3136,52.266667,43.956403
3137,52.283333,43.956659
3138,52.3,43.956914
3139,52.316667,43.95717
3140,52.333333,43.957425
3141,52.35,43.95768
3142,52.366667,43.957935
3143,52.383333,43.958189
3144,52.4,43.958443
3145,52.416667,43.958697
3146,52.433333,43.95895
3147,52.45,43.959203
3148,52.466667,43.959456
3149,52.483333,43.959709
3150,52.5,43.959962
3151,52.516667,43.960214
3152,52.533333,43.960466
3153,52.55,43.960717
3154,52.566667,43.960968
3155,52.583333,43.96122
3156,52.6,43.96147
3157,52.616667,43.961721
3158,52.633333,43.961971
3159,52.65,43.962221
3160,52.666667,43.962471
3161,52.683333,43.96272
3162,52.7,43.962969
3163,52.716667,43.963218
3164,52.733333,43.963467
3165,52.75,43.963715
3166,52.766667,43.963963
3167,52.783333,43.964211
3168,52.8,43.964458
3169,52.816667,43.964706
3170,52.833333,43.964952
3171,52.85,43.965199
3172,52.866667,43.965446
3173,52.883333,43.965692
3174,52.9,43.965938
3175,52.916667,43.966183
3176,52.933333,43.966429
3177,52.95,43.966674
3178,52.966667,43.966919
3179,52.983333,43.967163
3180,53.0,43.967407
3181,53.016667,43.967651
3182,53.033333,43.967895
3183,53.05,43.968139
3184,53.066667,43.968382
3185,53.083333,43.968625
3186,53.1,43.968868
3187,53.116667,43.96911
3188,53.133333,43.969352
3189,53.15,43.969594
3190,53.166667,43.969836
3191,53.183333,43.970077
3192,53.2,43.970318
3193,53.216667,43.970559
3194,53.233333,43.9708
3195,53.25,43.97104
3196,53.266667,43.97128
3197,53.283333,43.97152
3198,53.3,43.971759
3199,53.316667,43.971999
3200,53.333333,43.972238
3201,53.35,43.972476
3202,53.366667,43.972715
3203,53.383333,43.972953
3204,53.4,43.973191
3205,53.416667,43.973429
3206,53.433333,43.973666
3207,53.45,43.973903
3208,53.466667,43.97414
3209,53.483333,43.974377
3210,53.5,43.974613
3211,53.516667,43.97485
3212,53.533333,43.975085
3213,53.55,43.975321
3214,53.566667,43.975556
3215,53.583333,43.975792
3216,53.6,43.976027
3217,53.616667,43.976261
3218,53.633333,43.976495
3219,53.65,43.97673
3220,53.666667,43.976963
3221,53.683333,43.977197
3222,53.7,43.97743
3223,53.716667,43.977663
3224,53.733333,43.977896
3225,53.75,43.978129
3226,53.766667,43.978361
3227,53.783333,43.978593
3228,53.8,43.978825
3229,53.816667,43.979057
3230,53.833333,43.979288
3231,53.85,43.979519
3232,53.866667,43.97975
3233,53.883333,43.97998
3234,53.9,43.980211
3235,53.916667,43.980441
3236,53.933333,43.980671
3237,53.95,43.9809
3238,53.966667,43.981129
3239,53.983333,43.981359
3240,54.0,43.981587
3241,54.016667,43.981816
3242,54.033333,43.982044
3243,54.05,43.982272
3244,54.066667,43.9825
3245,54.083333,43.982728
3246,54.1,43.982955
3247,54.116667,43.983182
3248,54.133333,43.983409
3249,54.15,43.983635
3250,54.166667,43.983862
3251,54.183333,43.984088
3252,54.2,43.984314
3253,54.216667,43.984539
3254,54.233333,43.984765
3255,54.25,43.98499
3256,54.266667,43.985214
3257,54.283333,43.985439
3258,54.3,43.985663
3259,54.316667,43.985888
3260,54.333333,43.986111
3261,54.35,43.986335
3262,54.366667,43.986558
3263,54.383333,43.986781
3264,54.4,43.987004
3265,54.416667,43.987227
3266,54.433333,43.987449
3267,54.45,43.987672
3268,54.466667,43.987894
3269,54.483333,43.988115
3270,54.5,43.988337
3271,54.516667,43.988558
3272,54.533333,43.988779
3273,54.55,43.988999
3274,54.566667,43.98922
3275,54.583333,43.98944
3276,54.6,43.98966
3277,54.616667,43.98988
3278,54.633333,43.990099
3279,54.65,43.990319
3280,54.666667,43.990538
3281,54.683333,43.990757
3282,54.7,43.990975
3283,54.716667,43.991193
3284,54.733333,43.991411
3285,54.75,43.991629
3286,54.766667,43.991847
3287,54.783333,43.992064
3288,54.8,43.992281
3289,54.816667,43.992498
3290,54.833333,43.992715
3291,54.85,43.992931
3292,54.866667,43.993148
3293,54.883333,43.993364
3294,54.9,43.993579
3295,54.916667,43.993795
3296,54.933333,43.99401
3297,54.95,43.994225
3298,54.966667,43.99444
3299,54.983333,43.994654
3300,55.0,43.994869
3301,55.016667,43.995083
3302,55.033333,43.995296
3303,55.05,43.99551
3304,55.066667,43.995723
3305,55.083333,43.995937
3306,55.1,43.996149
3307,55.116667,43.996362
3308,55.133333,43.996575
3309,55.15,43.996787
3310,55.166667,43.996999
3311,55.183333,43.997211
3312,55.2,43.997422
3313,55.216667,43.997633
3314,55.233333,43.997844
3315,55.25,43.998055
3316,55.266667,43.998266
3317,55.283333,43.998476
3318,55.3,43.998686
3319,55.316667,43.998896
3320,55.333333,43.999106
3321,55.35,43.999315
3322,55.366667,43.999525
3323,55.383333,43.999734
3324,55.4,43.999942
3325,55.416667,44.000151
3326,55.433333,44.000359
3327,55.45,44.000567
3328,55.466667,44.000775
3329,55.483333,44.000983
3330,55.5,44.00119
3331,55.516667,44.001397
3332,55.533333,44.001604
3333,55.55,44.001811
3334,55.566667,44.002017
3335,55.583333,44.002224
3336,55.6,44.00243
3337,55.616667,44.002636
3338,55.633333,44.002841
3339,55.65,44.003047
3340,55.666667,44.003252
3341,55.683333,44.003457
3342,55.7,44.003661
3343,55.716667,44.003866
3344,55.733333,44.00407
3345,55.75,44.004274
3346,55.766667,44.004478
3347,55.783333,44.004682
3348,55.8,44.004885
3349,55.816667,44.005088
3350,55.833333,44.005291
3351,55.85,44.005494
3352,55.866667,44.005696
3353,55.883333,44.005898
3354,55.9,44.0061
3355,55.916667,44.006302
3356,55.933333,44.006504
3357,55.95,44.006705
3358,55.966667,44.006906
3359,55.983333,44.007107
3360,56.0,44.007308
3361,56.016667,44.007509
3362,56.033333,44.007709
3363,56.05,44.007909
3364,56.066667,44.008109
3365,56.083333,44.008308
3366,56.1,44.008508
3367,56.116667,44.008707
3368,56.133333,44.008906
3369,56.15,44.009105
3370,56.166667,44.009303
3371,56.183333,44.009502
3372,56.2,44.0097
3373,56.216667,44.009898
3374,56.233333,44.010095
3375,56.25,44.010293
3376,56.266667,44.01049
3377,56.283333,44.010687
3378,56.3,44.010884
3379,56.316667,44.011081
3380,56.333333,44.011277
3381,56.35,44.011473
3382,56.366667,44.011669
3383,56.383333,44.011865
3384,56.4,44.01206
3385,56.416667,44.012256
3386,56.433333,44.012451
3387,56.45,44.012646
3388,56.466667,44.01284
