countryiso3code,country,indicator_id,indicator_name,year,value,unit,sourceid,lastupdated,api_url
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",1999,113.544721407625,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",1998,117.771260997067,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",1997,120.971407624633,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",1996,124.190406304985,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",1995,127.409405131965,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",1994,130.628403812317,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",1993,133.847402639296,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",1992,137.264348533724,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",1991,129.84918313783,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",1990,122.434017595308,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",1989,121.612903225806,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",1988,113.900293255132,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",1987,106.187683284457,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",1986,98.475073313783,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",1985,90.7624633431085,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",1984,88.2991202346041,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",1983,85.8357771260997,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",1982,83.3724340175953,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",1981,80.9090909090909,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",1980,78.4457478005865,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",1979,75.9824046920821,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",1978,73.5190615835777,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",1977,71.0557184750733,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",1976,68.5923753665689,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",1975,66.1290322580645,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",1974,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",1973,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",1972,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",1971,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",1970,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",1969,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",1968,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",1967,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",1966,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",1965,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",1964,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",1963,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",1962,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",1961,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,ER.H2O.FWTL.ZS,"Annual freshwater withdrawals, total (% of internal resources)",1960,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/ER.H2O.FWTL.ZS?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2025,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2024,4016.83429143296,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2023,3958.23043952182,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2022,3909.80228869045,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2021,3874.32714084633,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2020,3806.87949354914,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2019,3919.06426916073,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2018,3928.77026821205,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2017,3940.70199181145,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2016,3933.14704611068,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2015,4042.75678097555,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2014,4282.11872849239,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2013,4556.52023716712,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2012,4677.47613977192,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2011,4631.67703841605,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2010,4621.5742854131,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2009,4615.23067817324,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2008,4489.95545537311,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2007,4287.35229821209,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2006,4209.86864014361,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2005,4151.61313015439,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2004,3935.15704743447,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2003,3713.15193593268,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2002,3644.62434644332,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2001,3518.76635312228,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2000,3412.07673213708,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1999,3341.65644275163,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1998,3302.29942733776,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1997,3280.69793184873,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1996,3262.10615178904,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1995,3303.28717864788,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1994,3240.44545104214,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1993,3238.47541692105,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1992,3264.84472634328,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1991,3010.13731183677,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1990,3202.33686003165,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1989,3472.2250968608,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1988,4080.28749525417,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1987,4213.3547984474,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1986,4312.61101897606,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1985,4280.41643791534,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1984,4605.21127002269,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1983,4619.9825173175,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1982,4939.75537300451,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1981,4816.74408026333,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1980,4278.6328839702,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1979,3991.69034157644,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1978,3415.76551832763,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1977,3073.82095340642,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1976,2926.45125614878,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1975,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1974,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1973,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1972,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1971,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1970,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1969,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1968,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1967,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1966,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1965,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1964,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1963,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1962,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1961,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1960,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/NY.GDP.PCAP.KD?format=json&per_page=100
JOR,Jordan,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2025,,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
JOR,Jordan,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2024,99.2861089236717,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
JOR,Jordan,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2023,99.2577307145329,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
JOR,Jordan,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2022,99.229144722644,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
JOR,Jordan,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2021,99.200324026186,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
JOR,Jordan,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2020,99.1712730302314,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
JOR,Jordan,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2019,99.1420002561378,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
JOR,Jordan,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2018,99.1124406003234,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
JOR,Jordan,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2017,99.0826264544025,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
JOR,Jordan,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2016,99.0560992908943,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
JOR,Jordan,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2015,99.0291191427992,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
JOR,Jordan,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2014,99.0017546060361,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
JOR,Jordan,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2013,98.9622049918779,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
JOR,Jordan,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2012,98.9204228747465,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
JOR,Jordan,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2011,98.8761377842126,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
JOR,Jordan,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2010,98.8292687560561,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
JOR,Jordan,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2009,98.7796045730845,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
JOR,Jordan,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2008,98.7270120484555,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
JOR,Jordan,SH.H2O.BASW.ZS,People using at least basic drinking water services (% of population),2007,98.6711635910559,,2,2026-04-08,https://api.worldbank.org/v2/country/JOR/indicator/SH.H2O.BASW.ZS?format=json&per_page=100
