make,variant,length_ft,geographic_region,country_region_state,listing_price_usd,year,hull_type,age_years,make_variant,variant_observation_count,log_price
Bavaria,45 Cruiser,44.0,Europe,Germany,179821,2013,monohull,7,Bavaria 45 Cruiser,20.0,12.099717190639973
Bavaria,Vision 46,46.0,USA,California,234900,2013,monohull,7,Bavaria Vision 46,8.0,12.366915170647005
Bavaria,Vision 46,46.0,Europe,Spain,218093,2013,monohull,7,Bavaria Vision 46,8.0,12.292676856305556
Bavaria,Vision 46,46.0,Europe,Spain,217486,2013,monohull,7,Bavaria Vision 46,8.0,12.289889759623087
Bavaria,50 Cruiser,49.0,Europe,Greece,179775,2013,monohull,7,Bavaria 50 Cruiser,40.0,12.099461347970696
Bavaria,56 Cruiser,54.0,Europe,Croatia,302459,2013,monohull,7,Bavaria 56 Cruiser,29.0,12.619701010076955
Bavaria,56 Cruiser,54.0,Europe,Turkey,394776,2013,monohull,7,Bavaria 56 Cruiser,29.0,12.886073794420104
Bavaria,45 Cruiser,45.0,Caribbean,Antigua and Barbuda,149950,2013,monohull,7,Bavaria 45 Cruiser,20.0,11.918057184177155
Beneteau,Oceanis 41 Owners Version,40.0,USA,California,220000,2013,monohull,7,Beneteau Oceanis 41 Owners Version,1.0,12.301382825334498
Beneteau,Oceanis 41,40.0,USA,California,219500,2013,monohull,7,Beneteau Oceanis 41,24.0,12.299107511497363
Beneteau,Oceanis 41,40.0,Europe,Croatia,132384,2013,monohull,7,Beneteau Oceanis 41,24.0,11.793462069261139
Beneteau,Oceanis 41,40.0,USA,Florida,210000,2013,monohull,7,Beneteau Oceanis 41,24.0,12.254862809699606
Beneteau,Oceanis 41,40.0,USA,Maryland,229000,2013,monohull,7,Beneteau Oceanis 41,24.0,12.341477282536376
Beneteau,Oceanis 41,40.0,USA,New York,219000,2013,monohull,7,Beneteau Oceanis 41,24.0,12.296827008798639
Beneteau,Oceanis 45,45.0,Europe,Croatia,170101,2013,monohull,7,Beneteau Oceanis 45,44.0,12.04414765726144
Beneteau,Oceanis 45,45.0,Europe,France,291527,2013,monohull,7,Beneteau Oceanis 45,44.0,12.582887904840089
Beneteau,Oceanis 45,45.0,USA,Massachusetts,249000,2013,monohull,7,Beneteau Oceanis 45,44.0,12.425208175446844
Beneteau,Oceanis 45,45.0,Caribbean,Mexico,330000,2013,monohull,7,Beneteau Oceanis 45,44.0,12.706847933442663
Beneteau,Oceanis 48,48.0,Europe,Croatia,170064,2013,monohull,7,Beneteau Oceanis 48,23.0,12.043930115773364
Beneteau,Oceanis 48,48.0,USA,Washington,359500,2013,monohull,7,Beneteau Oceanis 48,23.0,12.79246945614324
Beneteau,Sense 50,49.0,Europe,Greece,346988,2013,monohull,7,Beneteau Sense 50,12.0,12.757045476198456
Beneteau,Sense 50,49.0,Europe,Greece,321895,2013,monohull,7,Beneteau Sense 50,12.0,12.681980684392112
Beneteau,Oceanis 50 Family,49.0,Europe,Turkey,224719,2013,monohull,7,Beneteau Oceanis 50 Family,4.0,12.322606011786023
Beneteau,Oceanis 54,54.0,Europe,Turkey,309098,2013,monohull,7,Beneteau Oceanis 54,22.0,12.641413657701346
Beneteau,Oceanis 54,54.0,USA,,479805,2013,monohull,7,Beneteau Oceanis 54,22.0,13.081135050342187
Beneteau,OCEANIS 55,55.0,Europe,Croatia,460370,2013,monohull,7,Beneteau OCEANIS 55,1.0,13.039785792977012
Beneteau,Oceanis 55,55.0,Europe,Greece,352262,2013,monohull,7,Beneteau Oceanis 55,16.0,12.77213049589465
Catalina,387,38.0,USA,Texas,219999,2013,monohull,7,Catalina 387,4.0,12.301378279869622
Catalina,385,39.0,USA,North Carolina,215000,2013,monohull,7,Catalina 385,3.0,12.2783933071098
Dehler,41,40.0,Europe,United Kingdom,219832,2013,monohull,7,Dehler 41,5.0,12.300618897252093
Delphia,46 cc,46.0,Europe,,314606,2013,monohull,7,Delphia 46 cc,1.0,12.659076341261702
Dufour,380,38.0,Caribbean,U.S. Virgin Islands,99950,2013,monohull,7,Dufour 380,1.0,11.512425339928546
Dufour,410,40.0,Europe,France,160318,2013,monohull,7,Dufour 410,3.0,11.984914621750923
Dufour,410 GL,40.0,Europe,Italy,143315,2013,monohull,7,Dufour 410 GL,8.0,11.872800283844096
Dufour,410 GL,40.0,USA,Maryland,220000,2013,monohull,7,Dufour 410 GL,8.0,12.301382825334498
Dufour,40e Performance,40.0,Caribbean,Saint Kitts and Nevis,179000,2013,monohull,7,Dufour 40e Performance,3.0,12.095141084822892
Dufour,445 GL,44.0,Europe,Croatia,151876,2013,monohull,7,Dufour 445 GL,6.0,11.930819677417412
Dufour,445 GL,44.0,Europe,Croatia,151837,2013,monohull,7,Dufour 445 GL,6.0,11.93056285600895
Dufour,445 GL,44.0,Europe,Croatia,139726,2013,monohull,7,Dufour 445 GL,6.0,11.847438641027658
Dufour,445 GL,44.0,Europe,Spain,240477,2013,monohull,7,Dufour 445 GL,6.0,12.390379729859086
Dufour,445,44.0,Europe,Spain,229578,2013,monohull,7,Dufour 445,1.0,12.343998120021302
Dufour,445 GL,44.0,Europe,Spain,217431,2013,monohull,7,Dufour 445 GL,6.0,12.289636837799874
Dufour,450 GL,44.0,Europe,Turkey,180990,2013,monohull,7,Dufour 450 GL,4.0,12.106197060102916
Dufour,500 GL,49.0,Caribbean,Martinique,358466,2013,monohull,7,Dufour 500 GL,5.0,12.789589094914769
Dufour,500 GL,49.0,Caribbean,Martinique,346315,2013,monohull,7,Dufour 500 GL,5.0,12.755104044497203
Elan,450,44.0,USA,Connecticut,349900,2013,monohull,7,Elan 450,9.0,12.765402678355779
Elan,450,44.0,Europe,Croatia,209588,2013,monohull,7,Elan 450,9.0,12.252898977881674
Elan,Impression 444,45.0,Europe,Croatia,121348,2013,monohull,7,Elan Impression 444,1.0,11.706417729766354
Elan,444 Impression,45.0,Europe,Croatia,121257,2013,monohull,7,Elan 444 Impression,6.0,11.705667539092067
Elan,444 Impression,45.0,Europe,Croatia,121227,2013,monohull,7,Elan 444 Impression,6.0,11.70542010008452
Elan,Impression 494,48.0,Europe,Croatia,167605,2013,monohull,7,Elan Impression 494,2.0,12.029365299520688
Elan,494 Impression,49.0,Europe,Croatia,182180,2013,monohull,7,Elan 494 Impression,2.0,12.1127504882988
Elan,Impression 494,49.0,Europe,Croatia,166391,2013,monohull,7,Elan Impression 494,2.0,12.022095719368053
Grand Soleil,39,40.0,Europe,Croatia,156696,2013,monohull,7,Grand Soleil 39,5.0,11.96206290153458
Grand Soleil,39,40.0,Europe,Croatia,151837,2013,monohull,7,Grand Soleil 39,5.0,11.93056285600895
Grand Soleil,39,40.0,Europe,Italy,236866,2013,monohull,7,Grand Soleil 39,5.0,12.375249859374055
Grand Soleil,47,48.0,Europe,Sweden,464162,2013,monohull,7,Grand Soleil 47,1.0,13.047988908204962
Hallberg-Rassy,412,41.0,Europe,Spain,449377,2013,monohull,7,Hallberg-Rassy 412,2.0,13.015617458073413
Hanse,415,40.0,Caribbean,Antigua and Barbuda,168000,2013,monohull,7,Hanse 415,15.0,12.031719258385396
Hanse,415,40.0,Europe,Croatia,133617,2013,monohull,7,Hanse 415,15.0,11.802732777498642
Hanse,415,40.0,Europe,Greece,157890,2013,monohull,7,Hanse 415,15.0,11.969653867015934
Hanse,415,40.0,Europe,Greece,144586,2013,monohull,7,Hanse 415,15.0,11.881629765209047
Hanse,415,40.0,Europe,Greece,144549,2013,monohull,7,Hanse 415,15.0,11.881373829399116
Hanse,445,44.0,Europe,Croatia,157911,2013,monohull,7,Hanse 445,19.0,11.969786862161808
Hanse,445,44.0,Europe,Croatia,145764,2013,monohull,7,Hanse 445,19.0,11.889744154488271
Hanse,445,44.0,Europe,Greece,218402,2013,monohull,7,Hanse 445,19.0,12.294092680320114
Hanse,445,44.0,Caribbean,Guadeloupe,176131,2013,monohull,7,Hanse 445,19.0,12.078983315334705
Hanse,445,44.0,Caribbean,Martinique,176131,2013,monohull,7,Hanse 445,19.0,12.078983315334705
Hanse,445,44.0,Europe,Spain,229578,2013,monohull,7,Hanse 445,19.0,12.343998120021302
Hanse,445,44.0,Europe,Turkey,157668,2013,monohull,7,Hanse 445,19.0,11.968246835429822
Hanse,495,50.0,Europe,Greece,314606,2013,monohull,7,Hanse 495,8.0,12.659076341261702
Hanse,495,50.0,Europe,Greece,297601,2013,monohull,7,Hanse 495,8.0,12.603508942150482
Hanse,505,50.0,Europe,Italy,358287,2013,monohull,7,Hanse 505,15.0,12.789089620189943
Hanse,495,50.0,Europe,Portugal,291487,2013,monohull,7,Hanse 495,8.0,12.58275068686569
Hanse,575,56.0,Europe,Croatia,340069,2013,monohull,7,Hanse 575,3.0,12.736903817179039
Hanse,575,56.0,Europe,Italy,455449,2013,monohull,7,Hanse 575,3.0,13.02903902453985
Hanse,575,56.0,Europe,Portugal,510103,2013,monohull,7,Hanse 575,3.0,13.142367945093488
Hunter,40,40.0,USA,Massachusetts,186500,2013,monohull,7,Hunter 40,2.0,12.136186518066006
Hunter,40,40.0,USA,Ohio,174900,2013,monohull,7,Hunter 40,2.0,12.071969661006694
Hunter,M-H 40,40.0,USA,Virginia,172000,2013,monohull,7,Hunter M-H 40,1.0,12.05524975579559
Hunter,50 Center Cockpit,50.0,USA,Virginia,340000,2013,monohull,7,Hunter 50 Center Cockpit,3.0,12.736700896592344
Jeanneau,Sun Odyssey 41DS,40.0,USA,Florida,229000,2013,monohull,7,Jeanneau Sun Odyssey 41DS,2.0,12.341477282536376
Jeanneau,Sun Odyssey 409,40.0,Europe,Italy,95961,2013,monohull,7,Jeanneau Sun Odyssey 409,26.0,11.471697137908086
Jeanneau,Sun Odyssey 409,40.0,USA,New York,184900,2013,monohull,7,Jeanneau Sun Odyssey 409,26.0,12.127570417375216
Jeanneau,Sun Odyssey 409,40.0,Europe,Spain,132436,2013,monohull,7,Jeanneau Sun Odyssey 409,26.0,11.793854788849298
Jeanneau,Sun Odyssey 40.9,40.0,Europe,Spain,127526,2013,monohull,7,Jeanneau Sun Odyssey 40.9,1.0,11.756075544360069
Jeanneau,Sun Odyssey 409,40.0,Europe,Spain,103275,2013,monohull,7,Jeanneau Sun Odyssey 409,26.0,11.545150612264965
Jeanneau,Sun Odyssey 439,43.0,Europe,Croatia,139671,2013,monohull,7,Jeanneau Sun Odyssey 439,27.0,11.847044936007844
Jeanneau,Sun Odyssey 439,43.0,Europe,Croatia,133617,2013,monohull,7,Jeanneau Sun Odyssey 439,27.0,11.802732777498642
Jeanneau,Sun Odyssey 439,43.0,Europe,Germany,162747,2013,monohull,7,Jeanneau Sun Odyssey 439,27.0,11.9999521267212
Jeanneau,Sun Odyssey 439,43.0,Europe,Greece,172463,2013,monohull,7,Jeanneau Sun Odyssey 439,27.0,12.057937999693067
Jeanneau,Sun Odyssey 439,43.0,Europe,Italy,206470,2013,monohull,7,Jeanneau Sun Odyssey 439,27.0,12.237910402378924
Jeanneau,Sun Odyssey 439,43.0,Europe,Spain,200425,2013,monohull,7,Jeanneau Sun Odyssey 439,27.0,12.208195390911152
Jeanneau,Sun Odyssey 439,43.0,Europe,Spain,182180,2013,monohull,7,Jeanneau Sun Odyssey 439,27.0,12.1127504882988
Jeanneau,Sun Odyssey 439,43.0,Europe,Spain,133617,2013,monohull,7,Jeanneau Sun Odyssey 439,27.0,11.802732777498642
Jeanneau,Sun Odyssey 44 DS,44.0,USA,Virginia,229000,2013,monohull,7,Jeanneau Sun Odyssey 44 DS,8.0,12.341477282536376
Jeanneau,Sun Odyssey 469,46.0,Europe,Croatia,145764,2013,monohull,7,Jeanneau Sun Odyssey 469,25.0,11.889744154488271
Jeanneau,Sun Odyssey 469,46.0,Europe,Croatia,144549,2013,monohull,7,Jeanneau Sun Odyssey 469,25.0,11.881373829399116
Jeanneau,Sun Odyssey 469,46.0,Europe,Greece,204069,2013,monohull,7,Jeanneau Sun Odyssey 469,25.0,12.226213450931809
Jeanneau,Sun Odyssey 469,46.0,Europe,Greece,194351,2013,monohull,7,Jeanneau Sun Odyssey 469,25.0,12.177421081623448
Jeanneau,Sun Odyssey 469,46.0,Europe,Italy,230792,2013,monohull,7,Jeanneau Sun Odyssey 469,25.0,12.349272150970279
Jeanneau,Sun Odyssey 469,46.0,Europe,Spain,262982,2013,monohull,7,Jeanneau Sun Odyssey 469,25.0,12.479840867753067
Jeanneau,Sun Odyssey 469,46.0,Europe,Spain,217431,2013,monohull,7,Jeanneau Sun Odyssey 469,25.0,12.289636837799874
Jeanneau,Sun Odyssey 469,46.0,Europe,Spain,188278,2013,monohull,7,Jeanneau Sun Odyssey 469,25.0,12.145674872981498
Jeanneau,Sun Odyssey 50 DS,49.0,Europe,Croatia,255086,2013,monohull,7,Jeanneau Sun Odyssey 50 DS,28.0,12.449356022184872
Jeanneau,Sun Odyssey 50 DS,49.0,Europe,Croatia,242939,2013,monohull,7,Jeanneau Sun Odyssey 50 DS,28.0,12.400565662003096
Jeanneau,Sun Odyssey 50 DS,49.0,Europe,Croatia,241725,2013,monohull,7,Jeanneau Sun Odyssey 50 DS,28.0,12.395555995351748
Jeanneau,Sun Odyssey 50 DS,49.0,Europe,Croatia,201640,2013,monohull,7,Jeanneau Sun Odyssey 50 DS,28.0,12.214239208196567
Jeanneau,Sun Odyssey 50 DS,49.0,Europe,France,303686,2013,monohull,7,Jeanneau Sun Odyssey 50 DS,28.0,12.62374955184814
Jeanneau,Sun Odyssey 509,50.0,Europe,France,334042,2013,monohull,7,Jeanneau Sun Odyssey 509,23.0,12.71902201255615
Jeanneau,Sun Odyssey 509,50.0,Europe,Greece,205284,2013,monohull,7,Jeanneau Sun Odyssey 509,23.0,12.232149665240293
Jeanneau,Sun Odyssey 509,50.0,Europe,Spain,267233,2013,monohull,7,Jeanneau Sun Odyssey 509,23.0,12.495876216012773
Jeanneau,Sun Odyssey 509,50.0,Europe,Spain,266019,2013,monohull,7,Jeanneau Sun Odyssey 509,23.0,12.491323013784365
Jeanneau,53,53.0,Europe,Croatia,230792,2013,monohull,7,Jeanneau 53,43.0,12.349272150970279
Jeanneau,53,53.0,Europe,Croatia,218645,2013,monohull,7,Jeanneau 53,43.0,12.295204688982984
Jeanneau,53,53.0,Europe,Greece,236866,2013,monohull,7,Jeanneau 53,43.0,12.375249859374055
Nauticat,42,42.0,Europe,Spain,479740,2013,monohull,7,Nauticat 42,1.0,13.080999569463021
RM Yachts,rm 12.60,39.0,Europe,France,333996,2013,monohull,7,RM Yachts rm 12.60,2.0,12.718884295839219
RM Yachts,rm 12.60,39.0,Europe,France,285415,2013,monohull,7,RM Yachts rm 12.60,2.0,12.561699540457354
Rustler,42,42.0,Europe,United Kingdom,465645,2013,monohull,7,Rustler 42,2.0,13.051178820213641
Salona,38,38.0,USA,Florida,138500,2013,monohull,7,Salona 38,2.0,11.83862560460953
Salona,38,38.0,USA,New York,135000,2013,monohull,7,Salona 38,2.0,11.813030057420567
Salona,42,42.0,Europe,Greece,194351,2013,monohull,7,Salona 42,1.0,12.177421081623448
Solaris,42,40.0,Europe,Italy,327968,2013,monohull,7,Solaris 42,1.0,12.70067132163129
Solaris,44,44.0,Europe,Italy,443364,2013,monohull,7,Solaris 44,2.0,13.00214638206982
Tofinou,12,39.0,Europe,Spain,230792,2013,monohull,7,Tofinou 12,3.0,12.349272150970279
Tofinou,12,39.0,Europe,Spain,229636,2013,monohull,7,Tofinou 12,3.0,12.344250725561674
Tofinou,16,52.0,Europe,Spain,485879,2013,monohull,7,Tofinou 16,2.0,13.093714900690742
Triplast,Y 40,40.0,Europe,Croatia,176107,2013,monohull,7,Triplast Y 40,3.0,12.078847043836246
Triplast,Y 40,40.0,Europe,Croatia,121379,2013,monohull,7,Triplast Y 40,3.0,11.706673160766355
Van De Stadt,Norman 41,41.0,Europe,Cyprus,115380,2013,monohull,7,Van De Stadt Norman 41,1.0,11.655986307810881
Wauquiez,Opium 39,39.0,Europe,France,241725,2013,monohull,7,Wauquiez Opium 39,1.0,12.395555995351748
X-Yachts,Xp 38,38.0,Europe,France,252657,2013,monohull,7,X-Yachts Xp 38,3.0,12.439788116649323
X-Yachts,Xp 38,38.0,Europe,Italy,255096,2013,monohull,7,X-Yachts Xp 38,3.0,12.449395223881528
Bavaria,41 Cruiser,40.0,Europe,Croatia,233797,2014,monohull,6,Bavaria 41 Cruiser,23.0,12.362208496457884
Bavaria,41 Cruiser,40.0,Europe,Croatia,180382,2014,monohull,6,Bavaria 41 Cruiser,23.0,12.102832103361967
Bavaria,41 Cruiser,40.0,Europe,Croatia,144586,2014,monohull,6,Bavaria 41 Cruiser,23.0,11.881629765209047
Bavaria,41 Cruiser,40.0,Europe,France,130580,2014,monohull,6,Bavaria 41 Cruiser,23.0,11.779741344740625
Bavaria,41 Cruiser,40.0,Europe,Germany,156675,2014,monohull,6,Bavaria 41 Cruiser,23.0,11.961928875092877
Bavaria,41 Cruiser,40.0,Europe,Greece,148193,2014,monohull,6,Bavaria 41 Cruiser,23.0,11.906270757260302
Bavaria,41 Cruiser,40.0,Europe,Italy,180990,2014,monohull,6,Bavaria 41 Cruiser,23.0,12.106197060102916
Bavaria,41 Cruiser,40.0,Europe,Italy,160340,2014,monohull,6,Bavaria 41 Cruiser,23.0,11.985051839596943
Bavaria,41 Cruiser,40.0,Europe,Italy,157889,2014,monohull,6,Bavaria 41 Cruiser,23.0,11.96964753347254
Bavaria,42 Vision,42.0,Europe,Greece,218585,2014,monohull,6,Bavaria 42 Vision,1.0,12.294930233888975
Bavaria,45 Cruiser,44.0,Europe,Spain,144549,2014,monohull,6,Bavaria 45 Cruiser,20.0,11.881373829399116
Bavaria,Vision 46,46.0,USA,California,269000,2014,monohull,6,Bavaria Vision 46,8.0,12.502466658583977
Bavaria,Cruiser 46,46.0,Europe,Croatia,179821,2014,monohull,6,Bavaria Cruiser 46,76.0,12.099717190639973
Bavaria,Cruiser 46,46.0,Europe,Croatia,179775,2014,monohull,6,Bavaria Cruiser 46,76.0,12.099461347970696
Bavaria,Cruiser 46,46.0,Europe,Croatia,173746,2014,monohull,6,Bavaria Cruiser 46,76.0,12.065349741579304
Bavaria,Cruiser 46,46.0,Europe,Croatia,157668,2014,monohull,6,Bavaria Cruiser 46,76.0,11.968246835429822
Bavaria,Cruiser 46,46.0,Europe,Croatia,151837,2014,monohull,6,Bavaria Cruiser 46,76.0,11.93056285600895
Bavaria,Cruiser 46,46.0,Europe,Croatia,148193,2014,monohull,6,Bavaria Cruiser 46,76.0,11.906270757260302
Bavaria,Cruiser 46,46.0,Europe,Germany,198003,2014,monohull,6,Bavaria Cruiser 46,76.0,12.19603746107704
Bavaria,Vision 46,46.0,USA,Virginia,299000,2014,monohull,6,Bavaria Vision 46,8.0,12.608198852372823
Bavaria,Cruiser 46,46.0,Europe,,201640,2014,monohull,6,Bavaria Cruiser 46,76.0,12.214239208196567
Bavaria,51 Cruiser,49.0,Europe,Croatia,206498,2014,monohull,6,Bavaria 51 Cruiser,30.0,12.238046006106298
Bavaria,51 Cruiser,49.0,Europe,Spain,303686,2014,monohull,6,Bavaria 51 Cruiser,30.0,12.62374955184814
Bavaria,56 Cruiser,54.0,Europe,Croatia,303674,2014,monohull,6,Bavaria 56 Cruiser,29.0,12.623710036568895
Bavaria,56 Cruiser,54.0,Europe,Italy,364409,2014,monohull,6,Bavaria 56 Cruiser,29.0,12.806032142196866
Bavaria,56 Cruiser,54.0,Europe,Italy,236866,2014,monohull,6,Bavaria 56 Cruiser,29.0,12.375249859374055
Beneteau,Oceanis 38,37.0,USA,Ohio,179000,2014,monohull,6,Beneteau Oceanis 38,14.0,12.095141084822892
Beneteau,Oceanis 38,38.0,USA,New York,187302,2014,monohull,6,Beneteau Oceanis 38,14.0,12.140477566431764
Beneteau,Oceanis 41,40.0,USA,South Carolina,174900,2014,monohull,6,Beneteau Oceanis 41,24.0,12.071969661006694
Beneteau,Oceanis 45,45.0,Caribbean,British Virgin Islands,208936,2014,monohull,6,Beneteau Oceanis 45,44.0,12.249783263956306
Beneteau,Oceanis 45,45.0,Europe,Greece,206498,2014,monohull,6,Beneteau Oceanis 45,44.0,12.238046006106298
Beneteau,Oceanis 45,45.0,Europe,Greece,194325,2014,monohull,6,Beneteau Oceanis 45,44.0,12.17728729409842
Beneteau,Oceanis 45,45.0,Caribbean,Grenada,259000,2014,monohull,6,Beneteau Oceanis 45,44.0,12.464583340681674
Beneteau,Oceanis 45,45.0,Europe,Italy,241725,2014,monohull,6,Beneteau Oceanis 45,44.0,12.395555995351748
Beneteau,Oceanis 45,45.0,Europe,Italy,218645,2014,monohull,6,Beneteau Oceanis 45,44.0,12.295204688982984
Beneteau,Oceanis 45,45.0,Europe,Italy,194166,2014,monohull,6,Beneteau Oceanis 45,44.0,12.176468742271593
Beneteau,Oceanis 45,45.0,USA,New York,295000,2014,monohull,6,Beneteau Oceanis 45,44.0,12.594730635321957
Beneteau,Oceanis 45,45.0,Europe,Turkey,194351,2014,monohull,6,Beneteau Oceanis 45,44.0,12.177421081623448
Beneteau,Oceanis 48,48.0,Europe,Croatia,224728,2014,monohull,6,Beneteau Oceanis 48,23.0,12.322646061002066
Beneteau,Oceanis 48,48.0,Europe,France,200425,2014,monohull,6,Beneteau Oceanis 48,23.0,12.208195390911152
Beneteau,Oceanis 48,48.0,Europe,Spain,224719,2014,monohull,6,Beneteau Oceanis 48,23.0,12.322606011786023
Beneteau,Sense 50,49.0,Europe,France,382629,2014,monohull,6,Beneteau Sense 50,12.0,12.854821130293038
Beneteau,Sense 50,49.0,Europe,Italy,400850,2014,monohull,6,Beneteau Sense 50,12.0,12.901342571471098
Beneteau,Sense 50,49.0,USA,Texas,395000,2014,monohull,6,Beneteau Sense 50,12.0,12.886641043883259
Beneteau,Sense 50,49.0,Europe,Turkey,315834,2014,monohull,6,Beneteau Sense 50,12.0,12.662972038086323
Beneteau,Oceanis 55,55.0,USA,California,535000,2014,monohull,6,Beneteau Oceanis 55,16.0,13.190022025878143
Beneteau,Sense 55,56.0,Europe,Turkey,376313,2014,monohull,6,Beneteau Sense 55,2.0,12.838176522888864
Beneteau,Oceanis 50,49.0,Caribbean,Grenada,230000,2014,monohull,6,Beneteau Oceanis 50,38.0,12.345834587905333
Bestevaer,49ST,49.0,Europe,Netherlands,807805,2014,monohull,6,Bestevaer 49ST,2.0,13.602075971743197
Boreal,44,45.0,Europe,France,601275,2014,monohull,6,Boreal 44,1.0,13.306807679579261
Catalina,445,44.0,USA,Florida,299900,2014,monohull,6,Catalina 445,8.0,12.6112043647371
Catalina,445,44.0,USA,Florida,298000,2014,monohull,6,Catalina 445,8.0,12.604848765487542
Dehler,37,36.0,USA,Connecticut,118000,2014,monohull,6,Dehler 37,1.0,11.678439903447801
Dehler,38 Competition,37.0,USA,New York,234000,2014,monohull,6,Dehler 38 Competition,1.0,12.363076394339839
Dufour,410 GL,40.0,Europe,Croatia,206551,2014,monohull,6,Dufour 410 GL,8.0,12.238302634255941
Dufour,410,40.0,Europe,Croatia,145744,2014,monohull,6,Dufour 410,3.0,11.889606936984592
Dufour,410,40.0,Europe,France,156696,2014,monohull,6,Dufour 410,3.0,11.96206290153458
Dufour,410 GL,40.0,Europe,Netherlands,205754,2014,monohull,6,Dufour 410 GL,8.0,12.2344365594196
Dufour,450 GL,44.0,Europe,Croatia,182204,2014,monohull,6,Dufour 450 GL,4.0,12.112882217463829
Dufour,450 Liberty version,45.0,Caribbean,British Virgin Islands,199000,2014,monohull,6,Dufour 450 Liberty version,1.0,12.201060103706629
Dufour,500 GL,49.0,Europe,Italy,286668,2014,monohull,6,Dufour 500 GL,5.0,12.566080030713556
Elan,394 Impression,39.0,Europe,Croatia,106313,2014,monohull,6,Elan 394 Impression,1.0,11.574142852242971
Elan,444 Impression,45.0,Europe,Spain,133617,2014,monohull,6,Elan 444 Impression,6.0,11.802732777498642
Elan,494 Impression,49.0,Europe,Croatia,151230,2014,monohull,6,Elan 494 Impression,2.0,11.926557135744787
Hanse,415,40.0,USA,Florida,229000,2014,monohull,6,Hanse 415,15.0,12.341477282536376
Hanse,415,40.0,Europe,United Kingdom,186468,2014,monohull,6,Hanse 415,15.0,12.136014921574734
Hanse,415,40.0,Europe,United Kingdom,186430,2014,monohull,6,Hanse 415,15.0,12.135811112489508
Hanse,445,44.0,Europe,Croatia,156696,2014,monohull,6,Hanse 445,19.0,11.96206290153458
Hanse,445,44.0,Europe,Croatia,146735,2014,monohull,6,Hanse 445,19.0,11.896383517815304
Hanse,445,44.0,Europe,Croatia,140905,2014,monohull,6,Hanse 445,19.0,11.85584118341755
Hanse,505,50.0,Europe,Croatia,230792,2014,monohull,6,Hanse 505,15.0,12.349272150970279
Hanse,505,50.0,Europe,France,358287,2014,monohull,6,Hanse 505,15.0,12.789089620189943
Hanse,505,50.0,Europe,France,352262,2014,monohull,6,Hanse 505,15.0,12.77213049589465
Jeanneau,Sun Odyssey 409,40.0,Europe,Croatia,112359,2014,monohull,6,Jeanneau Sun Odyssey 409,26.0,11.629454381214176
Jeanneau,Sun Odyssey 409,40.0,USA,New York,195124,2014,monohull,6,Jeanneau Sun Odyssey 409,26.0,12.181390532884677
Jeanneau,Sun Odyssey 439,43.0,Europe,France,205041,2014,monohull,6,Jeanneau Sun Odyssey 439,27.0,12.230965238123211
Jeanneau,Sun Odyssey 439,43.0,Europe,Greece,230792,2014,monohull,6,Jeanneau Sun Odyssey 439,27.0,12.349272150970279
Jeanneau,Sun Odyssey 439,43.0,Europe,Greece,145764,2014,monohull,6,Jeanneau Sun Odyssey 439,27.0,11.889744154488271
Jeanneau,Sun Odyssey 439,43.0,USA,Michigan,275000,2014,monohull,6,Jeanneau Sun Odyssey 439,27.0,12.524526376648708
Jeanneau,Sun Odyssey 439,43.0,Europe,Spain,157889,2014,monohull,6,Jeanneau Sun Odyssey 439,27.0,11.96964753347254
Jeanneau,Sun Odyssey 439,43.0,USA,Wisconsin,279900,2014,monohull,6,Jeanneau Sun Odyssey 439,27.0,12.542187675503545
Jeanneau,Sun Odyssey 44 DS,44.0,Europe,Croatia,297601,2014,monohull,6,Jeanneau Sun Odyssey 44 DS,8.0,12.603508942150482
Jeanneau,Sun Odyssey 44 DS,44.0,USA,Wisconsin,269900,2014,monohull,6,Jeanneau Sun Odyssey 44 DS,8.0,12.505806799006097
Jeanneau,Sun Odyssey 469,46.0,Europe,Croatia,242818,2014,monohull,6,Jeanneau Sun Odyssey 469,25.0,12.40006747051022
Jeanneau,Sun Odyssey 469,46.0,Europe,Croatia,236744,2014,monohull,6,Jeanneau Sun Odyssey 469,25.0,12.374734667538164
Jeanneau,Sun Odyssey 469,46.0,Europe,Croatia,217431,2014,monohull,6,Jeanneau Sun Odyssey 469,25.0,12.289636837799874
Jeanneau,Sun Odyssey 469,46.0,Europe,Croatia,217127,2014,monohull,6,Jeanneau Sun Odyssey 469,25.0,12.288237714784804
Jeanneau,Sun Odyssey 469,46.0,Europe,Croatia,180382,2014,monohull,6,Jeanneau Sun Odyssey 469,25.0,12.102832103361967
Jeanneau,Sun Odyssey 469,46.0,Europe,Croatia,168843,2014,monohull,6,Jeanneau Sun Odyssey 469,25.0,12.036724568039931
Jeanneau,Sun Odyssey 469,46.0,Europe,Croatia,156696,2014,monohull,6,Jeanneau Sun Odyssey 469,25.0,11.96206290153458
Jeanneau,Sun Odyssey 469,46.0,Europe,Croatia,139690,2014,monohull,6,Jeanneau Sun Odyssey 469,25.0,11.847180960721596
Jeanneau,Sun Odyssey 469,46.0,Europe,France,182204,2014,monohull,6,Jeanneau Sun Odyssey 469,25.0,12.112882217463829
Jeanneau,Sun Odyssey 469,46.0,Europe,Italy,224719,2014,monohull,6,Jeanneau Sun Odyssey 469,25.0,12.322606011786023
